TimeElapsed,loss_vf_loss,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpExecMean,EpLenMean,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_pol_surr,EpThisIter,loss_kl
7956.009035110474,20.251232,1985,79.97049419677062,-0.04979452,0.006058072009999999,12.34,0.9375417493283749,1.6598175,24318,-0.051853795,40,0.10865384
8118.888335466385,8.062316,2032,85.2114287916781,-0.05258692,0.006405475850000001,5.94,0.9887159038335085,1.7528975,24575,-0.041502424,47,0.039664283
8232.688781499863,36.625305,2064,83.78710235104865,-0.04202444,0.00748564112,6.61,0.6750207543373108,1.4008148,24832,-0.01497639,32,0.013702869
8372.330724477768,39.00364,2104,84.96469157140997,-0.044319574,0.00781606239,6.63,0.9457379765808582,1.4773192,25088,-0.035341583,40,0.037324548
8548.360216379166,35.447792,2154,82.76073363239783,-0.05349815,0.00713616658,6.34,0.9536094516515732,1.7832716,25342,-0.027262878,50,0.022244861
8714.006427288055,12.516479,2201,83.6566345300352,-0.055267926,0.005826029279999998,5.24,0.9739140439778566,1.8422642,25600,-0.029479757,47,0.03515757
8906.071318864822,11.387312,2246,85.25478378727797,-0.05220675,0.005670075780000001,5.55,0.9884116947650909,1.7402251,25853,-0.035546925,45,0.050793156
9067.747766017914,5.605965,2295,88.68903158931802,-0.048092503,0.0054893042399999994,5.47,0.9944502138532698,1.6030834,26110,0.0007329779,49,0.04527749
9236.086616277695,8.333765,2347,89.24062746867719,-0.04387877,0.00504991806,5.11,0.9918942470103502,1.4626259,26368,-0.035589278,52,0.028896
9418.879538536072,12.632963,2401,87.45444019338973,-0.04075047,0.00549730457,4.82,0.9878229377791286,1.3583491,26620,-0.015660476,54,0.029209299
9591.454618692398,8.853413,2457,88.3428082506352,-0.04201188,0.005262417870000001,4.7,0.9920990988612175,1.4003961,26877,-0.022117885,56,0.013407564
9767.886335849762,11.296652,2510,87.79385355246164,-0.04200125,0.00498632481,4.67,0.9898581188172102,1.4000418,27134,-0.02004924,53,0.010808695
9938.556398153305,10.45546,2561,87.87952237958167,-0.044391826,0.0050423186799999995,4.94,0.9894441198557615,1.4797275,27391,-0.020615619,51,0.016893521
10121.35611462593,6.587762,2615,89.30316031025808,-0.039585285,0.00481081082,4.9,0.9941127193160355,1.3195095,27644,-0.0178187,54,0.018426191
10309.89516711235,9.558291,2670,89.47624479353358,-0.04285513,0.004841655459999999,4.61,0.9904961688444018,1.4285043,27901,-0.017615316,55,0.0288395
10496.073023080826,6.151367,2721,88.63098146360818,-0.042150237,0.00481463106,4.83,0.9918200271204114,1.4050081,28157,-0.017372705,51,0.040177427
10675.589397192001,6.530743,2775,88.19703775979222,-0.04121878,0.004691656630000001,4.91,0.9939659568481147,1.3739593,28416,-0.019056734,54,0.0479678
10862.228672027588,5.78158,2836,88.7312776842601,-0.0369018,0.0048262665799999995,4.45,0.9957313896156847,1.2300601,28671,-0.013390068,61,0.017411202
11051.974717378616,7.576964,2894,88.33475423052893,-0.04054084,0.00477427398,4.27,0.9941608388908207,1.3513614,28925,-0.010215342,58,0.012758816
11245.17840886116,6.172788,2950,89.19653840352099,-0.041680288,0.00481263646,4.47,0.9946084371767938,1.389343,29183,-0.023042561,56,0.040221453
11419.054466962814,6.4939175,3004,90.11876563763073,-0.040252697,0.00469872529,4.68,0.9947233912535012,1.3417566,29438,-0.028013252,54,0.041010335
11597.03525519371,7.9210544,3060,89.02425790147123,-0.040280484,0.00443668775,4.64,0.9935404425486922,1.3426828,29694,-0.016927142,56,0.014339253
11772.171953439713,9.880827,3113,86.9119094587304,-0.04257853,0.0048197023,4.71,0.987736782990396,1.4192843,29949,-0.016142378,53,0.03333226
11958.511321783066,3.9456136,3169,87.49763848174184,-0.039232213,0.004710130430000001,4.71,0.9971475130878389,1.3077404,30206,-0.014785886,56,0.01799072
12139.820476770401,6.9797587,3223,88.72492712254912,-0.04260756,0.004516769919999999,4.68,0.9943092614412308,1.4202521,30460,-0.018167913,54,0.022683922
12325.14721417427,5.30943,3276,89.11208121366293,-0.043308713,0.004666922380000001,4.82,0.9955823277123272,1.4436238,30718,-0.012513551,53,0.010960186
12522.957128047943,5.481776,3330,88.59813566648873,-0.042903565,0.004297839140000001,4.76,0.9956663809716702,1.4301188,30973,-0.014659744,54,0.008772021
12718.504456281662,6.1498337,3386,87.061039239869,-0.043699544,0.004860122949999999,4.69,0.9942395817488432,1.4566514,31228,-0.015232382,56,0.013441805
12905.305167675018,6.526544,3441,87.36428756602362,-0.04511187,0.004843140310000001,4.69,0.9939546957612038,1.5037289,31488,-0.013139378,55,0.016647361
13090.529349088669,7.417584,3493,90.34083309090789,-0.043127343,0.00484680006,4.82,0.9942065235227346,1.4375782,31743,-0.006527623,52,0.0065888637
13281.176926851273,7.725614,3546,87.21918839921678,-0.04186578,0.0049299307399999995,4.84,0.9931054036132991,1.3955262,31998,-0.01286773,53,0.0106135495
13471.267709970474,5.768164,3600,86.78313823593432,-0.04265841,0.004706507690000001,4.78,0.9953115344978869,1.4219472,32255,-0.016761757,54,0.014085934
13663.277423620224,4.66241,3652,88.44251309810848,-0.044122156,0.00447046581,4.84,0.9961619523819536,1.4707386,32509,-0.007818271,52,0.016800636
13844.798122882843,6.6344476,3707,89.298791460103,-0.04049334,0.00440486808,4.77,0.994801361579448,1.349778,32765,-0.014177757,55,0.011649802
14028.154569387436,5.8865438,3756,86.93082242669809,-0.046414122,0.0042504483,5.02,0.9947741818614304,1.5471373,33024,-0.013404937,49,0.01738
14211.537531375885,5.557943,3804,85.75682103738227,-0.044219915,0.0043695179499999995,5.27,0.9948919313028455,1.4739972,33278,-0.012837764,48,0.016608508
14393.15249967575,5.8787165,3854,86.7953380519235,-0.04181251,0.004870206629999999,5.22,0.9943019966594875,1.3937504,33533,-0.013841519,50,0.021217182
14536.278604984283,33.539272,3894,86.469058345954,-0.030857224,0.004918843389999999,5.61,0.9365961253643036,1.0285742,33791,-0.014389651,40,0.0060010212
14720.751900434494,15.05861,3946,87.23456796613578,-0.0418727,0.00446049738,5.48,0.9893611436709762,1.3957567,34043,-0.020380078,52,0.014597767
14898.62802028656,13.352836,3995,85.89718009312624,-0.042373326,0.00453401515,5.04,0.9862952511757612,1.4124442,34299,-0.012606498,49,0.015351052
15081.774665355682,9.598907,4044,85.40355005349743,-0.04358083,0.00453106086,5.25,0.9915750985965133,1.4526944,34559,-0.022073323,49,0.015610027
15268.296318292618,11.198008,4092,88.59048793704156,-0.04802389,0.00426341852,5.35,0.9900537068024278,1.6007965,34816,-0.019809635,48,0.017030999
15446.442002773285,8.369026,4141,89.23735595885464,-0.042964224,0.004302867700000001,5.24,0.9927121638320386,1.4321408,35072,-0.015875887,49,0.06157732
15633.81297159195,8.085572,4189,86.92248349221381,-0.04649129,0.004395544279999999,5.24,0.9917363412678242,1.5497098,35326,-0.01555232,48,0.023068199
15826.242349147797,5.635759,4236,85.84151203370884,-0.048330773,0.004441904189999999,5.35,0.9948389115743339,1.6110258,35579,-0.012272174,47,0.017269647
16027.608037233353,7.5523443,4285,85.8510501525814,-0.048721984,0.00474526827,5.29,0.9921397464349866,1.6240661,35837,-0.013104212,49,0.023038331
16216.027604579926,5.354528,4331,87.62064739168973,-0.04900817,0.0046588062,5.4,0.9953586431220174,1.6336057,36095,-0.013786968,46,0.022497427
16407.438027620316,6.0149765,4377,89.56687967527725,-0.050582245,0.0043828995599999995,5.56,0.994952748529613,1.686075,36350,-0.016199976,46,0.017906457
16602.72917175293,5.787054,4426,90.63341912908834,-0.047233008,0.004483484320000001,5.39,0.9937751512043178,1.5744337,36606,-0.01683636,49,0.012665711
16803.257521152496,5.6883802,4475,85.5560412235301,-0.045652308,0.0046094822,5.22,0.9946050490252674,1.5217437,36860,-0.015101885,49,0.02254683
16996.146764278412,7.2353706,4528,85.27587184621662,-0.047797985,0.00459929857,5.0,0.9945105756632984,1.5932662,37118,-0.014021274,53,0.013760967
17195.56490778923,7.2640104,4578,87.85900529798039,-0.04653827,0.00467442117,4.97,0.9935020990669727,1.5512756,37373,-0.011136135,50,0.010274321
17386.503163576126,5.680888,4628,87.79427133170918,-0.046397403,0.00465224311,5.11,0.9950244845822453,1.5465801,37629,-0.01315615,50,0.008891267
17577.563561201096,4.778222,4681,89.44289821174833,-0.046449438,0.0042278903,5.02,0.9960697800852358,1.5483147,37887,-0.009841479,53,0.012159578
17754.16934132576,5.8005266,4728,87.7056338453253,-0.04541337,0.00437994876,5.1,0.9938008612953126,1.5137792,38139,-0.01165295,47,0.012879178
