#{"t_start": 1533002302.0168962, "env_id": "HalideBlur-v3"}
r,l,t,best_exec,best_schedule
0.966315,2,3.447398,0.098729943,"blur_y.tile(x, y, xi, yi, 128, 8); blur_y.unroll(x, 4); "
-1.0,2,5.72433,0.090754627,"blur_y.tile(x, y, xi, yi, 8, 8); blur_y.unroll(x, 4); "
53.02267,2,7.466689,0.047310974,"blur_y.bound(y, 0, 2568); blur_y.vectorize(x, 8); "
41.903829,9,11.00644,0.043192085,"blur_y.bound(x, 0, 3848); blur_y.tile(x, y, xi, yi, 128, 128); blur_y.vectorize(xi, 8); blur_y.unroll(x, 2); "
20.831965,21,18.136794,0.05795737,n/a
-8.232421,16,24.333431,0.094211632,n/a
49.220629,44,33.906926,0.006997399,"blur_y.tile(x, y, xi, yi, 8, 64); blur_y.unroll(x, 4); blur_y.vectorize(x, 8); blur_y.unroll(xi, 2); blur_y.unroll(xi, 4); blur_y.parallel(y); "
71.257045,23,39.643239,0.006774326,"blur_y.split(y, yi, 128); blur_y.vectorize(x, 4); blur_x.compute_at(blur_y, x); blur_x.store_at(blur_y, y); blur_y.parallel(y); blur_y.bound(x, 0, 3848); "
79.129568,21,45.232156,0.004905023,"blur_x.compute_at(blur_y, x); blur_y.tile(x, y, xi, yi, 256, 256); blur_y.unroll(xi, 3); blur_x.vectorize(x, 16); blur_y.bound(x, 0, 3848); blur_y.parallel(y); "
49.065492,34,47.681796,0.013703419,n/a
18.584591,58,62.590619,0.032645631,n/a
27.085527,8,64.495501,0.061785371,n/a
81.168972,11,67.728527,0.008517913,n/a
-3.735485,67,77.850446,0.038835804,n/a
24.521645,69,89.484643,0.009337081,n/a
27.131212,66,100.679867,0.01497439,n/a
1.16595,81,137.562338,0.031053041,n/a
42.882189,51,146.665236,0.012305964,n/a
54.856672,23,154.345393,0.029350311,n/a
-25.827379,123,261.658417,0.013925584,n/a
-7.014545,11,262.681602,0.098710667,n/a
64.520261,13,274.655809,0.029689111,n/a
44.199385,56,284.086436,0.004531512,"blur_y.tile(x, y, xi, yi, 32, 128); blur_y.unroll(x, 2); blur_y.vectorize(xi, 4); blur_y.bound(y, 0, 2568); blur_y.parallel(y); blur_x.compute_at(blur_y, yi); blur_y.compute_root(); blur_x.compute_at(blur_y, x); "
69.662154,23,291.513382,0.013432574,n/a
-21.59178,108,317.084863,0.026780641,n/a
32.357325,67,357.22393,0.006033519,n/a
24.03701,41,364.460685,0.035144972,n/a
83.00721,13,369.380457,0.003085867,"blur_y.tile(x, y, xi, yi, 128, 16); blur_x.compute_at(blur_y, x); blur_x.unroll(x, 4); blur_y.unroll(x, 3); blur_y.parallel(y); "
66.346567,29,376.383894,0.004629359,n/a
69.249001,28,386.247636,0.010827355,n/a
-1.0,2,387.164209,0.047689305,n/a
63.710439,33,395.59198,0.011369742,n/a
1.608828,104,408.745638,0.003753131,n/a
55.976858,38,418.497564,0.008639577,n/a
48.031232,30,426.94622,0.025147472,n/a
66.037507,31,434.412369,0.009026147,n/a
46.306556,34,442.46228,0.026883027,n/a
57.477714,39,450.71423,0.010597018,n/a
-70.611011,133,462.554096,0.037428502,n/a
83.900666,20,472.171342,0.003121346,n/a
25.353493,21,479.082358,0.052129045,n/a
81.916423,16,485.495003,0.009148091,n/a
75.014109,18,490.343367,0.01057404,n/a
3.974178,3,491.320498,0.095700717,n/a
62.667754,28,496.339375,0.015441139,n/a
59.777804,38,501.390382,0.008235125,n/a
22.920301,35,509.730391,0.048421172,n/a
48.904103,44,518.009277,0.012222993,n/a
46.724093,25,525.22331,0.035526445,n/a
