#{"env_id": "HalideInterpolate-v3", "t_start": 1536279037.3723125}
r,l,t,best_exec,best_schedule
-45.0,53,12202.382077,0.308422321,n/a
-45.0,56,12385.935662,0.308422321,n/a
-171.592994,235,13045.593419,0.109776739,n/a
-7.0,9,13064.390479,0.308422321,n/a
36.236864,36,13206.00491,0.113385718,n/a
-109.0,99,13591.477569,0.308422321,n/a
-503.0,539,14884.269074,0.308422321,n/a
-192.88733,261,15451.758163,0.110684536,n/a
-163.822103,222,16252.360012,0.113567585,n/a
-263.758188,310,17011.25944,0.190476037,n/a
-174.200952,213,17675.353113,0.201094288,n/a
-289.973175,387,18397.077955,0.070854401,n/a
-133.509145,197,19059.456035,0.121855021,n/a
-105.264135,182,19643.61636,0.06558334,n/a
-287.0,294,20439.259268,0.308422321,n/a
-124.024656,194,21013.722364,0.101855411,n/a
-230.121137,295,21898.689578,0.15150055,n/a
-169.054831,257,22610.32555,0.064937797,n/a
-171.174878,286,23233.779277,0.056055382,"interpolated[7].unroll(c, 4); normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 32, 3); interpolated[5].unroll(y, 4); interpolated[4].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); downsampled[6].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); downx[2].compute_at(downsampled[2], x); downsampled[3].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); interpolated[8].unroll(y, 2); downx[2].compute_at(downsampled[2], y); interpolated[6].unroll(c, 2); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); interpolated[3].gpu_tile(x, y, c, xi, yi, ci, 16, 8, 4); interpolated[2].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); downsampled[3].unroll(ci, 2); interpolated[3].unroll(x, 2); interpolated[4].unroll(x, 3); normalize.unroll(xi, 2); interpolated[6].unroll(x, 3); downx[2].unroll(x, 4); interpolated[2].unroll(yi, 2); interpolated[5].unroll(y, 3); downx[8].compute_at(downsampled[8], y); interpolated[6].unroll(y, 3); normalize.unroll(ci, 2); interpolated[2].unroll(c, 4); downsampled[4].gpu_tile(x, y, c, xi, yi, ci, 16, 16, 4); interpolated[4].unroll(y, 2); downsampled[5].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); downsampled[4].unroll(yi, 2); downsampled[6].unroll(ci, 4); normalize.bound(x, 0, 3848); interpolated[2].unroll(y, 4); interpolated[1].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); "
-245.568583,324,23887.644451,0.10970145,n/a
-254.561016,341,24566.958982,0.097341219,n/a
-65.124341,143,24917.284991,0.114499755,n/a
-200.936063,267,25681.52609,0.117003286,n/a
21.259734,19,25750.155934,0.193504984,n/a
-215.393661,317,26732.711653,0.05981438,n/a
-27.328709,80,26973.287701,0.189151428,n/a
21.398403,77,27218.8267,0.063539923,n/a
-6.861097,82,27461.634276,0.11368785,n/a
38.971865,30,27557.034394,0.111118809,n/a
54.65141,13,27587.428673,0.109022942,n/a
6.454854,69,27804.888166,0.109629165,n/a
-63.270031,79,28027.687429,0.28458137,n/a
60.590248,11,28050.143978,0.103043132,n/a
35.203838,36,28147.622967,0.110403355,n/a
57.580172,18,28243.035978,0.10307421,n/a
-48.880422,78,28443.880051,0.258705943,n/a
14.751613,56,28583.966681,0.108713894,n/a
28.146401,16,28618.016569,0.181517636,n/a
33.878737,5,28633.561727,0.194680063,n/a
21.064246,23,28701.477438,0.18177102,n/a
34.032227,9,28736.83518,0.181869775,n/a
-7.0,8,28760.311119,0.308422321,n/a
-5.0,6,28770.241691,0.308422321,n/a
28.466789,16,28849.038048,0.183613712,n/a
-18.0,23,28920.648055,0.308422321,n/a
-15.0,18,28982.122753,0.308422321,n/a
