loss_pol_surr,loss_ent,EpLenMean,EpExecMean,EpThisIter,EpisodesSoFar,TimeElapsed,loss_pol_entpen,loss_vf_loss,TimestepsSoFar,ev_tdlam_before,EpRewMean,loss_kl
-0.076057315,5.343345,17.62,0.055540777939999994,12,2019,150481.8677122593,-0.16030034,36.900978,46068,0.8531038761138916,72.13308884427336,0.06438905
-0.11376524,5.7965717,19.61,0.054762202680000004,6,2025,151284.44433164597,-0.17389715,11.990727,46335,0.892735168337822,70.28494375009907,0.08751485
-0.08665943,5.252551,19.81,0.05606404977999999,10,2035,152106.1554107666,-0.15757653,42.141808,46524,0.8576239794492722,69.84284489039948,0.084102556
-0.104080565,5.3699994,21.5,0.05819266965,10,2045,152792.55377840996,-0.16109997,40.98256,46820,0.914798803627491,67.80268087662176,0.09240502
-0.058211807,4.344425,20.89,0.05169872231,20,2065,153715.60463023186,-0.13033274,60.112484,47104,0.8921387046575546,70.38166669597172,0.05210899
-0.07279976,4.4694204,21.4,0.05026944771,12,2077,154393.89416193962,-0.13408262,101.1306,47306,0.7942396998405457,70.25508146937914,0.108243704
-0.07760792,4.799363,21.46,0.05267458736999999,16,2093,155329.6255760193,-0.14398089,38.11162,47611,0.9108702018857002,69.28266396503771,0.045913808
-0.06984454,4.426076,18.92,0.055185093789999994,20,2113,156349.39254450798,-0.13278227,38.068745,47861,0.9258621484041214,70.63868058930144,0.06629758
-0.088693835,4.450779,16.12,0.05772039103000001,21,2134,157307.05773043633,-0.13352337,20.962528,48121,0.9431980177760124,72.27724240094801,0.08396374
-0.055658016,4.6536484,14.31,0.054763584119999986,19,2153,158190.2744204998,-0.13960944,63.0696,48384,0.8760856315493584,74.69469419591717,0.12778163
-0.081952974,4.657925,14.53,0.05704865548,14,2167,159098.53279018402,-0.13973776,83.12427,48628,0.7898426502943039,73.71159130872371,0.061470553
-0.066961996,4.492459,14.03,0.06445262561000001,19,2186,160081.8738040924,-0.13477375,61.795235,48889,0.8523575365543365,71.78247695399453,0.04075227
-0.06383124,4.475297,14.52,0.06786339451,13,2199,160898.2646574974,-0.13425893,99.231026,49145,0.7273134589195251,69.95660080049784,0.07574652
-0.07020527,4.289789,14.53,0.06206637450000001,21,2220,161856.834741354,-0.12869366,135.7416,49406,0.8025160580873489,71.81617293756115,0.0918899
-0.06473662,4.76665,14.64,0.06259380049,19,2239,162841.96589756012,-0.1429995,57.991634,49658,0.8837480545043945,71.64516521403131,0.08495322
-0.083000384,4.8358817,15.42,0.060226597270000015,13,2252,163701.1279850006,-0.14507645,34.7239,49909,0.9105068892240524,71.97268528596541,0.07019775
-0.07893356,4.9396033,15.83,0.05788916871999999,11,2263,164493.53578925133,-0.1481881,39.270996,50171,0.8660507202148438,72.54055149435828,0.051627725
-0.057001695,4.701852,15.77,0.05387242262,19,2282,165518.90675282478,-0.14105554,50.356644,50426,0.9198940321803093,73.56167195901493,0.032223403
-0.08305946,4.6965313,16.0,0.04765545956,15,2297,166479.32998657227,-0.14089593,32.34646,50681,0.9036393761634827,75.63740254551809,0.056615397
-0.08699788,4.8201385,16.22,0.04740278848999999,15,2312,167456.72836852074,-0.14460415,26.075346,50936,0.950622197240591,75.7093262756751,0.044492587
-0.053508017,4.618611,16.5,0.04764663098000001,17,2329,168402.19618439674,-0.13855833,41.945282,51185,0.9307228475809097,75.45026504261992,0.050072137
-0.0715532,4.050762,16.56,0.04626502441,16,2345,169221.78643727303,-0.12152285,29.020643,51450,0.9424655139446259,75.74822437497966,0.03505791
-0.057949938,4.2854905,15.64,0.04877921771999999,17,2362,170159.357077837,-0.12856472,59.945984,51709,0.902922049164772,75.72562493023972,0.075541824
-0.06203581,4.204233,15.58,0.04995003906,18,2380,171005.76305103302,-0.12612699,61.076267,51966,0.869359478354454,75.69724078076696,0.046197478
-0.058907226,4.2611485,15.29,0.05029480214000001,18,2398,171865.20131874084,-0.12783447,30.668629,52219,0.9430210888385773,75.72545798927436,0.03371463
-0.051348764,4.280648,14.15,0.053309515099999996,22,2420,172854.86913752556,-0.12841946,42.6481,52473,0.928969494998455,75.55799534966212,0.056496873
-0.06722988,4.6359787,14.14,0.052782253929999995,17,2437,173780.15758800507,-0.13907936,20.369228,52726,0.955259907990694,75.63894963348,0.050490156
-0.054019798,4.4392357,13.74,0.05316497093,18,2455,174681.2661833763,-0.13317707,42.540237,52982,0.921139694750309,75.67228167999552,0.04203848
-0.062269807,4.253875,13.72,0.05018465687999999,16,2471,175502.85851311684,-0.12761626,63.41526,53246,0.8718952536582947,76.58859113527,0.06463012
-0.08209382,4.5449314,14.19,0.051564126349999996,18,2489,176428.76035380363,-0.13634795,26.376314,53503,0.9338761642575264,75.66192997367399,0.055754825
-0.08144751,4.4636436,14.38,0.05729791767000002,17,2506,177397.59548521042,-0.13390931,22.827412,53748,0.9436261616647243,73.60285852209769,0.049444534
-0.055098034,4.1486664,13.7,0.057174577940000006,25,2531,178390.9648051262,-0.12445999,51.87401,53993,0.8989806398749352,74.16909388587993,0.04809139
-0.08137711,4.3634,15.96,0.05842895252,2,2533,178664.30534267426,-0.13090199,14.671652,54251,0.4889987111091614,71.50238707687437,0.4990212
-0.059131574,3.8465161,15.55,0.05524412849,21,2554,179570.23305392265,-0.11539548,85.535645,54525,0.883989654481411,72.9950049560453,0.038853776
-0.057235997,4.6085186,15.15,0.056823999740000006,18,2572,180461.46086025238,-0.13825554,88.42542,54781,0.8079585582017899,72.86137056458374,0.08259496
-0.08077589,4.640134,15.51,0.05530396843,16,2588,181327.43671917915,-0.13920401,26.224716,55037,0.9378931485116482,73.25360619677717,0.040966414
-0.06640036,4.8322086,15.9,0.05070227709000001,15,2603,182294.9516439438,-0.14496626,27.985535,55292,0.9302357584238052,74.50561602443163,0.04841096
-0.06710694,4.8858824,16.66,0.05345502030999999,16,2619,183255.81935882568,-0.14657646,36.793095,55550,0.9157062023878098,73.07684719890943,0.040280018
-0.09300141,3.8961763,18.31,0.05334637734,10,2629,183852.76140284538,-0.11688529,84.10811,55805,0.7374356389045715,71.63207259039467,0.07501547
-0.055455595,4.1154623,15.75,0.05394212005,20,2649,184849.44826197624,-0.12346386,56.207317,56039,0.9095784425735474,73.82248912396324,0.033729088
-0.058770373,4.2541866,15.35,0.058779773650000006,23,2672,185817.48932886124,-0.12762558,50.46019,56316,0.9295010343194008,72.45163799273139,0.025437364
-0.027844425,3.5833616,14.43,0.06263299064000001,21,2693,186633.36933231354,-0.10750084,93.4854,56574,0.825723722577095,71.66881679046828,0.016423315
-0.054207437,3.948697,13.93,0.06391721191000001,18,2711,187720.84418177605,-0.11846091,133.3846,56822,0.6115530431270599,71.622432766823,0.056238174
-0.055024967,3.8950531,12.27,0.06065611144000001,14,2725,188413.1928908825,-0.1168516,247.01505,56988,0.5196014642715454,74.14978181323005,0.07661812
-0.033615623,4.132243,13.64,0.06582534134000001,19,2744,189417.00342988968,-0.12396729,257.67944,57339,0.6213884055614471,71.18018389508845,0.041916482
-0.04297589,4.602271,13.55,0.07166199907,21,2765,190507.69715595245,-0.13806812,140.73091,57597,0.7251514792442322,69.26775999039967,0.044035137
-0.057239357,4.267189,14.4,0.07493527913,13,2778,191276.70039010048,-0.12801567,280.73737,57815,0.37572771310806274,67.35367835666472,0.028297454
-0.048123658,4.492053,15.31,0.08011144569999999,15,2793,192218.53499627113,-0.13476159,134.62224,58105,0.6796550750732422,64.83540599517764,0.054304313
-0.057338145,4.4511795,14.81,0.08313182696,23,2816,193207.26188731194,-0.13353537,142.31392,58365,0.7776567935943604,64.1761055184135,0.054544613
-0.06930126,4.5759277,13.39,0.07883580509,21,2837,194227.57061243057,-0.13727783,112.01343,58613,0.8107545375823975,67.00900790500826,0.06301682
-0.07407005,5.000286,14.13,0.07689617857,14,2851,195044.10277557373,-0.15000857,67.891785,58864,0.8439812213182449,67.03789446344904,0.048335176
-0.0678298,5.028123,14.84,0.06941559810999999,17,2868,196044.40756106377,-0.15084368,37.99279,59121,0.9094394594430923,68.90332866540486,0.047760837
-0.052930266,4.8282843,13.87,0.06412311503000001,16,2884,196949.65477466583,-0.14484853,66.52282,59391,0.8383725732564926,71.6793144159952,0.02523293
-0.052018244,4.9485807,14.58,0.05673951621000001,17,2901,197907.4314813614,-0.14845742,79.47277,59642,0.8416214138269424,73.56330418822054,0.056243487
-0.08734955,4.3741465,16.26,0.05962636097,6,2907,198770.9456267357,-0.13122441,175.6513,59886,0.36476194858551025,70.98730035080696,0.04947324
-0.05434918,4.8587456,16.87,0.06143964044,19,2926,199745.42986178398,-0.14576237,83.428024,60160,0.8604128360748291,69.87937939096177,0.028027432
-0.052402124,4.7747793,16.32,0.06322808227,19,2945,200769.6026880741,-0.14324339,93.160995,60405,0.8484781980514526,69.87951155772542,0.03387284
-0.04803188,4.3128986,16.92,0.06622252448999999,14,2959,201498.7505569458,-0.12938696,221.44415,60672,0.5128626227378845,68.20862131531652,0.0385007
-0.06436567,4.4199877,17.02,0.06889005502000001,13,2972,202379.39055228233,-0.13259962,233.5953,60890,0.41373759508132935,67.19682605702198,0.042178646
-0.070799254,4.666285,17.31,0.07304957907000001,15,2987,203288.31894207,-0.13998854,73.19461,61151,0.8053427040576935,65.47818046077799,0.04427462
-0.06199543,4.536861,17.94,0.07636284672999999,13,3000,204142.7577161789,-0.13610582,145.0507,61427,0.5741690993309021,63.65391720730873,0.060638543
-0.049497813,4.7930937,16.67,0.07737042595999999,15,3015,205154.07085943222,-0.14379281,175.62415,61695,0.6009521484375,64.61722903936645,0.050597288
-0.05975929,4.7533956,17.59,0.08386071919999999,13,3028,206115.94908761978,-0.14260188,230.90942,61950,0.4843537211418152,61.4228764040071,0.041842654
-0.056961026,4.8006344,18.0,0.08650394985000003,17,3045,207070.4093694687,-0.14401904,143.90271,62205,0.6853140592575073,60.03585975183035,0.054767754
-0.06525672,5.076024,17.8,0.08761775214000002,14,3059,208014.01602745056,-0.15228072,198.5212,62452,0.6074681282043457,59.88473080163352,0.042905103
-0.06728493,5.1164527,17.44,0.08513878747999999,18,3077,208968.7022819519,-0.15349358,114.73016,62720,0.734546959400177,60.975387206751485,0.03975626
-0.07026936,4.594397,16.44,0.08641270856999998,13,3090,210031.3921687603,-0.1378319,159.89346,62958,0.375816285610199,61.56234281817755,0.039085425
-0.06735054,4.4122114,17.09,0.09490119093999999,16,3106,210881.66210484505,-0.13236636,147.08113,63220,0.5769808888435364,58.08927797109729,0.059444834
-0.05881692,4.5522795,16.1,0.09372357961999998,20,3126,211845.90941023827,-0.13656838,153.92151,63478,0.7088437080383301,59.39109577085376,0.041439936
-0.060941063,4.6653156,14.96,0.08817942002000001,21,3147,212785.2133181095,-0.13995945,151.73242,63738,0.7443456649780273,62.37868278791016,0.06686874
-0.06252034,5.1302023,14.53,0.08840980894000001,16,3163,213667.3055987358,-0.15390605,51.45492,63984,0.8385324329137802,62.81398361592642,0.049819943
-0.061601326,5.2019305,15.21,0.09166580259,15,3178,214622.6175122261,-0.15605791,76.800674,64251,0.7820986211299896,61.32829035759056,0.03310921
-0.07044677,4.7805696,14.52,0.07931580543,18,3196,215578.93186974525,-0.14341709,22.085234,64505,0.933866374194622,66.14253918107308,0.03909143
-0.055538837,5.0214205,14.46,0.07632284175000001,17,3213,216554.77649593353,-0.15064262,41.791206,64756,0.9007170796394348,67.41378788975523,0.039695844
-0.062332284,4.626733,14.87,0.07037265633999999,16,3229,217371.09550976753,-0.13880198,64.83999,65016,0.8335733413696289,69.01302095910886,0.051809747
-0.053984463,4.5800385,15.14,0.06613882114,19,3248,218413.67960834503,-0.13740115,37.842045,65264,0.9374126046895981,70.32576051514117,0.030415619
-0.05975281,4.561841,14.15,0.05734779544,21,3269,219468.16175103188,-0.13685523,35.84955,65534,0.9430342018604279,74.28608135816474,0.046488903
-0.04052822,3.3750968,15.61,0.05666193798,7,3276,220045.97162771225,-0.1012529,184.25444,65786,0.2603873014450073,73.08845743580277,0.032985903
-0.047288567,4.2450657,15.32,0.05608255778,19,3295,220945.71046853065,-0.12735197,83.99576,66022,0.8475183695554733,73.62631031173,0.019920517
-0.025714029,4.1063833,16.14,0.05031430608,14,3309,221705.10531115532,-0.12319149,120.56486,66304,0.7913444936275482,74.80655487810819,0.028277578
-0.06291866,4.497933,15.29,0.04765434280999999,21,3330,222745.902258873,-0.13493799,56.37242,66555,0.914775624871254,76.69899676019232,0.047044057
-0.052026268,4.6959105,16.28,0.051046674339999994,12,3342,223428.4571633339,-0.1408773,59.17203,66811,0.8177367448806763,74.28421498147664,0.046052303
-0.053789757,4.7349987,16.29,0.05160664919,19,3361,224452.5292954445,-0.14204995,55.84428,67056,0.9078880622982979,74.14265391670533,0.031746276
-0.049769305,4.8986955,15.17,0.05436128159000002,17,3378,225434.55086779594,-0.14696085,40.24468,67325,0.9025903791189194,74.41951739173895,0.025337178
-0.060476195,4.9411116,16.02,0.05053667017999999,13,3391,226386.49578261375,-0.14823334,20.873285,67571,0.9492896907031536,75.06327493810021,0.032414302
-0.05383925,4.542097,15.14,0.054085339999999996,19,3410,227288.57019758224,-0.13626292,37.42025,67834,0.9275239855051041,74.69268706608949,0.0325797
-0.05531471,3.6729174,15.25,0.05141460931999999,15,3425,228061.88823986053,-0.11018752,65.11174,68022,0.8201810866594315,75.37862007357761,0.033670448
-0.024132876,3.8492532,15.53,0.05234319317,16,3441,228795.50888848305,-0.115477584,151.24979,68352,0.7167161405086517,75.08133844006056,0.021111198
-0.06604567,4.3644886,15.79,0.05094741861,18,3459,229743.89202523232,-0.13093466,64.69749,68607,0.9040044024586678,75.25389147042311,0.045728512
-0.035486966,3.8259258,17.02,0.04703718743,7,3466,230212.00595021248,-0.11477778,268.5688,68847,0.37920016050338745,75.19170865282477,0.049440186
-0.05992282,4.7074947,16.92,0.047096919210000004,18,3484,231125.110049963,-0.14122483,41.0659,69120,0.9189550578594208,74.92587083017901,0.032204688
-0.06155479,4.4865556,16.74,0.044075065,15,3499,231973.82076644897,-0.13459666,27.495514,69370,0.9452097713947296,75.67427585751811,0.03739935
-0.056030758,4.268917,16.83,0.04481758054,19,3518,232958.4110751152,-0.12806751,43.622047,69626,0.9330989718437195,75.29207724842325,0.0351455
-0.0891399,4.8173037,16.55,0.04556652426999999,12,3530,233746.30831074715,-0.1445191,39.104427,69879,0.8887528032064438,75.4192466622414,0.07854387
-0.03309589,3.8228636,16.12,0.04554751699000001,24,3554,234790.88869309425,-0.11468591,55.033745,70142,0.9322394356131554,75.73649919112046,0.021345597
-0.063549735,4.0355,14.24,0.04600840239000001,20,3574,235774.9510819912,-0.121065006,41.101284,70393,0.9292513728141785,77.17936851253381,0.029069915
-0.039707705,3.8552265,12.82,0.047963374450000006,25,3599,236782.71149420738,-0.11565679,60.686825,70652,0.9147151857614517,78.24964950010866,0.024320174
-0.02459948,2.4322388,12.62,0.048036766439999996,5,3604,237044.69473600388,-0.072967164,236.99088,70718,0.4202508330345154,78.36585356025512,0.092612244
-0.053382773,4.525218,14.66,0.051187364000000006,18,3622,237999.72861766815,-0.13575654,29.653051,71159,0.9448222741484642,75.37578519484003,0.032854542
-0.04412476,3.7182698,13.81,0.04997887025,23,3645,238898.09116482735,-0.11154809,51.783512,71423,0.9331942871212959,76.05269666163363,0.021984193
-0.061921496,3.7247274,14.34,0.053806210279999996,17,3662,239674.47109603882,-0.111741826,74.44269,71673,0.8889267221093178,74.1526142306996,0.08597754
-0.045099974,3.8888206,14.08,0.05143804954,26,3688,240648.72881007195,-0.11666462,86.80873,71935,0.8855475336313248,74.7571408389732,0.034860544
-0.06001719,3.6465597,16.0,0.05374805487000001,6,3694,241140.0829796791,-0.10939679,42.670635,72186,0.377042293548584,72.21816608172792,0.12490216
-0.07344912,4.243883,14.72,0.051527844489999995,14,3708,242039.0979232788,-0.1273165,29.465689,72428,0.9197166189551353,74.38802655512082,0.057775762
-0.061210096,4.0494323,14.8,0.05077587731,19,3727,242953.20243144035,-0.12148297,36.468674,72702,0.9151081889867783,74.51703071607453,0.059974216
-0.027733052,3.4561064,15.0,0.053103928910000014,20,3747,243823.17531967163,-0.10368319,92.03554,72948,0.8291015475988388,73.8971241695571,0.014034851
-0.057437792,4.1176243,15.0,0.04920888679000001,19,3766,244749.05640912056,-0.123528704,130.51935,73209,0.8695474416017532,75.40936150153024,0.04457191
-0.087703004,2.1573753,14.89,0.05113714177999999,12,3778,245206.50208425522,-0.06472126,57.070107,73329,0.48362571001052856,74.91416194277326,0.071698435
-0.052410103,2.292877,17.91,0.05365176391000001,8,3786,245600.5782210827,-0.06878631,59.60101,73709,0.6135647296905518,71.53964170702807,0.036564432
-0.061393186,4.264474,15.88,0.05092374102000001,20,3806,246561.88895154,-0.12793422,77.740135,73978,0.704688161611557,74.0622985320508,0.041491523
-0.054871984,4.4761353,15.44,0.04919513853000001,18,3824,247487.7020664215,-0.13428406,38.240097,74216,0.8977716639637947,75.12757133197243,0.038822047
-0.03878459,4.078925,15.44,0.048128924749999996,23,3847,248438.71712565422,-0.12236775,100.44726,74492,0.8484097868204117,75.59327062395072,0.05293917
-0.04023549,4.8835382,15.42,0.04898216104,19,3866,249442.99168729782,-0.14650615,50.007114,74751,0.9068152606487274,75.43662518297435,0.030135425
-0.045909226,4.8086386,13.42,0.04760631288,15,3881,250346.93819117546,-0.14425915,28.014818,74996,0.9411211125552654,78.20271746174947,0.02916369
-0.037680387,4.5969443,13.63,0.04993209606,19,3900,251257.17153167725,-0.13790832,47.07102,75260,0.9131954982876778,77.42453919222014,0.022692142
-0.042252004,4.566408,13.36,0.050510231739999994,20,3920,252261.8551852703,-0.13699225,37.61261,75507,0.9387294426560402,77.46108502840816,0.020294286
-0.065239824,4.6177406,13.93,0.052871238640000005,16,3936,253126.0320327282,-0.1385322,49.061714,75761,0.8975281789898872,76.0955739939458,0.03402909
-0.036726967,4.32507,13.58,0.05371258794,21,3957,254129.8495106697,-0.1297521,51.897594,76016,0.9212290123105049,75.83336213658804,0.015906122
-0.034756772,4.426277,13.64,0.05370709845,21,3978,255069.00237822533,-0.13278832,44.629097,76284,0.9227664843201637,75.82471967452058,0.015859144
-0.035127338,4.1570425,12.62,0.052644858659999995,24,4002,256114.0510277748,-0.124711275,33.79274,76541,0.9487569034099579,77.00107520304925,0.018476788
-0.039360408,4.0997934,12.34,0.05331816002999999,22,4024,257120.16085767746,-0.122993805,33.161476,76799,0.9480274617671967,76.90277019587047,0.019373512
-0.032459095,3.8601465,11.45,0.04785576432,24,4048,258133.89032554626,-0.1158044,16.823833,77056,0.9728979300707579,79.78326738971657,0.014414622
-0.023912761,3.9785724,10.75,0.05106356751999999,25,4073,259231.71742486954,-0.11935717,30.311178,77308,0.9550840854644775,79.18362128057522,0.021388605
-0.02845057,4.2330337,10.84,0.05270325017,22,4095,260310.51158809662,-0.12699102,51.0153,77567,0.9209127947688103,78.49198574762039,0.022638965
-0.042374045,4.187705,11.17,0.051228329380000014,18,4113,261339.7629005909,-0.12563115,20.51176,77810,0.9625984951853752,78.89020041937884,0.023659708
-0.02526253,0.55468655,11.17,0.051042760390000004,3,4116,261485.54665970802,-0.016640596,32.673374,77844,8.940696716308594e-07,78.9503675919098,0.01133831
-0.03344874,2.3349748,14.08,0.057528692030000016,20,4136,262308.5859787464,-0.07004924,138.21973,78336,0.6233194470405579,73.8774291213832,0.009331515
-0.05091233,2.2345219,14.1,0.05611042858000001,18,4154,262995.45552277565,-0.06703565,153.80692,78538,0.6450187265872955,74.30727374138398,0.022579793
-0.0029058233,0.35680777,14.1,0.05611042858000001,0,4154,263020.0496292114,-0.010704232,13.5712595,78538,-0.022954702377319336,74.30727374138398,0.0016699338
-0.00055813976,0.36410525,14.1,0.05611042858000001,0,4154,263031.33086180687,-0.010923157,8.696001,78538,-0.2420206069946289,74.30727374138398,0.0005249506
-0.037677754,1.5197353,22.18,0.056653694600000006,2,4156,263217.4201939106,-0.045592055,26.303871,79359,0.6983491480350494,66.07113019307057,0.027987886
-0.06690235,3.3231335,21.09,0.06041702303,34,4190,264351.80726003647,-0.099694,165.44426,79616,0.5047092735767365,65.72094339926194,0.24469174
-0.042201314,4.59954,21.48,0.05967701344000001,17,4207,265319.9537808895,-0.1379862,76.528595,79865,0.7969655394554138,65.46087726254416,0.03679719
-0.030069724,3.753436,19.22,0.05566997458,15,4222,266112.8017363548,-0.11260308,105.08663,80118,0.7852016091346741,69.0100824714953,0.022925552
-0.046454728,3.9275393,20.42,0.057852337289999986,14,4236,266876.52255249023,-0.117826186,92.13635,80378,0.8181758970022202,67.07222299721298,0.029715616
-0.034666613,4.4090858,12.78,0.058912226940000006,20,4256,267872.6109728813,-0.13227256,51.10354,80637,0.9082923829555511,74.26201258040592,0.028638441
-0.040651385,4.408661,13.94,0.056938982990000005,18,4274,268891.9880928993,-0.13225983,42.85044,80892,0.9108525812625885,74.00179894333911,0.02521832
-0.04159683,4.398886,14.86,0.05627431677,20,4294,269940.5224478245,-0.13196659,27.757633,81146,0.9452680572867393,73.44730416936976,0.035776563
-0.0111163035,0.4893666,14.72,0.056529194149999996,1,4295,269962.1725258827,-0.014680998,132.61374,81158,-0.2672543525695801,73.48466508566997,0.0038830433
-0.019659713,2.0478406,17.56,0.05511063525000001,9,4304,270416.22676968575,-0.061435215,223.13821,81586,0.4161373972892761,70.97923551590159,0.009214589
-0.041702323,2.7483902,19.51,0.05933203101,10,4314,270968.4152162075,-0.0824517,164.09688,81913,0.3436945080757141,67.71052920881172,0.23150083
-0.03361178,3.934499,18.47,0.05486249827,19,4333,271987.2730946541,-0.11803497,176.16269,82170,0.813328817486763,69.92501643115511,0.060466625
-0.037003703,4.640539,18.3,0.05393236112,20,4353,273115.5797250271,-0.13921618,109.26692,82423,0.838804692029953,70.67315709776402,0.059570786
-0.04815172,4.7218413,18.38,0.051514179339999994,16,4369,274043.8959412575,-0.14165524,27.085852,82660,0.9532272964715958,71.3472059863657,0.020803409
-0.00334787,1.8231579,18.51,0.051418568010000006,1,4370,274391.9079492092,-0.054694735,23.161318,82690,-0.08056247234344482,71.31820611945916,0.023525648
-0.035334546,1.3887284,18.51,0.051418568010000006,0,4370,274567.7812578678,-0.04166185,15.241996,82690,-0.6577478647232056,71.31820611945916,0.025847396
-0.042688385,5.17867,24.44,0.04900315679,12,4382,275440.03798627853,-0.15536009,88.16026,83446,0.7973636090755463,66.4913567073182,0.032575186
-0.048199985,5.671273,25.31,0.04853593395,8,4390,276284.77248835564,-0.1701382,90.48494,83636,0.6765410900115967,65.99820935032129,0.0474258
-0.05721482,5.5467024,24.37,0.05228678178,10,4400,277255.4919345379,-0.16640107,58.079884,83948,0.8859148100018501,66.08743913453657,0.031473752
-0.03366663,1.0199908,24.56,0.05224004608000001,2,4402,277386.8119108677,-0.030599726,219.77748,83997,-0.9273504018783569,66.02259228553046,0.013527904
-0.032725923,3.5829284,26.34,0.05000798989000001,5,4407,277880.1335146427,-0.10748786,160.79669,84470,0.4820306897163391,65.08629353476657,0.026883768
-0.050703794,5.2879925,27.47,0.049177757239999995,11,4418,278780.6287949085,-0.15863977,59.694603,84706,0.8216122686862946,64.4354804883269,0.031041997
-0.07882015,5.505787,27.75,0.04723647823,7,4425,279434.92275452614,-0.1651736,64.40408,84853,0.7706273049116135,64.8749028348373,0.061278038
-0.06562446,5.867196,30.87,0.04765406553999999,6,4431,280077.54018330574,-0.17601588,37.08007,85232,0.8463639467954636,62.01445129151337,0.068445794
-0.061430514,4.9402323,31.85,0.04799432248,14,4445,281009.45040655136,-0.14820698,45.088665,85502,0.8521081954240799,60.62864291462874,0.032237384
-0.039639175,4.9531307,32.18,0.04735748587999999,15,4460,281950.11789917946,-0.1485939,52.16573,85751,0.878615714609623,60.58512492213556,0.044419337
-0.061142206,4.5916576,27.94,0.045603148960000006,11,4471,282635.9225857258,-0.13774973,53.359123,86011,0.8332781046628952,65.41393489487423,0.062389188
-0.061754923,4.774475,27.51,0.04544390873,14,4485,283572.5567595959,-0.14323425,20.787476,86264,0.9454046450555325,65.6455654738426,0.040096685
-0.05714237,4.753749,25.76,0.04427681059,15,4500,284463.6885693073,-0.14261249,27.330057,86524,0.9277118369936943,67.61860994551688,0.02998508
-0.02954222,4.4668374,20.03,0.04491068588999998,21,4521,285503.59202718735,-0.13400513,55.79308,86783,0.8812845945358276,72.56338528607985,0.017857954
-0.051460728,4.431609,16.59,0.04773106479999999,16,4537,286367.3716452122,-0.13294828,36.34549,87031,0.9106297865509987,74.8189317209632,0.040953934
-0.03786903,4.5748444,16.15,0.05119695596,18,4555,287285.26301312447,-0.13724534,57.090168,87291,0.8787669315934181,74.40066985038351,0.028140802
-0.045690294,4.4287667,14.89,0.052150247600000005,17,4572,288234.3649363518,-0.13286299,86.16666,87523,0.8462756872177124,75.26158338838259,0.035650738
-0.031385362,4.3483763,14.23,0.050478451179999995,20,4592,289223.02998661995,-0.13045129,39.72705,87801,0.9451077356934547,76.45363119302249,0.01595898
-0.03884755,4.2969146,13.64,0.051292143990000004,22,4614,290217.07227373123,-0.12890743,71.229706,88063,0.874888151884079,76.48950976061165,0.039275467
-0.013600452,4.0998907,13.11,0.05183239217,21,4635,291258.5702676773,-0.12299672,51.250748,88313,0.9196853712201118,76.88434468882036,0.023783514
-0.03603258,4.2660813,12.88,0.044782240060000006,19,4654,292224.1358845234,-0.12798244,28.013084,88569,0.9501732438802719,79.43022078466882,0.020813033
-0.033228554,3.7914321,11.81,0.04709633254,25,4679,293231.10840821266,-0.11374296,48.28238,88827,0.9216133058071136,79.33992084771971,0.021955023
-0.02856997,4.074925,11.89,0.05119472106,22,4701,294265.34997844696,-0.12224775,42.63449,89088,0.9287781938910484,78.03109727012915,0.015455937
-0.035589457,3.1408443,11.25,0.047827090329999995,21,4722,295081.12933015823,-0.094225325,64.43182,89287,0.9127884805202484,79.6229867024767,0.043773014
-0.04816006,3.781693,12.15,0.054051474739999994,18,4740,295937.6211986542,-0.113450795,71.41629,89598,0.8755327463150024,76.71484988610794,0.034739748
-0.03125619,3.8328857,11.65,0.054658009269999995,26,4766,297006.0369608402,-0.114986576,67.64377,89846,0.9186830073595047,76.9381927414391,0.033191916
-0.04139303,4.2428493,12.44,0.05321375645,16,4782,297907.87233662605,-0.12728547,33.856472,90105,0.9400009587407112,76.78646391432866,0.038244784
-0.037221722,4.382937,12.64,0.05015793211999999,19,4801,298883.11409401894,-0.13148811,45.1538,90352,0.926375538110733,77.61725612420898,0.018859755
-0.029695306,3.9220927,11.93,0.04933748907,25,4826,299934.8478600979,-0.11766278,37.79695,90616,0.9502724558115005,78.72035684460074,0.021074707
-0.049591143,4.046218,12.63,0.05144727344,16,4842,300786.0188281536,-0.12138653,35.756107,90879,0.8929128125309944,77.34629987908689,0.041742623
-0.045217372,4.090141,13.33,0.052498374960000004,20,4862,301767.8963484764,-0.12270422,78.01607,91136,0.8607424795627594,75.94021854151082,0.057983246
-0.042626627,3.9529037,12.71,0.051648036380000005,20,4882,302860.5620906353,-0.11858712,62.9638,91376,0.9026087895035744,76.48821422432003,0.07166225
-0.03049066,1.567864,13.08,0.052074618559999994,5,4887,303209.25290608406,-0.047035918,39.717003,91477,0.38975298404693604,76.05990316479073,0.013239639
-0.00016164035,0.10647368,13.08,0.052074618559999994,0,4887,303253.0857620239,-0.0031942101,16.393684,91477,-0.23108041286468506,76.05990316479073,0.00041459064
-0.0005277544,0.12781234,13.08,0.052074618559999994,0,4887,303316.0912413597,-0.00383437,20.558386,91477,-0.2731384038925171,76.05990316479073,0.00031291437
-0.02718164,0.7519128,13.08,0.052074618559999994,0,4887,303476.3836488724,-0.022557383,46.697792,91477,-0.9284030199050903,76.05990316479073,0.015841383
-0.04493278,3.781211,23.42,0.05488625541000001,10,4897,304032.9121000767,-0.11343631,96.30235,92654,0.7150746285915375,64.70828404433153,0.045719977
