TimeElapsed,EpRewMean,loss_pol_surr,loss_kl,loss_ent,TimestepsSoFar,EpExecMean,EpisodesSoFar,EpLenMean,EpThisIter,loss_pol_entpen,ev_tdlam_before,loss_vf_loss
26374.6454372406,78.15008988471126,-0.06735806,0.10371092,3.7039897,22614,0.01350208147,2777,5.49,0,-0.111119695,0.48168492317199707,42.499664
26382.847268104553,78.15008988471126,-0.02636894,0.04723459,3.9038103,22614,0.01350208147,2777,5.49,0,-0.117114305,-0.1006162166595459,153.12387
26384.13343143463,78.15008988471126,-0.020500988,0.054789785,3.791553,22614,0.01350208147,2777,5.49,0,-0.11374659,-0.007575631141662598,90.19656
26385.527686834335,78.15008988471126,-0.030971957,0.07012975,3.7473123,22614,0.01350208147,2777,5.49,0,-0.11241937,-0.025667309761047363,116.35939
26563.145184516907,58.733094141109824,-0.041904844,0.102313064,2.8263326,24063,0.018880020990000003,2801,18.46,24,-0.08478997,0.8854972720146179,210.00372
27062.96484351158,59.716187345493566,-0.045820225,0.113874115,2.6502,24320,0.02504561716,2867,17.46,66,-0.079505995,0.8077177703380585,212.95027
27355.322376966476,75.5462096615012,-0.03519517,0.024852358,2.6605673,24571,0.025818962670000004,2901,5.08,34,-0.07981702,0.8085755854845047,163.07841
27686.355773448944,79.74120033393476,-0.04394737,0.042560186,3.1268804,24832,0.02393367063,2937,6.26,36,-0.093806416,0.8814315795898438,129.62463
28161.27418231964,78.00637201902367,-0.03824675,0.041391052,2.6861143,25083,0.01861264202,2984,6.16,47,-0.08058342,0.956591721624136,49.02888
28576.857721805573,77.54735392812997,-0.026804019,0.021007478,2.5264165,25299,0.016458731190000003,3033,4.93,49,-0.07579249,0.8972535654902458,111.65848
28960.303779125214,76.3116602284659,-0.029162854,0.01849933,2.5521324,25579,0.017984196170000005,3075,5.43,42,-0.07656397,0.8529845178127289,149.80428
29482.64006471634,79.11864041846613,-0.042308863,0.021752693,2.5727468,25852,0.022179192599999998,3145,4.19,70,-0.0771824,0.9230303019285202,111.02676
30037.535205841064,81.84438201836325,-0.032716308,0.02049911,2.575757,26105,0.01320764947,3212,3.75,67,-0.07727271,0.9873103117570281,23.697094
30472.247442245483,78.8305265479406,-0.033518407,0.055608176,2.411806,26366,0.010118981609999998,3264,4.35,52,-0.07235418,0.9820201490074396,18.885872
30974.04982829094,78.19775125689338,-0.028439552,0.027723122,2.1153486,26622,0.01448953881,3332,4.15,68,-0.063460454,0.9331318512558937,38.415215
31507.15464615822,80.07778411571807,-0.03028329,0.028145812,2.179102,26879,0.03319042043,3410,3.35,78,-0.065373056,0.921762079000473,137.22311
32147.051575422287,77.7516151062934,-0.04797202,0.04506379,2.1552367,27135,0.0312882022,3505,2.75,95,-0.0646571,0.9216227829456329,167.8276
32671.21440243721,78.59888051477482,-0.042736568,0.032064818,2.6488063,27377,0.041722107189999996,3566,3.52,61,-0.07946418,0.8832294046878815,129.41008
33181.702457904816,79.80064502634222,-0.039149098,0.04482301,2.561588,27646,0.03243976281000001,3638,3.9,72,-0.07684764,0.9859054973348975,16.124828
33579.86134195328,78.80142639993896,-0.024671359,0.017727392,2.6493795,27902,0.017304220829999998,3688,4.37,50,-0.079481386,0.8354050666093826,66.459946
34102.586071014404,80.082354294797,-0.012383506,0.032993045,2.6164858,28160,0.01519147019,3757,4.45,69,-0.07849457,0.9481709338724613,68.001366
34654.17661881447,78.8771883740509,-0.029106036,0.016732236,2.5357924,28414,0.00826087874,3825,3.75,68,-0.076073766,0.9599540680646896,62.43775
35209.170365571976,82.59897629091114,-0.02913542,0.02231562,2.546708,28671,0.00841329331,3896,3.67,71,-0.07640124,0.989628397859633,21.994543
35658.16715979576,85.32338097996531,-0.0350565,0.038127713,2.5544853,28928,0.013244965030000002,3947,4.32,51,-0.076634556,0.9740950390696526,32.42021
36166.17814588547,81.4555829211798,-0.012740523,0.013343755,2.298258,29181,0.026944241299999998,4011,4.36,64,-0.06894774,0.9172427132725716,131.36368
36718.70027446747,81.7073643938524,-0.025780927,0.012878116,2.140468,29434,0.011058448819999997,4084,3.42,73,-0.06421403,0.9481132254004478,68.91009
37370.07337975502,81.07475316842192,-0.015620727,0.012180723,2.1101885,29696,0.015540600540000005,4169,3.03,85,-0.06330566,0.9715239554643631,60.393192
37923.12590742111,84.43500059873556,-0.026774548,0.015653709,2.2722197,29952,0.011206127510000004,4240,3.47,71,-0.068166584,0.9583987109363079,79.48027
38416.014295101166,78.46368377341035,-0.03893877,0.017434781,2.1800752,30205,0.014586609019999999,4300,4.02,60,-0.065402254,0.8980414122343063,142.7819
38926.00408244133,77.32227563063456,-0.0072250795,0.010494943,2.2792919,30464,0.0225626827,4363,4.46,63,-0.06837876,0.8382933139801025,227.86942
39521.95548462868,79.79287475136174,-0.022235328,0.012135361,2.4180865,30709,0.01064979705,4431,3.56,68,-0.07254259,0.9184228032827377,127.865074
40100.639231681824,72.98474098778321,-0.027676918,0.020345166,2.616619,30976,0.020923178879999997,4497,3.9,66,-0.07849857,0.9069111868739128,26.179836
40620.243121385574,74.75297011298652,-0.027058179,0.020038243,2.648748,31216,0.023720237020000003,4555,3.95,58,-0.07946244,0.9437105394899845,76.23726
41076.48710298538,73.23954487355915,-0.022133121,0.0078898035,2.612617,31481,0.017558679740000003,4612,4.39,57,-0.07837851,0.9348645880818367,61.89134
41585.07104897499,78.71070070256086,-0.024603661,0.0051733647,2.4290774,31741,0.025779344639999997,4673,4.28,61,-0.072872326,0.9763744231313467,37.086357
41963.85416197777,82.6780992381349,-0.024080124,0.011411451,2.358288,31938,0.024328535050000002,4719,4.23,46,-0.07074864,0.9216461330652237,100.749176
42215.64182639122,76.84018853230305,-0.0409054,0.03080858,2.3880067,32232,0.030021642309999996,4752,5.67,33,-0.07164019,0.451379656791687,279.5165
42813.679500579834,80.55230236723347,-0.022180226,0.0083446475,2.2158413,32511,0.0176371052,4821,4.83,69,-0.066475235,0.949721921235323,95.65972
43273.94404196739,79.58044256383087,-0.015932862,0.015619859,2.485168,32759,0.02349692303,4886,3.88,65,-0.07455503,0.8723394423723221,185.82948
43811.13995933533,80.5873041753937,-0.017993916,0.0072262157,2.4566982,33022,0.01644120807,4956,3.67,70,-0.07370094,0.954587209969759,24.410557
44356.986078739166,80.47681233280419,-0.02770828,0.016792325,2.589008,33278,0.016204715649999996,5022,3.62,66,-0.07767024,0.9665772542357445,26.575676
44810.19963121414,80.30905891122593,-0.04092531,0.038448017,2.346263,33531,0.014090371330000002,5078,4.13,56,-0.070387885,0.9949913509190083,6.5828285
45388.2636847496,81.28525673578406,-0.036137365,0.026021516,1.8683065,33785,0.010198665570000001,5154,3.77,76,-0.056049198,0.998355567920953,4.779798
46024.2777094841,76.0468015780828,-0.009151343,0.005276052,2.0241861,34047,0.024649820429999997,5245,2.84,91,-0.06072558,0.9276187717914581,68.13923
46696.00366449356,85.91059182053033,-0.02827283,0.01246061,2.1046305,34304,0.011161574399999999,5331,3.13,86,-0.06313892,0.9856739360839128,29.094944
47267.30202913284,88.94719043338728,-0.019262787,0.0099414205,2.245296,34560,0.01568000306,5411,3.05,80,-0.06735888,0.9806850366294384,31.611528
47781.21428132057,79.808790034256,-0.011429213,0.008971015,2.2898264,34813,0.017322380130000002,5477,3.57,66,-0.0686948,0.9061220660805702,126.85763
48261.32519340515,73.97837847602213,-0.031696256,0.0102301985,2.0379806,35068,0.014231942489999998,5542,3.97,65,-0.061139412,0.8489162474870682,76.019005
48900.63483119011,82.41531633549401,-0.022348404,0.0123213045,2.1027231,35327,0.01284530875,5628,2.95,86,-0.0630817,0.9389764815568924,122.0953
49259.387696266174,84.60656429877434,-0.024250329,0.0065875524,2.0381746,35584,0.011249258030000002,5678,3.98,50,-0.06114524,0.8821666091680527,190.81447
49775.66715860367,82.90550754177691,-0.019497393,0.008099168,2.1614149,35839,0.016497380059999997,5752,3.24,74,-0.06484245,0.9700451139360666,54.595734
50346.769802331924,77.24564866406446,-0.019253887,0.0075874715,2.185266,36093,0.016291987299999998,5831,3.22,79,-0.06555798,0.9127960577607155,162.75284
50934.829231739044,78.61850706872299,-0.013625827,0.0035149963,2.1945057,36346,0.011514747800000003,5912,3.06,81,-0.06583517,0.978442020714283,40.310436
51358.60329294205,76.06465162776169,-0.011560032,0.0047120145,2.0105655,36604,0.022807649630000003,5971,3.95,59,-0.06031696,0.8550208210945129,198.33447
52008.43928146362,79.94694882416577,-0.015328435,0.006869759,2.1358643,36863,0.022940107790000008,6061,2.97,90,-0.06407593,0.9401650205254555,127.848694
52543.068326711655,74.18045787878307,-0.015915303,0.007719418,2.3027182,37120,0.01879475939,6129,3.54,68,-0.069081545,0.9725716337561607,43.529785
53169.67212677002,81.17447098011318,-0.011751187,0.00442736,2.1576111,37376,0.014295172540000001,6213,3.16,84,-0.064728335,0.9637605026364326,71.34851
53726.84188556671,77.53291743023438,-0.007378432,0.0032878767,2.0670536,37632,0.012513978880000004,6284,3.36,71,-0.062011607,0.9461148269474506,91.191925
54083.34214639664,75.85851270707022,-0.03736186,0.022643717,1.7604162,37887,0.013340354220000001,6335,4.06,51,-0.05281248,0.834754690527916,259.0985
54721.06621694565,81.1107890228623,-0.009616194,0.0073643047,2.0197363,38143,0.015346947340000004,6428,3.11,93,-0.060592096,0.9607589356601238,89.52387
55279.41529273987,79.069768124978,-0.009244673,0.004175527,2.1285114,38400,0.015555526950000002,6505,3.23,77,-0.06385534,0.9368217885494232,110.904686
55718.273995399475,85.96924887844169,-0.015449978,0.0038944741,1.9762579,38654,0.012582102090000002,6563,3.85,58,-0.059287734,0.9366320595145226,105.29876
56019.93180513382,83.89412600966482,-0.019620039,0.006371443,1.7189884,38912,0.013285201980000001,6606,5.06,43,-0.05156965,0.8340668082237244,219.25992
56516.33557724953,77.20966775057674,-0.015877485,0.004321398,1.8108876,39166,0.01555192878,6678,4.58,72,-0.054326627,0.9448612630367279,47.929836
57086.6316947937,72.13694074523538,-0.007413551,0.0020919726,1.7324239,39420,0.016659943329999996,6767,2.91,89,-0.051972717,0.9678735956549644,56.85141
57545.201775074005,81.41086236919045,-0.0073587075,0.0039204196,1.7361064,39617,0.020635380409999998,6835,2.8,68,-0.052083194,0.9177351072430611,146.26682
58070.0894742012,76.24749310934914,-0.008396566,0.0020064139,1.8752097,39936,0.02469088283,6914,3.92,79,-0.05625629,0.9398593865334988,113.03114
58654.64860868454,81.79377028872108,-0.009643935,0.00831381,1.8621047,40178,0.02506833514,7007,2.59,93,-0.05586314,0.9139839187264442,187.3969
59158.289237737656,79.55717459815246,-0.0039621033,0.0018087394,1.9156948,40448,0.02334030535,7075,3.54,68,-0.057470847,0.9387114159762859,105.87954
59500.86358451843,80.75789473620979,-0.009519944,0.0023910704,1.8949342,40700,0.021945635709999998,7117,4.4,42,-0.056848023,0.877287283539772,180.94867
60053.63731050491,79.55298453757806,-0.006843332,0.0010111947,1.9618115,40958,0.02652014260999999,7194,3.45,77,-0.05885435,0.9399359412491322,113.53761
