#{"t_start": 1534519364.491781, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
96.252342,5,2971.019879,0.004953703,n/a
52.298426,5,2982.085896,0.296176071,n/a
76.25346,27,2997.47809,0.0049463,n/a
-15.647612,21,3021.361063,0.008289742,n/a
90.253776,11,3027.922517,0.004944204,n/a
-8.045737,13,3033.546428,0.156163504,n/a
96.201977,5,3044.867111,0.005287404,n/a
96.346369,6,3056.511088,0.004330718,n/a
-2.0,5,3068.191856,0.004772814,n/a
-1.0,2,3072.072521,0.00484482,n/a
98.252954,3,3079.529085,0.004949652,n/a
66.275802,8,3086.921603,0.196941524,n/a
96.267785,5,3094.139632,0.004851385,n/a
83.253344,19,3108.013551,0.004947067,n/a
50.321468,29,3124.832489,0.17013644,n/a
98.34367,4,3134.764543,0.004348597,n/a
90.34484,13,3146.25564,0.004340845,n/a
92.25522,9,3150.189227,0.004934636,n/a
-0.95636,4,3161.415499,0.004660508,n/a
83.341319,20,3173.821637,0.004364173,n/a
-1.0,2,3176.862421,0.006426026,n/a
95.252838,8,3192.852302,0.00495042,n/a
92.524502,10,3200.92299,0.003150471,n/a
98.252332,4,3211.870261,0.004953773,n/a
90.252838,11,3215.767493,0.00495042,n/a
97.266731,4,3226.917742,0.004858369,n/a
97.253871,4,3230.815268,0.004943576,n/a
94.344524,8,3242.77854,0.00434294,n/a
92.278642,10,3251.205337,0.004779448,n/a
93.253397,9,3258.072265,0.004946718,n/a
94.253049,7,3265.738457,0.004949023,n/a
97.254588,5,3273.844163,0.004938826,n/a
99.247272,2,3277.699612,0.004987296,n/a
-3.0,4,3281.46182,0.00520143,n/a
92.627499,10,3299.165372,0.002468051,n/a
93.253038,8,3306.835699,0.004949093,n/a
99.252659,3,3317.700814,0.004951607,n/a
96.252638,5,3325.194562,0.004951747,n/a
86.599207,21,3360.043313,0.002655505,n/a
95.347507,9,3379.007528,0.004323175,n/a
84.071856,16,3401.585503,0.004261994,n/a
97.253681,4,3408.654046,0.004944833,n/a
93.25522,10,3423.879191,0.004934636,n/a
99.251942,2,3431.344579,0.004956356,n/a
95.198836,9,3451.081118,0.005308217,n/a
92.253618,9,3458.762253,0.004945252,n/a
95.345452,7,3469.778965,0.004336795,n/a
93.249928,9,3480.889597,0.004969696,n/a
-3.0,4,3484.655364,0.004762826,n/a
98.253133,4,3492.921516,0.004948465,n/a
0.0,1,3496.56875,0.010643113,n/a
86.25269,16,3507.297919,0.004951398,n/a
95.205034,6,3522.955488,0.00526715,n/a
-5.0,6,3526.861908,0.004855156,n/a
94.423319,8,3534.885605,0.003820877,n/a
-1.0,2,3538.21209,0.005637798,n/a
98.253186,3,3541.872,0.004948115,n/a
92.253396,9,3553.479272,0.004946719,n/a
90.55953,12,3565.164232,0.002918388,n/a
93.25367,8,3572.624559,0.004944903,n/a
86.731759,11,3596.964917,0.034905416,n/a
98.267247,4,3608.827854,0.004854947,n/a
98.252859,3,3616.127347,0.00495028,n/a
-5.0,7,3624.177276,0.005285589,n/a
0.0,1,3627.850489,0.004855296,n/a
98.252764,3,3635.393233,0.004950909,n/a
97.25308,4,3642.871805,0.004948813,n/a
-2.0,3,3646.937242,0.007677164,n/a
97.252806,4,3650.722645,0.004950629,n/a
88.421917,17,3670.426007,0.003830166,n/a
87.972401,11,3695.468678,0.004963829,n/a
-8.0,9,3699.698021,0.004854179,n/a
93.080565,9,3710.451412,0.006091836,n/a
95.073545,8,3725.645681,0.00613835,n/a
96.144697,5,3728.801615,0.005666922,n/a
-2.0,6,3750.92647,0.005218611,n/a
0.0,1,3754.80396,0.010635779,n/a
-3.0,4,3758.626769,0.00769623,n/a
95.837667,5,3762.403899,0.007701189,n/a
-2.0,3,3766.274004,0.006431195,n/a
92.253713,10,3773.943687,0.004944623,n/a
60.823192,20,3786.838341,0.166812204,n/a
98.850538,3,3796.621888,0.007615912,n/a
93.287982,10,3811.981619,0.004717569,n/a
98.253755,4,3822.76603,0.004944344,n/a
-8.881371,11,3830.402677,0.004056382,n/a
97.252848,6,3842.374045,0.00495035,n/a
87.252606,17,3868.353297,0.004951956,n/a
71.054578,4,3879.478982,0.185156017,n/a
-11.0,12,3883.273542,0.004776655,n/a
93.253259,8,3890.87907,0.004947626,n/a
99.266373,2,3894.642044,0.004860744,n/a
93.253628,10,3911.519389,0.004945182,n/a
63.378665,16,3919.633013,0.156506215,n/a
0.0,1,3923.642516,0.004774489,n/a
96.253649,5,3931.750383,0.004945042,n/a
-0.663075,3,3939.698468,0.005980509,n/a
90.252753,12,3950.879478,0.004950979,n/a
96.254419,8,3969.148035,0.004939944,n/a
