#{"t_start": 1533697875.8958485, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
98.772644,1,8.242318,0.008120795,"shifted.gpu_tile(x, y, xi, yi, 32, 32); "
-9.0,12,28.383445,0.661649362,n/a
-209.341377,321,236.73945,0.108122618,n/a
99.289933,1,240.614466,0.004698153,"shifted.gpu_tile(x, y, xi, yi, 8, 8); "
-108.938416,207,446.189312,0.151771884,n/a
96.082857,1,452.906579,0.004685862,"shifted.bound(x, 0, 3848); shifted.gpu_tile(x, y, xi, yi, 8, 8); "
33.15136,57,484.354414,0.151177884,n/a
-62.59088,189,625.731523,0.017142543,n/a
92.632316,10,651.481165,0.002432781,"shifted.gpu_tile(x, y, xi, yi, 32, 32); shifted.unroll(xi, 2); shifted.unroll(yi, 4); "
39.798357,71,725.405434,0.007950662,n/a
74.425406,28,741.918402,0.010418294,n/a
-92.441394,219,907.547781,0.002920483,n/a
59.984242,47,938.849726,0.006720757,n/a
5.42606,110,1008.26392,0.010413964,n/a
64.226715,41,1042.66856,0.005116433,n/a
69.009934,34,1061.078321,0.006550763,n/a
49.290408,55,1104.943453,0.00469501,n/a
46.425669,74,1207.133313,0.010416548,n/a
19.473428,94,1275.906601,0.029950038,n/a
96.685548,5,1283.980609,0.002080572,"shifted.gpu_tile(x, y, xi, yi, 32, 32); shifted.unroll(yi, 4); "
90.685632,11,1312.037827,0.002080013,"shifted.gpu_tile(x, y, xi, yi, 32, 32); shifted.unroll(yi, 4); "
90.013703,13,1325.482473,0.00652583,n/a
22.100164,98,1425.107222,0.00595376,n/a
61.921086,32,1461.712982,0.093153047,n/a
-5.0,7,1470.061628,0.010424091,n/a
87.288265,16,1483.024089,0.004709188,n/a
-30.589576,35,1504.422559,0.00248195,n/a
-2.0,3,1508.216984,0.005220217,n/a
83.600576,20,1524.832554,0.009259279,n/a
54.391115,15,1551.658144,0.222372971,n/a
68.242728,36,1570.368571,0.005010483,n/a
97.296594,6,1582.070453,0.004654083,n/a
93.420972,8,1590.778237,0.010447628,n/a
91.056337,11,1605.336732,0.006243741,n/a
94.685379,8,1615.925902,0.002081689,n/a
87.412338,13,1620.014857,0.010504758,n/a
72.886386,5,1634.106113,0.172780561,n/a
-3.0,4,1638.006167,0.006240808,n/a
-47.01474,133,1700.526254,0.172126358,n/a
93.771018,8,1708.219501,0.008131551,n/a
-18.0,23,1728.258259,0.006245557,n/a
82.425184,19,1740.095219,0.010419761,n/a
-23.0,32,1800.883456,0.661649362,n/a
73.296277,32,1831.267685,0.004656178,n/a
15.691063,14,1849.419703,0.498281101,n/a
91.428994,11,1860.670542,0.010394548,n/a
