#{"t_start": 1533593400.9618568, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
63.858382,1,2.614495,0.018529731,"blur_x.compute_at(blur_y, y); "
92.975861,6,11.464488,0.001037772,"blur_y.gpu_tile(x, y, xi, yi, 16, 32); "
56.808715,45,39.411445,0.001123467,n/a
96.981993,2,50.015075,0.001034628,"blur_y.gpu_tile(x, y, xi, yi, 64, 8); "
-7.527291,10,57.162628,0.000467168,"blur_y.gpu_tile(x, y, xi, yi, 32, 32); blur_y.unroll(yi, 4); "
-149.137734,263,122.137382,0.000583314,n/a
82.109374,19,139.581945,0.000456622,"blur_y.gpu_tile(x, y, xi, yi, 64, 8); blur_y.unroll(yi, 4); "
-117.784212,132,208.465639,0.000571861,n/a
-73.0,82,247.507681,0.00095913,n/a
75.123133,28,267.977032,0.000449568,"blur_y.gpu_tile(x, y, xi, yi, 128, 8); blur_y.unroll(xi, 3); blur_y.bound(y, 0, 2568); blur_y.unroll(yi, 4); "
50.310424,11,286.237142,0.000869664,n/a
-30.0,36,307.068435,0.001212374,n/a
81.962921,18,324.471081,0.001044406,n/a
15.843644,73,333.727741,0.009308725,n/a
73.899997,30,345.586731,0.000563969,n/a
85.885016,18,363.3241,0.00057165,n/a
-19.0,26,374.925089,0.01849502,n/a
89.334674,12,385.046408,0.000853809,n/a
30.898977,39,404.076177,0.018508918,n/a
-24.570215,31,428.577873,0.000759454,n/a
47.29435,57,450.715972,0.000874483,n/a
87.198327,16,481.926584,0.000411016,"blur_y.gpu_tile(x, y, xi, yi, 64, 8); blur_y.compute_root(); blur_y.unroll(yi, 4); blur_y.bound(y, 0, 2568); "
-5.674699,8,488.9243,0.000875181,n/a
67.787613,37,517.241767,0.000621588,n/a
98.154993,2,524.064468,0.000945931,n/a
86.966461,13,541.356147,0.001042591,n/a
-6.0,10,555.582421,0.001118717,n/a
91.965644,8,562.063851,0.00104301,n/a
83.747428,19,572.677593,0.000642191,n/a
65.138799,44,609.140343,0.000441536,n/a
50.886648,55,634.328401,0.000570813,n/a
74.142339,30,654.846781,0.000439721,n/a
-6.962797,11,665.017495,0.000674736,n/a
82.222437,21,706.640299,0.000398655,"blur_y.gpu_tile(x, y, xi, yi, 64, 8); blur_y.unroll(yi, 4); blur_y.bound(y, 0, 2568); blur_y.unroll(xi, 2); "
61.802326,48,745.562651,0.000614045,n/a
-2.94291,6,752.269425,0.000682419,n/a
88.063739,15,766.29207,0.000480019,n/a
80.789113,27,807.89667,0.000620819,n/a
90.770166,10,828.645207,0.001143231,n/a
86.167541,20,856.344421,0.0004268,n/a
87.150092,13,876.67025,0.000948444,n/a
94.120952,8,886.866911,0.000450686,n/a
95.998201,4,893.171972,0.001026318,n/a
-50.884497,118,922.05213,0.000540292,n/a
93.136468,7,929.12275,0.000955429,n/a
-206.840224,314,978.575124,0.000430781,n/a
-4.801659,7,985.366202,0.000871899,n/a
-3.863627,11,1005.645793,0.000460743,n/a
98.0918,4,1012.500844,0.000465632,n/a
89.865806,15,1033.82844,0.000581499,n/a
96.920965,3,1043.966502,0.001065917,n/a
77.821944,25,1064.949521,0.000603987,n/a
-7.0,8,1068.66309,0.001054603,n/a
89.137422,11,1082.559425,0.00095494,n/a
89.005163,14,1099.542458,0.000510051,n/a
92.200494,9,1109.975629,0.000922603,n/a
96.972728,3,1117.116482,0.001039378,n/a
93.985668,6,1127.121345,0.001032744,n/a
94.961831,5,1134.186191,0.001044965,n/a
93.228555,9,1154.991897,0.000908216,n/a
-1.0,2,1158.753426,0.001339416,n/a
91.149409,9,1165.703691,0.000948794,n/a
96.129793,4,1176.065775,0.000958851,n/a
92.960741,7,1189.622779,0.001045524,n/a
-3.180344,6,1196.545434,0.000619771,n/a
92.956381,7,1199.983114,0.001047759,n/a
-6.955048,9,1218.86366,0.030737079,n/a
96.941669,3,1227.84235,0.001055302,n/a
94.994659,5,1238.352201,0.001028134,n/a
91.161533,9,1245.079902,0.000942578,n/a
96.878886,5,1255.433989,0.000574793,n/a
-21.927517,26,1266.177987,0.000516546,n/a
