loss_ent,loss_pol_surr,EpisodesSoFar,loss_vf_loss,EpThisIter,TimestepsSoFar,loss_pol_entpen,loss_kl,ev_tdlam_before,EpExecMean,TimeElapsed,EpLenMean,EpRewMean
2.9500937,-0.07002987,309,68.990906,16,9216,-0.08850281,0.09070196,0.8618145138025284,0.06994361429000001,6473.245492696762,22.53,69.7924064246015
2.882236,-0.05594126,334,160.09071,25,9467,-0.08646708,0.04697458,0.8259911835193634,0.06987330575,6705.622009277344,21.4,72.0608047517865
2.8631198,-0.077459596,356,89.523254,22,9726,-0.0858936,0.051598586,0.8681427538394928,0.06266857186000001,6928.380472898483,16.55,77.68296978040959
3.1690855,-0.0575712,375,64.32674,19,9971,-0.09507256,0.04994382,0.9042509198188782,0.05664575356999999,7127.363648176193,12.75,81.8517432080039
3.1510851,-0.06846281,396,46.877033,21,10224,-0.09453255,0.049890455,0.9458651170134544,0.05265297768000001,7327.464231014252,12.44,81.55137530085928
2.9680328,-0.06336182,424,64.38562,28,10492,-0.08904097,0.053496785,0.9323017299175262,0.05371478313999999,7563.850530862808,11.41,81.92746758807529
2.90245,-0.047738604,451,78.84972,27,10750,-0.0870735,0.031560037,0.9085375964641571,0.05483084056,7803.8488574028015,10.93,82.22564989908257
2.981866,-0.07238859,478,52.061714,27,11004,-0.08945598,0.066952944,0.9406297169625759,0.05160129371,8052.91419005394,9.91,83.48899631227818
3.2328851,-0.06157146,500,40.2223,22,11263,-0.096986555,0.09151113,0.9437128975987434,0.05587661320999999,8255.18095254898,9.88,84.62999232881165
2.6782892,-0.08541638,522,36.354694,22,11518,-0.08034867,0.10841856,0.961872287094593,0.058456958079999996,8472.76630449295,10.49,84.44495296729689
2.5870008,-0.055316582,560,72.65774,38,11771,-0.07761002,0.03685836,0.9080364257097244,0.06272350618000001,8767.467625379562,9.37,84.40988339611273
2.7207155,-0.049449146,593,59.863415,33,12032,-0.08162147,0.040400147,0.9215297549962997,0.06665165933,9044.38160777092,8.47,83.07770214158862
2.6804626,-0.06067756,621,28.627926,28,12279,-0.08041388,0.05022591,0.968959828838706,0.05766525053000002,9290.181066513062,7.79,84.41877262436836
2.7191505,-0.063133165,652,31.560568,31,12540,-0.081574515,0.05832886,0.9742476977407932,0.05516191546999999,9546.097399234772,8.19,85.72845691186491
2.6948738,-0.053245783,686,22.738628,34,12791,-0.08084621,0.06512991,0.9710111524909735,0.045582313240000005,9804.33222579956,8.27,88.72303321785745
2.799707,-0.047984067,725,24.221712,39,13056,-0.08399121,0.059990183,0.9721648693084717,0.045560933430000006,10079.264648199081,7.38,88.75612300405244
2.7801063,-0.06871309,750,42.3095,25,13312,-0.08340319,0.12397815,0.9249871447682381,0.0522788184,10412.186852931976,7.86,86.82730382230655
2.87448,-0.08237644,775,20.158752,25,13564,-0.08623439,0.0914208,0.9651096202433109,0.04546723289,10728.240793466568,8.45,86.53721298678217
2.6776934,-0.07584061,806,25.858093,31,13819,-0.08033079,0.057229884,0.971179872751236,0.04256254999,10981.903606891632,8.8,86.1177451984623
2.7499394,-0.07113378,828,15.82935,22,14080,-0.082498185,0.05794393,0.9651363454759121,0.03674906564,11241.104163646698,9.95,86.24740116309096
2.1122825,-0.09427421,851,31.697739,23,14333,-0.06336848,0.1417882,0.9238594993948936,0.03122429604,11443.609577417374,10.08,87.13508539722439
2.4797435,-0.04671025,887,54.390575,36,14591,-0.074392304,0.0463839,0.9160230457782745,0.0347120475,11749.900531053543,9.42,87.54792892820804
2.7108145,-0.054267623,916,56.418957,29,14847,-0.08132443,0.058715567,0.8943594470620155,0.041512076370000005,12016.708558559418,8.95,87.18422772617745
2.4691691,-0.055413704,947,64.529015,31,15092,-0.07407507,0.07051147,0.9207015931606293,0.04524730834999999,12349.78719162941,7.84,85.26315507491726
2.4824224,-0.05999405,980,89.145615,33,15355,-0.07447267,0.087703705,0.8795090913772583,0.04887664278000001,12631.3809196949,8.16,83.82680538949738
2.8391604,-0.06234385,1007,18.46678,27,15615,-0.085174814,0.06941721,0.9690565336495638,0.038720897409999996,12842.163246154785,8.39,86.79272863928352
2.5696821,-0.063842826,1035,13.181744,28,15863,-0.07709047,0.04914394,0.9802924450486898,0.03231344429,13096.941333532333,8.62,88.77916931194291
2.8687463,-0.054979213,1060,16.792639,25,16127,-0.08606239,0.108166344,0.9623497799038887,0.03164601863,13342.309611558914,9.27,88.94967140990092
2.4891424,-0.05818235,1092,19.563065,32,16378,-0.07467426,0.10749119,0.9807512369006872,0.03281109692999999,13642.686680316925,8.89,89.15800017333342
2.368059,-0.06455687,1125,30.724655,33,16636,-0.07104176,0.058607433,0.960324440151453,0.034037169060000004,13976.413687467575,8.48,89.754493834676
2.2149065,-0.034588363,1152,107.56791,27,16893,-0.06644719,0.20301136,0.882792703807354,0.0375787745,14234.110563278198,8.36,89.02746052253887
2.1579585,-0.066405274,1176,15.873337,24,17143,-0.064738765,0.14381297,0.9682369790971279,0.03576292631,14456.766048192978,8.81,88.8262289387018
2.5042417,-0.046779986,1208,19.848799,32,17407,-0.07512725,0.056889832,0.9710984472185373,0.03194409085,14704.422266483307,9.02,91.0700610317578
2.4772398,-0.03997674,1238,16.762764,30,17654,-0.074317195,0.037988544,0.9676870740950108,0.028880569289999998,14966.417385101318,8.78,89.67623986853195
2.3720267,-0.056951415,1269,14.203816,31,17915,-0.0711608,0.034478493,0.9805284813046455,0.027336092110000005,15247.649362802505,8.46,90.70125269821439
2.54449,-0.065619275,1297,11.691938,28,18170,-0.0763347,0.043691155,0.9830894712358713,0.029225929509999995,15493.322167634964,8.57,88.3216424949877
2.2455988,-0.08228915,1329,13.074586,32,18430,-0.067367956,0.06441024,0.9816692136228085,0.029675703850000006,15757.269263029099,8.64,89.34730555352611
2.1368182,-0.04964872,1368,17.279755,39,18683,-0.06410454,0.027738849,0.9868318801745772,0.03192515406,16121.162473917007,7.74,88.3356907576887
2.1802077,-0.031794477,1405,16.061432,37,18939,-0.06540623,0.20185459,0.979326706379652,0.03426738553,16436.60010957718,7.09,89.45427354467652
1.8881418,-0.08125687,1429,26.176653,24,19186,-0.056644246,0.3106076,0.9591199122369289,0.0365567849,16652.662595272064,7.56,89.24034594537419
1.9145432,-0.032532968,1467,22.151642,38,19456,-0.057436295,0.059183292,0.9844651464372873,0.03482877459,17001.14459824562,7.78,89.32822885883841
1.9573638,-0.037645496,1507,18.721046,40,19712,-0.058720917,0.03600494,0.9850846631452441,0.0322520384,17367.77356481552,7.58,90.54171360712827
2.1761105,-0.039500482,1545,34.53282,38,19966,-0.06528331,0.054371938,0.9704887326806784,0.03264883398,17773.563906669617,6.62,89.41893828116801
2.231006,-0.065262385,1574,8.576974,29,20221,-0.066930175,0.07573943,0.991706189699471,0.033741389149999995,18067.329456567764,7.18,89.48614567014093
1.8726014,-0.04133973,1612,7.0141034,38,20478,-0.05617804,0.049917936,0.9954499364830554,0.03390187049,18427.771406412125,7.37,88.26334360806769
1.9410017,-0.03308391,1655,33.20271,43,20735,-0.05823005,0.04116351,0.9718174561858177,0.033062463439999995,18829.105721235275,6.59,90.21923469721669
1.9503684,-0.06521651,1696,7.1128826,41,20992,-0.058511052,0.051308684,0.9930869312956929,0.03285679691,19200.22588300705,6.32,91.18232087880386
3.6798472,-0.074697085,1699,37.5784,3,21019,-0.11039542,0.0811664,0.9093656539916992,0.032407515639999995,19319.12384033203,6.46,91.51018722698686
4.036192,-0.051937036,1699,3.7468572,0,21019,-0.12108576,0.08498066,0.43129289150238037,0.032407515639999995,19354.717933416367,6.46,91.51018722698686
4.0588107,-0.032646433,1699,4.1278243,0,21019,-0.12176432,0.08654899,-0.2296428680419922,0.032407515639999995,19355.425799369812,6.46,91.51018722698686
2.250856,-0.07465899,1732,67.898575,33,22008,-0.06752568,0.07510992,0.8421836197376251,0.03353711672,19735.24890589714,14.13,85.02397381723922
1.8978162,-0.054497935,1765,22.066982,33,22269,-0.056934487,0.26282576,0.9401942491531372,0.03433892677,20038.99586892128,14.72,84.22128817549675
2.0215995,-0.06348347,1799,12.664908,34,22527,-0.060647983,0.051493566,0.982962055131793,0.036467772849999996,20344.749848127365,15.08,82.19818692765318
1.8160521,-0.038805272,1835,12.248844,36,22782,-0.05448156,0.040016595,0.992576532997191,0.031961382749999996,20695.40801501274,7.47,88.21783588142571
1.7431703,-0.03916041,1876,26.4917,41,23037,-0.05229511,0.02739979,0.9767739437520504,0.030757280690000003,21059.51261138916,6.82,89.50999251617466
1.8520344,-0.032620225,1915,13.295895,39,23294,-0.055561032,0.018990733,0.9777237698435783,0.03170670244,21439.34909081459,6.47,91.57017108253223
2.040453,-0.045824803,1949,13.445745,34,23550,-0.06121359,0.043911405,0.9825249928981066,0.02702311312,21766.881594896317,6.82,92.65748361785238
1.9791332,-0.041831873,1987,30.780712,38,23801,-0.059374,0.034831867,0.975390987470746,0.02942306142,22146.631896972656,6.8,90.74713416037368
2.08792,0.007955469,2021,10.790427,34,24063,-0.0626376,0.2830829,0.9869677079841495,0.03478980954,22510.745549201965,7.15,89.0536400803071
1.70274,-0.054530866,2047,12.750131,26,24311,-0.051082198,0.117157884,0.9820106420665979,0.034853722000000004,22750.84301352501,7.75,88.69978738088673
1.7797122,-0.002131275,2081,13.236029,34,24560,-0.053391363,0.039489996,0.9903450459241867,0.033695131229999994,23072.893872499466,8.11,88.69037115025846
1.668762,-0.02917993,2123,19.729912,42,24829,-0.050062858,0.02124925,0.9862731397151947,0.02583148735,23464.298179149628,7.57,89.51008978137341
1.7205011,-0.03602297,2160,6.976057,37,25079,-0.051615033,0.062139284,0.9914487907662988,0.026234787909999998,23821.20314002037,6.76,91.40684590080824
1.6808026,-0.035635337,2190,55.565834,30,25340,-0.050424073,0.04275088,0.9347359463572502,0.032157599769999996,24110.677237033844,7.16,90.36027034751827
1.7017608,-0.031785738,2227,25.094799,37,25590,-0.05105282,0.043371,0.960658073425293,0.03266279184999999,24466.69889807701,7.32,91.23894670857538
1.5458968,-0.037011486,2268,15.040327,41,25853,-0.046376906,0.120412186,0.9671352431178093,0.03235570953,24821.84526872635,7.15,90.30754972188466
1.3937395,-0.03034026,2311,5.922103,43,26110,-0.041812185,0.016499003,0.995380069129169,0.02574507557,25210.910935640335,6.23,92.72163967221712
1.9312365,-0.06559014,2345,23.862108,34,26356,-0.057937097,0.046975445,0.8941299468278885,0.02920848946,25515.387499332428,6.5,90.81723835129652
1.4056262,-0.032573156,2391,10.099175,46,26621,-0.04216878,0.029209044,0.9914322663098574,0.031375715480000003,25899.632546663284,6.36,89.66313276234729
2.2375846,-0.07506494,2417,9.600023,26,26760,-0.06712753,0.06253901,0.9660852327942848,0.031403124680000005,26145.641993284225,6.07,87.94715900920177
3.8051333,-0.03889713,2417,3.5499778,0,26760,-0.11415399,0.106881864,-0.3412877321243286,0.031403124680000005,26162.013362169266,6.07,87.94715900920177
3.8970902,-0.042688906,2417,2.390335,0,26760,-0.11691271,0.13111985,-0.26128923892974854,0.031403124680000005,26198.115371465683,6.07,87.94715900920177
1.8837705,-0.06024112,2464,38.29602,47,27648,-0.056513116,0.20097837,0.9216008633375168,0.027870273180000002,26618.773903131485,11.75,85.58490707031201
1.8884752,-0.055382967,2502,19.358957,38,27903,-0.056654252,0.031154707,0.9848402915522456,0.036525420589999996,26985.03879570961,12.22,84.83649686953356
1.8192831,-0.032061685,2542,27.175838,40,28156,-0.05457849,0.027924554,0.9524561837315559,0.04190881467,27358.840481996536,6.28,89.7259848055682
1.9213843,-0.04412037,2578,19.349285,36,28410,-0.05764153,0.03904243,0.981785437092185,0.04291793324,27704.419085025787,6.74,88.09585917895349
1.9199792,-0.042289168,2611,15.634821,33,28669,-0.057599373,0.042040974,0.9888488668948412,0.04065509446000001,28034.631359815598,7.11,88.4652363817677
1.7545037,-0.043611623,2647,7.484384,36,28923,-0.05263511,0.024625104,0.993907680734992,0.032431831519999996,28394.460089445114,7.31,91.10281620341742
1.7867129,-0.041565858,2684,8.837254,37,29182,-0.053601384,0.02852074,0.9944577664136887,0.03333233293,28756.895881414413,7.09,91.62490652961179
1.5500976,-0.044486262,2719,7.3397474,35,29439,-0.046502925,0.044012565,0.9952855878509581,0.02551752494,29093.617477178574,7.02,92.6662606692077
1.4948292,-0.033924066,2760,4.27857,41,29689,-0.044844877,0.031751245,0.9975824172142893,0.02523878285,29464.77438044548,6.74,91.81470540332393
1.4741576,-0.027853858,2799,3.776476,39,29946,-0.044224728,0.058122218,0.9962494357023388,0.020976647260000005,29827.368426799774,6.62,92.70447860117652
1.4914949,-0.020049717,2840,9.125992,41,30207,-0.044744845,0.04981894,0.9878971930593252,0.025384304150000002,30181.0389251709,6.52,90.382745571134
1.4010658,-0.032491457,2881,4.6516147,41,30464,-0.042031974,0.023116436,0.9964903646614403,0.02574732655,30556.380769491196,6.37,90.07593621281595
1.4365598,-0.025687397,2926,6.793746,45,30719,-0.043096796,0.017979698,0.9952621525153518,0.02576186399,30926.465095043182,5.91,89.95803031037775
1.2780471,-0.023830924,2970,4.4831157,44,30976,-0.03834141,0.007043263,0.9976684569846839,0.024682626919999992,31331.978607177734,5.79,91.07801620999844
1.357693,-0.032366566,3016,4.292912,46,31228,-0.04073079,0.046538092,0.9964686154853553,0.024626058939999997,31754.40391421318,5.68,92.73847896414475
1.3541796,-0.020934772,3060,5.167608,44,31484,-0.040625386,0.017331935,0.9964723773300648,0.02165552061,32151.18094944954,5.67,93.13245355059334
1.3528185,-0.031078892,3102,9.38121,42,31742,-0.040584557,0.046651766,0.992887279484421,0.024299397249999997,32533.065161943436,5.92,92.51969624277807
1.3587095,-0.019361641,3145,6.9023447,43,31999,-0.040761285,0.016885843,0.994795436039567,0.023781776239999997,32899.5366859436,5.99,92.88398720399573
1.6268759,-0.027213309,3184,9.247324,39,32251,-0.048806276,0.015108241,0.9929855917580426,0.02232501491,33230.565162181854,6.24,89.68919681545265
1.3118484,-0.026799776,3228,3.4741418,44,32512,-0.03935545,0.026741039,0.9980288441292942,0.02004618599,33616.643511772156,6.22,91.6731313851296
1.5125446,-0.02585274,3266,6.291895,38,32761,-0.045376338,0.03175243,0.9958355003036559,0.020724898000000002,33972.363629341125,6.21,89.57253433068853
1.3566788,-0.03265813,3307,8.368705,41,33020,-0.040700365,0.016802263,0.9942885204218328,0.019587022920000002,34355.72305703163,6.26,93.02632091187786
1.3659801,-0.016869254,3347,2.4698656,40,33278,-0.0409794,0.013636032,0.998512209393084,0.018344398399999996,34739.52503490448,6.37,92.45260615264539
1.2624578,-0.022935865,3391,4.5064588,44,33531,-0.037873738,0.013519738,0.9973980626091361,0.02001574636,35137.01788520813,6.12,94.13545545852985
1.1036353,-0.015404433,3435,3.3204505,44,33789,-0.033109058,0.012985443,0.9978578879963607,0.02198012608,35576.98080825806,5.87,93.81051583352023
1.3929541,-0.016617183,3477,4.306587,42,34041,-0.041788626,0.021066954,0.9973333009984344,0.02123069635,35979.76398062706,5.9,93.852706147326
1.3713301,-0.020406641,3517,3.9257793,40,34300,-0.041139904,0.012965891,0.9975551173556596,0.02163161951,36377.914742708206,6.14,93.17737100671216
1.3383617,-0.022817884,3555,3.6273189,38,34558,-0.04015085,0.021993816,0.9979218153748661,0.020856275129999994,36753.81416773796,6.43,93.85212987622006
1.3941023,-0.01940908,3597,2.6826873,42,34813,-0.041823067,0.023223698,0.9982607999118045,0.01912588607,37144.19251918793,6.47,93.95086750751341
1.2957788,-0.024570093,3637,3.6442757,40,35069,-0.038873367,0.021669943,0.9979046732187271,0.01881157032,37531.23388814926,6.37,92.90699291030762
1.3781248,-0.045017533,3672,9.61374,35,35328,-0.041343745,0.035317898,0.9881039122119546,0.01976678113,37880.600023031235,6.62,92.66862820586779
1.2554879,-0.034445833,3712,5.687176,40,35584,-0.037664637,0.019229747,0.9950269619002938,0.02307882313,38270.82994747162,6.72,93.52117314748874
1.2391006,-0.035931062,3748,20.107296,36,35834,-0.037173018,0.078605644,0.9850155021995306,0.023477058129999995,38591.99984407425,6.46,92.4517707697587
1.2419168,-0.0252222,3791,12.008829,43,36092,-0.0372575,0.062735446,0.9874310903251171,0.025189037040000004,38991.19990611076,6.45,90.18492703320142
1.1312412,-0.025078949,3835,6.2380505,44,36348,-0.033937234,0.0108974,0.9943738682195544,0.02090102664,39358.15768837929,5.89,90.68565821489386
1.2501401,-0.025198724,3879,7.0319734,44,36608,-0.0375042,0.025534676,0.993256026878953,0.023255163969999996,39695.452132701874,5.83,90.24223541656733
1.2194998,-0.027808327,3925,8.060274,46,36861,-0.036584992,0.01980104,0.992858421523124,0.021759386519999997,40045.84178304672,5.67,92.41294969861326
1.2457262,-0.018272819,3970,5.9253063,45,37119,-0.037371784,0.016877025,0.9961815827991813,0.021191245789999997,40378.64503407478,5.68,92.44594785626887
1.2593801,-0.027568746,4017,4.9207478,47,37374,-0.037781402,0.015594151,0.9962821914814413,0.02179337683,40759.26533293724,5.69,90.42085046932345
1.3042384,-0.024545306,4061,4.264736,44,37625,-0.039127152,0.017856898,0.9972571225371212,0.021113063349999996,41107.61603975296,5.6,91.0356775688687
1.2295923,-0.019341812,4107,5.3291593,46,37888,-0.03688777,0.03981462,0.9961868657264858,0.02138474451,41462.647038936615,5.7,93.89577124390006
1.2532808,-0.028489169,4149,10.731836,42,38142,-0.037598424,0.011813136,0.990808161906898,0.02295183067,41784.38263630867,5.92,92.82714777769364
1.5643883,-0.062930495,4180,13.823401,31,38400,-0.046931647,0.1659228,0.9619346484541893,0.02231721856,42010.86577820778,6.66,91.97705251258424
1.0920968,-0.015723502,4228,4.161606,48,38653,-0.0327629,0.008350171,0.993108416441828,0.021622742699999992,42369.298228263855,6.41,92.66674343741936
1.2686129,-0.015845463,4275,4.362203,47,38912,-0.038058385,0.04685261,0.9964120399672538,0.021883296740000002,42720.205048799515,5.55,93.44963455322572
1.3897415,-0.038003802,4312,11.33017,37,39146,-0.041692246,0.08179848,0.9915752140805125,0.021461557400000008,43020.27339839935,5.8,92.77102660455408
1.2267606,-0.013055633,4355,6.787684,43,39421,-0.03680282,0.06078894,0.9942699996754527,0.024300821410000003,43341.46941828728,6.12,92.03578671473004
1.190824,-0.01770972,4400,5.237264,45,39678,-0.03572472,0.014918542,0.9959256947040558,0.024673723520000003,43658.801248550415,6.23,91.48461301071099
1.196056,-0.010273223,4448,3.2289085,48,39935,-0.03588168,0.0134666,0.9973162028472871,0.020852169750000003,44046.964106082916,5.52,93.94753485386691
1.2414964,-0.026927017,4491,4.625589,43,40188,-0.037244894,0.02305874,0.9943401613272727,0.020852025910000002,44397.031573057175,5.55,94.30996943367023
1.2296033,-0.019392218,4538,7.847617,47,40445,-0.036888096,0.020342177,0.9945865524932742,0.02003849377,44735.49209809303,5.62,92.0690234732659
1.2113677,-0.009589073,4583,3.4327774,45,40702,-0.03634103,0.006141564,0.9967467512469739,0.019202684249999998,45058.10101771355,5.6,91.99624226534026
1.2194624,-0.015300006,4624,13.008925,41,40958,-0.036583874,0.022841401,0.9867363255470991,0.018752874260000003,45341.70532083511,5.99,93.21362387428434
1.25059,-0.024436578,4667,6.905088,43,41215,-0.0375177,0.06037288,0.9944013389758766,0.01979420494,45650.80372905731,6.01,92.63631911576702
1.2823864,-0.0138323195,4704,14.852587,37,41469,-0.038471594,0.040625572,0.970284953713417,0.021253507169999998,45929.79784154892,6.29,89.6276100044926
1.298532,-0.02907484,4747,8.837587,43,41723,-0.03895596,0.039666772,0.9927373379468918,0.022163086540000005,46268.20893263817,6.27,91.04556915094969
1.2645078,-0.019335607,4790,4.2737722,43,41979,-0.03793523,0.0232028,0.9971827580593526,0.021987635449999998,46609.08999586105,5.96,94.2171245070408
1.2515721,-0.010418879,4837,5.633603,47,42236,-0.037547164,0.009316383,0.9958322667516768,0.0200671475,46957.331387758255,5.72,94.23002299036361
0.40302616,-0.023802374,4845,22.76324,8,42287,-0.012090785,0.017217994,0.8639520853757858,0.02012193799,47010.29276204109,5.78,93.57514987426195
1.3519447,-0.037595574,4863,18.791954,18,42745,-0.040558342,0.5203495,0.8917801976203918,0.02094624883,47172.39472460747,9.21,89.67653869135823
1.322243,-0.016276704,4899,20.525932,36,43003,-0.039667286,0.020661635,0.9839766640216112,0.021820547179999997,47475.67336630821,9.76,88.0045032115866
1.4394401,-0.01611637,4942,7.4033713,43,43259,-0.043183204,0.014713863,0.9917449522763491,0.022543157989999996,47793.42751765251,9.89,88.97036169691631
1.4312475,-0.01978273,4981,6.7846646,39,43515,-0.04293742,0.040703177,0.9938379488885403,0.019574414510000002,48097.92002558708,6.14,94.51341177164282
1.2860445,-0.027180836,5017,9.327585,36,43775,-0.038581334,0.24573673,0.9904908919706941,0.019622864769999998,48384.799263715744,6.65,94.29778661764689
1.3477323,-0.012503438,5061,8.499247,44,44030,-0.040431965,0.0067080604,0.9935664641670883,0.01829837857,48718.08648967743,6.46,93.37067597782394
1.6193243,-0.03517118,5092,15.626786,31,44284,-0.04857973,0.115080565,0.976852260529995,0.01898194244,48962.691512823105,6.94,91.38387808508182
1.4450449,-0.01791814,5134,7.1604443,42,44538,-0.043351345,0.011104101,0.9919891338795424,0.019206147639999997,49288.203515291214,6.57,92.2909696636053
1.3878349,-0.01609936,5177,3.6730378,43,44798,-0.041635048,0.012702688,0.996516321785748,0.01850951862,49622.3853969574,6.12,94.23400732621323
1.3343565,-0.013174795,5218,5.6773725,41,45052,-0.040030695,0.0067055305,0.9942744569852948,0.01831752421,49944.3766784668,6.11,93.09011045021226
1.3553034,-0.012479303,5260,2.7178092,42,45312,-0.0406591,0.006601748,0.9978903355076909,0.0189080825,50254.95392823219,6.23,93.45703664141014
1.2434874,-0.034351014,5297,8.774257,37,45563,-0.03730462,0.035786755,0.9821197781711817,0.018852954669999998,50551.47335958481,6.42,92.19886188334887
1.4953219,-0.031778798,5330,21.92297,33,45819,-0.04485966,0.112408355,0.9651095271110535,0.019660750170000005,50793.12824892998,6.83,92.94086222274113
1.3535937,-0.019256301,5372,10.421988,42,46080,-0.040607814,0.010538534,0.9912414476275444,0.02025137632,51130.39333486557,6.98,92.49171257200967
1.3885648,-0.018813863,5412,6.724959,40,46330,-0.04165694,0.0074982755,0.9942554770968854,0.021153984109999996,51449.75268673897,6.74,91.43139325024607
