#{"t_start": 1533593400.676169, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
-1.0,2,2304.664677,0.000945093,n/a
97.284873,3,2314.947098,0.0009592,n/a
96.144879,4,2325.004905,0.001037493,n/a
-4.408185,7,2331.789214,0.000630038,n/a
92.187339,9,2341.916641,0.001013747,n/a
95.90104,8,2360.047869,0.000614603,n/a
98.156246,2,2366.672029,0.001031136,n/a
95.983212,6,2373.661638,0.000568648,n/a
92.977592,9,2390.992528,0.000571791,n/a
81.290742,19,2425.911787,0.000955918,n/a
0.0,1,2429.421198,0.001181575,n/a
67.112211,15,2454.134506,0.012240942,n/a
97.154621,3,2464.200518,0.001032045,n/a
97.158617,3,2470.983551,0.00102981,n/a
74.154871,28,2482.040856,0.001031905,n/a
76.228729,29,2502.684853,0.00043134,n/a
-3.0,4,2506.086723,0.001105029,n/a
94.332826,6,2519.902161,0.000932382,n/a
98.156494,2,2526.752219,0.001030997,n/a
97.283053,7,2544.293311,0.000400959,n/a
86.455211,17,2575.885908,0.000863937,n/a
89.98571,12,2589.490514,0.000567251,n/a
-2.0,5,2599.567227,0.036878782,n/a
97.946247,4,2612.971461,0.000589321,n/a
98.325833,2,2619.959504,0.000936293,n/a
96.156995,4,2634.065512,0.001030717,n/a
16.981672,42,2666.49829,0.000569206,n/a
96.982214,5,2673.428287,0.000569206,n/a
98.158742,2,2676.850151,0.00102974,n/a
87.165362,13,2687.378498,0.001026038,n/a
94.151749,6,2700.516032,0.001033651,n/a
0.0,1,2704.022272,0.001056978,n/a
98.310225,2,2711.420121,0.000945022,n/a
90.871192,11,2728.437396,0.000631296,n/a
88.615686,13,2735.65983,0.00077419,n/a
97.18122,3,2742.583981,0.001017169,n/a
84.339322,19,2757.045769,0.000928749,n/a
0.0,1,2760.394817,0.001189537,n/a
-1.0,2,2763.857746,0.001023244,n/a
98.457085,3,2773.998585,0.000862889,n/a
98.144507,2,2780.915429,0.001037701,n/a
90.164612,10,2795.035894,0.001026457,n/a
96.155119,4,2808.897093,0.001031766,n/a
94.920772,7,2822.921252,0.000603568,n/a
94.159116,6,2826.309054,0.001029531,n/a
0.0,1,2829.887083,0.001313715,n/a
98.348938,2,2836.670731,0.000923371,n/a
95.158367,5,2840.360961,0.00102995,n/a
93.323337,7,2857.346593,0.000937689,n/a
94.991081,7,2878.122714,0.000564247,n/a
91.167734,9,2895.678524,0.001024711,n/a
94.159867,6,2909.112247,0.001029111,n/a
98.185093,2,2915.925268,0.001015003,n/a
92.059141,12,2929.524175,0.000526184,n/a
98.157118,2,2936.534115,0.001030648,n/a
91.30448,9,2954.057145,0.000948235,n/a
93.436479,8,2974.467897,0.000874413,n/a
96.972347,5,2988.586226,0.000574724,n/a
97.158492,3,2995.382339,0.00102988,n/a
91.895045,11,3016.241172,0.000617956,n/a
94.880309,7,3029.672819,0.000626197,n/a
93.060961,7,3043.718379,0.001084425,n/a
95.284249,5,3054.031314,0.000959549,n/a
91.857333,10,3078.792998,0.000639047,n/a
-6.0,8,3085.942597,0.001197638,n/a
94.159243,6,3092.281649,0.00102946,n/a
-0.357108,3,3099.002715,0.000567181,n/a
97.172355,4,3113.076376,0.001022127,n/a
94.315344,6,3126.853343,0.000942159,n/a
-3.774337,6,3133.919988,0.00082245,n/a
89.161115,11,3144.46927,0.001028413,n/a
97.159491,3,3151.370255,0.001029321,n/a
80.17653,25,3179.151078,0.000460533,n/a
98.290119,2,3186.094729,0.000956266,n/a
89.938254,12,3205.883252,0.000593791,n/a
89.159616,12,3219.370919,0.001029251,n/a
93.225234,11,3236.336992,0.000433295,n/a
97.165487,3,3244.121763,0.001025968,n/a
93.335326,8,3265.134432,0.000930984,n/a
96.977842,5,3275.502993,0.000571651,n/a
96.174102,4,3282.462187,0.00102115,n/a
0.0,1,3285.940842,0.001232489,n/a
94.214743,9,3306.870767,0.000439162,n/a
-3.0,4,3310.282644,0.001187372,n/a
96.160616,4,3320.721851,0.001028692,n/a
97.745259,2,3324.341297,0.001260984,n/a
-3.0,6,3335.045832,0.000938667,n/a
76.31322,24,3345.578059,0.000943347,n/a
98.919148,3,3355.748104,0.000604476,n/a
0.0,1,3359.111573,0.001261892,n/a
86.904413,16,3380.39275,0.000612717,n/a
92.150875,8,3393.940907,0.00103414,n/a
93.994201,8,3411.2397,0.000562502,n/a
-10.0,12,3418.271524,0.001187302,n/a
97.886303,5,3435.663703,0.000622845,n/a
-25.843666,31,3440.43552,0.01746947,n/a
95.909906,9,3456.874771,0.000609645,n/a
97.162615,3,3460.211748,0.001027574,n/a
-1.430664,5,3470.88297,0.000618026,n/a
-1.185395,5,3481.435891,0.000604546,n/a
91.203255,13,3495.603189,0.000445587,n/a
97.3091,3,3502.099314,0.000945651,n/a
96.160366,4,3508.85444,0.001028832,n/a
90.206875,14,3526.377331,0.000443562,n/a
94.186967,7,3533.607481,0.001013955,n/a
89.071629,15,3547.469779,0.0005192,n/a
92.968601,11,3568.45682,0.000576819,n/a
96.852212,5,3582.196194,0.000641911,n/a
96.161864,4,3588.68714,0.001027994,n/a
93.433109,9,3598.908573,0.000876298,n/a
98.162615,2,3605.664792,0.001027574,n/a
-3.898167,8,3616.043867,0.000586876,n/a
94.873316,7,3626.224169,0.000630108,n/a
38.147691,6,3637.419664,0.013815793,n/a
-3.418175,8,3651.103224,0.000614952,n/a
93.160616,7,3671.459819,0.001028692,n/a
98.322212,2,3678.032364,0.000938318,n/a
95.162987,5,3695.5121,0.001027366,n/a
82.68487,19,3716.983616,0.000489448,n/a
97.201504,7,3730.77917,0.000446566,n/a
96.400514,6,3744.648468,0.000894527,n/a
97.168982,3,3751.498025,0.001024013,n/a
-4.817744,10,3765.47292,0.000517175,n/a
90.161365,10,3768.971094,0.001028273,n/a
94.285748,6,3790.010883,0.000958711,n/a
98.30448,2,3793.206496,0.000948235,n/a
96.9701,5,3803.936628,0.000575981,n/a
0.837582,2,3810.761903,0.000602312,n/a
89.170731,12,3821.173175,0.001023035,n/a
-3.716283,8,3823.99733,0.01740752,n/a
81.92352,21,3838.228043,0.000418559,n/a
88.163613,13,3848.830898,0.001027016,n/a
92.969726,9,3873.869104,0.00057619,n/a
96.159742,4,3877.294556,0.001029181,n/a
-14.0,18,3891.757892,0.03706414,n/a
-8.016681,14,3909.046512,0.000649454,n/a
-0.347991,3,3915.9779,0.000570603,n/a
-2.0,3,3919.378841,0.001195263,n/a
-6.0,7,3922.651232,0.000930007,n/a
-18.0,22,3932.987489,0.018677235,n/a
51.78086,5,3939.571078,0.000851784,n/a
97.930887,4,3946.55546,0.000597911,n/a
92.922145,9,3963.720269,0.0006028,n/a
80.221362,26,3988.499161,0.00043546,n/a
0.570335,2,3995.537737,0.000626965,n/a
97.894045,4,4002.600203,0.000618515,n/a
90.235723,14,4016.581328,0.000427429,n/a
73.039481,31,4037.580702,0.001096438,n/a
95.148253,5,4048.035376,0.001035606,n/a
40.117595,13,4065.536829,0.010048414,n/a
92.968351,13,4089.711842,0.000576959,n/a
-0.462135,3,4096.552688,0.000635835,n/a
-4.841024,9,4110.249962,0.000868476,n/a
92.005316,12,4127.67975,0.000556286,n/a
-2.0,4,4134.239147,0.000944114,n/a
98.964605,3,4141.163796,0.000579054,n/a
-2.87082,7,4152.167383,0.000684794,n/a
92.158367,8,4169.24463,0.00102995,n/a
96.868445,5,4179.885269,0.000632832,n/a
95.184467,6,4190.227176,0.001015353,n/a
91.873567,10,4200.625228,0.000629968,n/a
-2.0,4,4207.562186,0.001240591,n/a
98.150875,2,4211.083809,0.00103414,n/a
53.541088,2,4215.14799,0.000861492,n/a
97.910281,4,4222.247164,0.000609435,n/a
