loss_pol_entpen,loss_vf_loss,EpLenMean,EpRewMean,EpExecMean,loss_pol_surr,EpThisIter,EpisodesSoFar,TimestepsSoFar,TimeElapsed,loss_ent,loss_kl,ev_tdlam_before
-0.063943915,109.09735,9.79,63.83996073446905,0.00153167519,-0.051460277,49,1105,9133,10973.145237922668,2.1314635,0.05535021,0.8607533276081085
-0.069783896,148.85498,4.96,74.59764389720284,0.0014475094900000005,-0.06512351,56,1161,9471,11436.893780946732,2.32613,0.048732437,0.9424320571124554
-0.06757232,109.43739,3.86,76.10712488397145,0.00110834349,-0.041602407,67,1228,9727,11938.928008079529,2.252411,0.019794725,0.9569790326058865
-0.06907729,80.42421,4.2,71.86639785046984,0.00095673133,-0.044075847,56,1284,9983,12344.073071718216,2.3025763,0.029885046,0.9331533461809158
-0.07312925,83.44318,5.16,70.70517816004237,0.0018290977999999999,-0.055219967,42,1326,10239,12665.267062664032,2.4376416,0.063086696,0.9378891512751579
-0.075929314,68.037704,4.91,72.40144539838933,0.00155195783,-0.041080594,63,1389,10492,13125.744984149933,2.5309772,0.031757683,0.9583066888153553
-0.07392339,64.00256,4.51,77.18104948019072,0.00119730517,-0.036615886,58,1447,10752,13626.912539720535,2.4641128,0.033428498,0.9551580473780632
-0.07829124,46.331505,4.65,76.14699389992785,0.0011575500999999998,-0.030199388,52,1499,11006,14102.337643146515,2.6097078,0.02191298,0.9679153077304363
-0.07605331,45.620743,4.62,68.37683418429272,0.0007397581800000001,-0.03688944,58,1557,11263,14599.833379745483,2.53511,0.025890034,0.9676970988512039
-0.07326209,60.77647,4.59,72.5283723590231,0.00099127823,-0.037460655,49,1606,11501,14997.302929401398,2.4420698,0.029009972,0.9509075507521629
-0.07241956,50.728218,4.96,73.82981801775693,0.00100078294,-0.035351604,54,1660,11776,15450.168971776962,2.4139855,0.031672835,0.9631219543516636
-0.07260588,45.06295,4.14,68.47417662472498,0.0008480386700000001,-0.057523727,60,1720,12029,15991.404990911484,2.420196,0.029131623,0.9733383040875196
-0.07216164,36.483116,4.54,75.64482950367035,0.0008192277699999999,-0.022650532,54,1774,12282,16498.698210716248,2.405388,0.028191967,0.9729533903300762
-0.07244544,33.903496,4.19,73.99322865386011,0.00094892655,-0.034189098,68,1842,12544,17020.772668600082,2.414848,0.031786345,0.9801979437470436
-0.07345989,31.277706,4.02,68.2546752345282,0.00078751712,-0.036646813,62,1904,12797,17552.9336707592,2.4486632,0.049988996,0.9797728341072798
-0.097842306,106.35741,4.29,67.34694053430991,0.00084977499,-0.08748749,16,1920,12881,17747.23166847229,3.2614105,0.09270884,0.7887944579124451
-0.088751234,33.038902,7.54,68.28892297478792,0.0008460705799999998,-0.06580215,24,1944,13308,17998.28728365898,2.9583745,0.16088411,0.9251589253544807
-0.06538363,30.128458,7.35,73.99727677568188,0.0012006966600000002,-0.03658256,68,2012,13564,18580.952564001083,2.1794543,0.025248583,0.9743784200400114
-0.06913503,24.517641,4.27,69.48837830903952,0.0014551354700000003,-0.03546275,57,2069,13823,19133.02098250389,2.304501,0.028119821,0.972703579813242
-0.070522666,25.651842,3.78,66.82399848041774,0.0007380135000000002,-0.041576486,71,2140,14078,19724.192559957504,2.3507557,0.04302678,0.9838610850274563
-0.07076135,16.713821,4.08,66.78101852208142,0.00083467522,-0.03893679,58,2198,14336,20293.478456258774,2.358712,0.023840938,0.9873314229771495
-0.07020546,19.053509,4.4,79.33779265190495,0.00100864501,-0.036912028,58,2256,14590,20909.207835912704,2.3401818,0.022644572,0.9887760654091835
-0.06279573,12.450127,4.61,73.04817102617363,0.00091908618,-0.044026956,55,2311,14847,21498.70302772522,2.093191,0.07501838,0.9898603092879057
-0.0645557,26.277954,4.32,72.90595783034036,0.00162844591,-0.042261183,62,2373,15102,22062.189618110657,2.1518567,0.042320266,0.900761567056179
-0.061715633,18.002272,4.03,76.13009454868637,0.0012535644699999998,-0.023735318,65,2438,15359,22666.721970796585,2.057188,0.017651388,0.9902491895481944
-0.06660595,71.98128,3.79,79.7961636519869,0.0007799093,-0.051833168,69,2507,15612,23282.761915922165,2.2201982,0.03861492,0.9637314006686211
-0.070061415,8.414912,3.64,69.37040144336714,0.00071794055,-0.030360684,66,2573,15872,23896.00512290001,2.3353803,0.032874443,0.9944707532413304
-0.06633303,9.943405,4.23,70.66098128494895,0.0006987522799999998,-0.035005655,57,2630,16123,24506.8568918705,2.211101,0.020559177,0.9917508885264397
-0.0685045,8.615337,4.52,77.07880957401201,0.0006818505899999998,-0.032767806,57,2687,16382,25080.801309108734,2.2834833,0.025279228,0.9853947581723332
-0.06947599,47.211273,4.73,74.37062246226685,0.0008500906800000002,-0.022792067,52,2739,16638,25634.331467151642,2.3158665,0.016950563,0.9659775421023369
-0.06663549,38.597122,4.63,73.82507746751165,0.00095323375,-0.050513405,57,2796,16891,26215.67608857155,2.221183,0.051830776,0.959658857434988
-0.064462095,26.072868,4.76,74.42343386612885,0.00084797515,-0.034001082,53,2849,17150,26824.309045791626,2.1487365,0.020425642,0.9742185510694981
-0.062959194,79.86468,4.9,76.0029042617395,0.00108727648,-0.03759837,52,2901,17408,27390.974042892456,2.09864,0.025619399,0.9227013885974884
-0.058383796,13.828049,4.4,70.14883553837026,0.0012119502,-0.041496497,62,2963,17662,28011.826782226562,1.9461267,0.02253459,0.9901612140238285
-0.052545194,7.491207,4.01,72.39859739752762,0.00101367921,-0.032941587,65,3028,17918,28673.092010736465,1.7515064,0.027831083,0.9936527982354164
-0.056924004,225.6695,4.62,74.52058812397034,0.0015021079199999997,-0.03902868,50,3078,18176,29158.80577802658,1.8974668,0.016821235,0.7294936776161194
-0.058026202,49.14077,4.23,72.7151103681915,0.0013049697300000001,-0.036085792,65,3143,18431,29789.206671476364,1.9342066,0.037424717,0.9595164880156517
-0.06154127,29.890827,4.16,72.35004598656765,0.0007876693000000002,-0.025806127,58,3201,18686,30361.615420103073,2.0513756,0.019470852,0.9762799516320229
-0.06162825,67.17449,4.53,74.59222194026181,0.00082765404,-0.026477369,56,3257,18944,30938.589092969894,2.0542748,0.028664254,0.9543684534728527
-0.06430851,46.395916,4.64,75.22275034377634,0.00108457989,-0.028453775,58,3315,19200,31563.495248556137,2.143617,0.017618803,0.9642546102404594
-0.069083184,118.17277,4.56,71.16395638900448,0.00097326626,-0.02745068,54,3369,19455,32149.9861907959,2.302773,0.03782329,0.8920358940958977
-0.066708565,44.861786,4.88,71.1190985321004,0.00113990616,-0.031138033,50,3419,19708,32750.296060562134,2.223619,0.016170125,0.9569716937839985
-0.069854274,33.167156,4.94,73.67252447417204,0.00090849333,-0.034709036,52,3471,19966,33381.940044641495,2.328476,0.02717735,0.9705712888389826
-0.06974242,25.46408,5.13,74.1878582737414,0.0013503644600000005,-0.025928162,47,3518,20214,33959.982506513596,2.3247473,0.01484853,0.9765394777059555
-0.06472446,17.644257,5.36,77.08798118209853,0.0015154496600000003,-0.035885796,47,3565,20470,34587.00534939766,2.1574821,0.021366227,0.9835989624261856
-0.059875175,5.5796337,4.96,75.84530421256014,0.0009030917499999999,-0.033485718,57,3622,20734,35228.67523646355,1.9958392,0.03534347,0.9960222956724465
-0.058908693,23.546743,4.16,72.91996841820827,0.00113848765,-0.020955041,64,3686,20990,35846.37796854973,1.9636232,0.016633682,0.9841028209775686
-0.058957927,21.769672,4.34,77.73530597632265,0.0009944462399999999,-0.017950337,53,3739,21245,36451.58770465851,1.9652642,0.018578827,0.966555766761303
-0.060738597,10.232735,3.99,81.7724366243502,0.0006388479399999999,-0.014174566,64,3803,21499,37170.262717962265,2.0246198,0.009930541,0.9943580334074795
-0.05431879,2.1250765,4.38,78.63619199020076,0.00059846852,-0.03812613,55,3858,21755,37832.68173766136,1.8106263,0.058324136,0.9986815919401124
-0.058794163,22.53223,4.12,76.4653367155709,0.0014120182799999997,-0.024447331,66,3924,22015,38470.43049097061,1.9598055,0.022577811,0.9872576957568526
-0.061481506,16.3158,3.67,73.3099239007275,0.0009371094400000001,-0.03199993,70,3994,22272,39201.54131412506,2.0493834,0.030628297,0.9897272232919931
-0.06022733,8.422146,4.08,67.78818450615435,0.00089993147,-0.023612805,57,4051,22528,39852.34837913513,2.007578,0.015396302,0.990607968531549
-0.056235276,19.468935,4.44,76.71037389405437,0.0009617005099999999,-0.017875716,56,4107,22781,40518.52318763733,1.8745092,0.01382187,0.9867883371189237
-0.054883786,9.331183,4.39,77.88923400136495,0.0009336243000000001,-0.01558285,60,4167,23039,41190.849212408066,1.8294595,0.007824631,0.9932732754386961
-0.054909997,11.534351,4.13,78.3263741297949,0.00057525264,-0.011439789,61,4228,23291,41913.267419338226,1.8303331,0.0076400135,0.9924141187220812
-0.054662045,30.765064,4.69,81.27503175845408,0.0006806969099999999,-0.033955455,50,4278,23550,42499.134269714355,1.8220682,0.029214198,0.9805080275982618
-0.05180073,21.823627,4.82,80.87161060986847,0.0013245231600000002,-0.012426902,60,4338,23808,43147.95152378082,1.7266911,0.02080221,0.9850736986845732
-0.05029573,25.793045,4.05,78.26675477921714,0.00126580553,-0.019740634,65,4403,24060,43842.525648117065,1.6765242,0.008568527,0.9830154422670603
-0.04314111,1.5379444,3.79,79.19381651605546,0.00097782409,-0.01872037,70,4473,24320,44588.265300273895,1.4380369,0.03297229,0.999124332156498
-0.047164336,28.826174,3.66,77.93569837057237,0.00078390414,-0.0053255493,71,4544,24573,45285.5049533844,1.5721447,0.009465611,0.9774879459291697
-0.051144157,12.257694,3.63,64.53102698756942,0.00103106748,-0.01980837,70,4614,24830,45984.26211094856,1.7048054,0.009245677,0.9907412799075246
-0.04493258,6.7260475,3.61,69.10088161877638,0.0009598427400000001,-0.017145306,70,4684,25088,46702.16486954689,1.4977527,0.007972529,0.9943954441696405
-0.04438942,7.641861,3.61,77.56790998002072,0.00103578046,-0.013733115,71,4755,25343,47454.960862636566,1.4796474,0.0074949414,0.9953556340187788
-0.046307802,16.988377,3.85,79.36963764979286,0.0008196105399999998,-0.011595981,64,4819,25597,48132.77480006218,1.5435935,0.0030808286,0.9888882553204894
-0.044903085,7.7715077,3.69,78.5219668884697,0.0008339971600000002,-0.009601619,73,4892,25854,48836.266870975494,1.4967695,0.005835304,0.995293777436018
-0.046517264,8.357971,3.43,78.32154016593672,0.0007555639200000001,-0.006694548,74,4966,26110,49598.573961257935,1.5505755,0.008135635,0.995045161806047
-0.049627334,19.393723,3.82,76.52087815919838,0.0010161265,-0.011797024,64,5030,26368,50323.70346856117,1.6542445,0.018097414,0.9852633941918612
-0.0511583,17.753666,4.05,74.80817007205393,0.0012695315300000002,-0.02024786,64,5094,26624,51017.13294482231,1.7052768,0.012616834,0.9874490667134523
-0.04840223,8.159099,4.19,74.91890374863195,0.0010678697600000002,-0.0145843,60,5154,26880,51743.08299303055,1.6134079,0.009265939,0.9941652356646955
-0.046050947,10.453764,3.98,79.76824350994752,0.0007314289400000002,-0.016301507,66,5220,27134,52417.88624882698,1.5350316,0.012338972,0.9838132541626692
-0.050771482,38.590565,4.04,73.6541660671829,0.0007509160300000001,-0.018519841,60,5280,27391,53014.779557704926,1.6923828,0.031865824,0.9682677984237671
-0.046180904,24.528849,3.86,74.03637540362341,0.00085395981,-0.008487605,72,5352,27647,53736.65564775467,1.5393634,0.0042234813,0.9845184246078134
-0.04835536,18.721823,3.69,66.09037565996259,0.0010611629,-0.0148230335,70,5422,27904,54440.594613313675,1.6118453,0.0042387177,0.9817747194319963
-0.045977585,12.083261,3.72,71.01400127125366,0.00106953269,-0.008405261,70,5492,28158,55182.96345162392,1.5325861,0.003419466,0.990852065384388
-0.04683021,10.012448,3.64,78.28238495025631,0.0008193813999999999,-0.009652745,70,5562,28416,55917.049193143845,1.561007,0.006158943,0.9926695735193789
-0.04946237,23.92567,3.78,74.40960828235993,0.0009225390999999998,-0.015473302,66,5628,28670,56568.161593198776,1.6487455,0.014959902,0.9841342773288488
-0.04333753,9.128056,3.73,78.41581679728476,0.0007406416100000001,-0.0068091825,72,5700,28928,57315.210487127304,1.4445844,0.0025788718,0.9941016850061715
-0.04391309,9.072296,3.6,78.69452128724053,0.0007387426699999998,-0.008826233,69,5769,29183,58051.76965403557,1.4637697,0.003010905,0.9935709056444466
-0.042529944,5.976063,3.56,71.28879872322474,0.00055398942,-0.0074896533,74,5843,29439,58769.78612780571,1.4176649,0.0039868704,0.9961684606969357
-0.04349781,12.558853,3.4,72.29535464286526,0.00063405263,-0.0034742933,75,5918,29692,59507.786497592926,1.4499271,0.0031646122,0.991831598803401
-0.04335245,7.5320272,3.59,72.77397804265844,0.0007198583400000001,-0.009144651,69,5987,29948,60236.88132047653,1.4450817,0.003448986,0.9935230859555304
-0.043584935,16.884562,3.51,79.13276876529613,0.0007064934700000001,-0.0030335179,76,6063,30207,60970.45274877548,1.4528311,0.003662892,0.989699431695044
-0.046415523,6.520256,3.69,71.75543668714758,0.00078969888,-0.006315305,69,6132,30464,61678.88259649277,1.5471841,0.003001227,0.9951808992773294
-0.042742874,4.4680333,3.73,73.0441202572776,0.00070799998,-0.0066928826,68,6200,30719,62425.4270029068,1.4247626,0.0022049986,0.9967062030918896
-0.043706782,9.06873,3.76,73.93511746043372,0.0008918340699999999,-0.010174105,67,6267,30975,63113.69592833519,1.4568927,0.0048006815,0.9938431209884584
-0.042980045,10.484646,3.56,67.7613791764731,0.0009032866700000001,-0.00575896,74,6341,31232,63838.8268802166,1.4326682,0.0015315377,0.9923214125446975
-0.04260645,15.401861,3.66,72.39138281199821,0.0010564443700000002,-0.007781949,71,6412,31486,64552.076905965805,1.4202151,0.0051034437,0.9860397037118673
-0.04208842,13.207583,3.79,71.89424342240311,0.0010435614900000001,-0.003911834,69,6481,31743,65286.464186668396,1.4029474,0.0011227592,0.990571603178978
-0.043373246,7.9187975,3.6,74.28244156159788,0.0008110521799999998,-0.006156424,74,6555,31999,66008.10061311722,1.4457748,0.0041546654,0.9952222742140293
-0.044095997,9.285974,3.6,72.54404603692,0.0006134893199999999,-0.0025663935,70,6625,32252,66782.4393734932,1.4698666,0.0032916712,0.9939414681866765
-0.042026524,5.6191273,3.87,74.01378685966873,0.0008771213100000001,-0.010434102,66,6691,32510,67489.84545087814,1.4008842,0.0025594623,0.9960493654944003
-0.042814597,14.634625,3.81,73.12317484551343,0.0010432695999999999,-0.014688909,68,6759,32765,68192.52805876732,1.4271531,0.0047449833,0.9879528628662229
-0.042131618,8.277771,3.68,69.05913084414419,0.0006763430099999999,-0.0060787946,69,6828,33020,68950.27629041672,1.4043874,0.0017495204,0.9945655087940395
-0.04238684,4.779142,3.89,75.59008660674833,0.0006685570299999998,-0.009546785,65,6893,33280,69683.45312452316,1.4128947,0.0034041335,0.996863643405959
-0.043567725,12.408259,3.95,79.20458693267962,0.00109344628,-0.002836015,64,6957,33536,70398.6403722763,1.4522575,0.0034606128,0.9916998278349638
-0.043858413,4.367554,4.02,76.36753754647043,0.000663356,-0.0056761317,64,7021,33789,71138.96217775345,1.4619471,0.0021186532,0.9970109129790217
-0.04351801,23.501324,4.41,76.23654732612599,0.00059413356,-0.019273318,53,7074,34046,71759.42140507698,1.4506004,0.0057176948,0.9784067664295435
-0.04345023,2.4990728,4.33,71.91357331136903,0.00076106956,-0.0055710822,67,7141,34301,72512.92564034462,1.448341,0.0016221546,0.998279440915212
-0.040800303,5.0234823,3.73,72.65379869676116,0.0005754412099999999,-0.0040453887,69,7210,34558,73291.91233205795,1.3600101,0.0014450699,0.9968284838832915
-0.038665712,7.3375072,3.73,78.41519307978542,0.0006945254600000002,-0.00447049,70,7280,34816,74060.49851822853,1.2888571,0.0018273315,0.9954381911084056
-0.03661719,32.921844,4.4,79.68634697672077,0.0007065744899999998,-0.016115358,49,7329,35070,74587.59005355835,1.2205731,0.0086867,0.9660665169358253
-0.039738227,21.22612,4.69,71.41939487639144,0.0010537953399999999,-0.0053435676,61,7390,35327,75227.20515227318,1.3246076,0.0024584066,0.9773540459573269
-0.040626206,10.973768,3.78,77.66125780586509,0.0007664424300000001,-0.0024366863,69,7459,35584,76012.79218173027,1.3542068,0.0046090814,0.9922081590630114
-0.042789567,9.996012,3.76,68.79080289531704,0.00069598933,-0.0027117804,65,7524,35835,76711.09011363983,1.426319,0.0024767434,0.9918357310816646
-0.040616527,5.7203355,3.75,70.77087176430754,0.00079068928,-0.004849326,69,7593,36094,77494.30059313774,1.3538843,0.0021091881,0.9960415945388377
-0.040685847,16.596552,3.75,76.1964434701234,0.0008522544099999999,-0.0024297535,69,7662,36348,78206.62722206116,1.356195,0.00093536125,0.9885204993188381
-0.044227883,15.995919,3.52,69.59412215049716,0.00078761133,0.00025565038,73,7735,36607,78970.63405680656,1.474263,0.0033004335,0.9893206395208836
-0.043799978,18.359278,3.84,71.26719686994376,0.0011286979700000001,-0.0016301684,65,7800,36864,79660.37190628052,1.4599993,0.0014938407,0.987145621329546
-0.045851868,9.246393,4.07,71.27584364853091,0.00091594467,-0.0020104907,64,7864,37118,80379.86990737915,1.5283957,0.0032967213,0.9928815704770386
-0.045058265,11.65876,3.97,71.68115365447161,0.0008069831800000001,-0.003692096,62,7926,37375,81107.28102135658,1.5019423,0.0012889353,0.9912214335054159
-0.044493407,1.8718437,4.12,79.50322637083902,0.00061388464,-0.0069330595,62,7988,37630,81847.99314260483,1.4831136,0.0025510425,0.9987227921374142
-0.04580947,3.3782125,3.8,71.47347060832071,0.0006273499700000002,-0.0049521197,71,8059,37888,82626.596722126,1.5269824,0.0020761779,0.9976174265611917
-0.044882603,3.4238849,3.73,69.51826225403701,0.00063590407,-0.004892339,66,8125,38142,83400.63585734367,1.4960867,0.0015581495,0.997549588792026
-0.043429088,4.4359865,3.83,75.36181505612355,0.0006175058700000001,-0.004631957,67,8192,38400,84158.80192542076,1.4476364,0.00063321483,0.9969297118950635
-0.043376856,9.251516,3.76,73.62533598245794,0.0007923395299999998,-0.0020281188,69,8261,38655,84902.36356425285,1.4458952,0.00085442205,0.9939941591583192
-0.042720612,8.842275,3.87,77.44937344016803,0.00062494604,-0.0026913881,64,8325,38911,85633.887134552,1.4240205,0.0004717997,0.993332798127085
-0.04249931,16.557001,3.92,74.35260122072965,0.00095065446,-0.004144174,66,8391,39164,86374.18359661102,1.4166439,0.00045821868,0.9885020721703768
-0.042260572,11.4440975,3.94,73.4130186602643,0.0007031684000000002,-0.0024654737,63,8454,39421,87099.39587402344,1.4086857,0.0004680254,0.9922237927094102
-0.04295213,13.311485,3.86,72.77582416274565,0.00098972426,-0.000898879,67,8521,39678,87851.74350380898,1.4317379,0.0007233099,0.9911512015387416
-0.043112952,10.587745,3.95,72.4481702272593,0.00094487637,-0.0027142093,65,8586,39935,88577.25478863716,1.4370984,0.0004034723,0.9927529296837747
-0.043335874,18.947126,4.1,69.75672546256568,0.0009352382899999997,-0.0056683253,61,8647,40191,89224.13787174225,1.4445292,0.0017556313,0.9860682794824243
-0.041798677,8.738844,3.93,75.58855072076094,0.00094656941,-0.0026036706,64,8711,40444,89980.30740237236,1.3932893,0.0002756444,0.994416247587651
-0.04226864,3.4793074,3.96,77.10590713754502,0.0006957120600000001,-0.0027628765,64,8775,40701,90723.54704594612,1.4089549,0.00038611225,0.9976938066538423
-0.043402657,4.657625,4.02,71.70898051235513,0.00062622209,-0.0027559064,64,8839,40958,91476.76604366302,1.4467552,0.00062787655,0.9965801567304879
-0.045048863,30.329441,4.27,65.49591151548113,0.00121759334,-0.004793074,57,8896,41212,92103.33496022224,1.5016289,0.002761584,0.9770057611167431
-0.04155768,17.31774,3.92,77.72038085469387,0.0008037865499999999,-0.0013113245,66,8962,41467,92805.1745672226,1.3852562,0.0002771825,0.9888360127806664
-0.0424217,7.1164722,3.88,82.18145573349419,0.0007981385199999998,-0.0019707773,65,9027,41728,93550.42500138283,1.4140567,0.00033786785,0.9955217428505421
-0.043297153,17.619198,3.88,77.70799637076892,0.00077114421,-0.0011797138,64,9091,41976,94274.27305364609,1.4432384,0.0003814803,0.9870494911447167
-0.04194593,11.351682,3.93,74.45429207535629,0.0008850504600000001,-0.00049337,67,9158,42238,95027.01440644264,1.3981978,0.00014247453,0.9924280946142972
-0.04264168,8.69302,3.86,75.23051026451145,0.00086852448,-0.0014474038,66,9224,42494,95746.07999277115,1.4213893,0.0001201307,0.9940029629506171
-0.04282004,5.7850523,3.85,74.63302930506468,0.0007695314900000002,-0.0005768803,68,9292,42748,96533.62280917168,1.4273347,8.842258e-05,0.9963018568232656
-0.042911086,9.075681,3.82,72.48310637705295,0.00071298802,-0.00097279344,66,9358,43007,97291.97430348396,1.4303695,5.1385527e-05,0.994055213406682
-0.0439397,12.61614,3.74,69.42485527634639,0.0007277810899999999,-0.00033845007,69,9427,43264,98041.2219774723,1.4646566,0.000136935,0.9908778043463826
-0.04366946,13.317709,3.81,75.24509237223486,0.00078443563,-0.0008797813,65,9492,43517,98740.25367808342,1.4556487,0.00013252546,0.9911136319860816
-0.044456765,8.695482,4.05,68.17955939409536,0.0009561523900000002,-0.0008962499,63,9555,43776,99467.01495885849,1.4818921,0.000112885864,0.9932163204066455
-0.042018574,15.276136,3.85,70.16919942346566,0.00096509553,-0.00074530113,67,9622,44031,100192.8425295353,1.4006193,5.6795623e-05,0.9897109810262918
-0.041434437,13.162694,3.79,73.99478656971361,0.0010203903,-0.0008492116,67,9689,44284,100920.89871692657,1.3811479,5.289533e-05,0.9909641500562429
-0.042983264,6.222814,3.96,73.18487009738745,0.0006638079200000002,-0.00054288283,63,9752,44543,101684.84488749504,1.4327755,4.4937042e-05,0.9955949131399393
-0.04097688,36.895515,4.39,72.31235662205572,0.0010230499099999999,-0.0005863253,54,9806,44799,102270.09995865822,1.3658959,1.5454807e-05,0.9689976144582033
-0.042924304,19.200438,4.34,66.70598447059301,0.0013308034300000002,-0.00015406776,66,9872,45054,102978.49928307533,1.4308102,1.0486115e-05,0.9859923766925931
-0.04390321,9.242655,3.76,72.61462108787671,0.0006736583900000001,-0.000107171014,69,9941,45311,103709.85828137398,1.4634404,9.064595e-06,0.9938405975699425
-0.043688044,3.9561424,3.87,71.4963166279893,0.00076059532,-7.449463e-05,66,10007,45568,104456.3472020626,1.4562681,1.4741149e-06,0.9973767155315727
