#{"t_start": 1535069425.1962826, "env_id": "HalideInterpolate-v3"}
r,l,t,best_exec,best_schedule
13.890068,2,5.961034,0.262717487,"downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); "
-114.0,137,453.051641,0.308680175,n/a
-196.0,194,1104.068182,0.308680175,n/a
27.876015,18,1160.564807,0.188677624,"downx[6].compute_at(downsampled[6], y); interpolated[2].unroll(c, 3); interpolated[8].unroll(y, 2); interpolated[3].unroll(x, 2); downsampled[4].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); interpolated[8].gpu_tile(x, y, c, xi, yi, ci, 16, 8, 4); normalize.gpu_tile(x, y, c, xi, yi, ci, 16, 16, 3); "
49.730534,20,1226.804587,0.10886985,"interpolated[8].unroll(x, 2); interpolated[6].unroll(y, 3); interpolated[3].unroll(x, 3); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); normalize.gpu_tile(x, y, c, xi, yi, ci, 16, 8, 3); "
-167.913246,205,1879.694017,0.197287519,n/a
-307.559174,371,2927.26562,0.220888984,n/a
-131.535873,169,3444.532306,0.186862239,n/a
-306.0,321,4208.234524,0.308680175,n/a
-188.875457,197,4843.725359,0.295948528,n/a
-301.420157,353,5997.055584,0.189591847,n/a
-220.390116,275,6867.275998,0.170978306,n/a
-261.0,261,7762.245697,0.308680175,n/a
-136.362458,193,8361.632096,0.109156898,n/a
10.576851,65,8527.038433,0.106257437,"downsampled[5].gpu_tile(x, y, c, xi, yi, ci, 16, 16, 4); downsampled[6].gpu_tile(x, y, c, xi, yi, ci, 16, 16, 4); interpolated[8].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); interpolated[8].unroll(c, 4); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); interpolated[8].unroll(ci, 2); interpolated[6].unroll(x, 3); interpolated[6].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); downsampled[2].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 16, 3); "
-331.465306,418,9627.165421,0.112561171,n/a
-187.774285,212,10354.470395,0.2431606,n/a
-165.0,156,11099.29812,0.308680175,n/a
-108.693889,225,11843.519058,0.04227032,"interpolated[4].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); interpolated[6].unroll(y, 4); interpolated[6].unroll(y, 3); interpolated[3].unroll(x, 4); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); downsampled[6].gpu_tile(x, y, c, xi, yi, ci, 8, 16, 4); interpolated[3].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); downsampled[1].unroll(xi, 2); downsampled[2].gpu_tile(x, y, c, xi, yi, ci, 16, 8, 4); interpolated[3].unroll(ci, 2); interpolated[1].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); interpolated[1].unroll(yi, 3); downx[5].compute_at(downsampled[5], c); downx[5].unroll(y, 3); interpolated[1].unroll(xi, 3); interpolated[5].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); interpolated[5].unroll(y, 4); interpolated[5].unroll(ci, 3); interpolated[4].unroll(y, 4); interpolated[3].unroll(y, 3); interpolated[8].gpu_tile(x, y, c, xi, yi, ci, 16, 8, 4); interpolated[5].unroll(ci, 2); interpolated[6].unroll(x, 3); interpolated[7].unroll(y, 2); downx[4].compute_at(downsampled[4], c); downx[5].unroll(c, 3); downsampled[6].unroll(yi, 2); downsampled[8].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); downx[5].unroll(x, 4); interpolated[5].unroll(xi, 3); normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 32, 3); "
-217.0,224,12524.304115,0.308680175,n/a
