loss_pol_surr,EpLenMean,loss_kl,TimestepsSoFar,ev_tdlam_before,TimeElapsed,loss_pol_entpen,EpisodesSoFar,EpExecMean,EpRewMean,EpThisIter,loss_vf_loss,loss_ent
-0.035061322,14.17,0.06508396,7864,-0.06018340587615967,5618.121180534363,-0.10407224,348,0.052490043699999996,80.47648675927208,0,14.508454,3.4690747
-0.029042173,14.17,0.05312669,7864,-0.06395602226257324,5618.93457698822,-0.103207685,348,0.052490043699999996,80.47648675927208,0,12.084155,3.4402564
-0.032773443,14.17,0.049403813,7864,-0.06351065635681152,5619.744042634964,-0.10258851,348,0.052490043699999996,80.47648675927208,0,6.321822,3.4196172
-0.033489455,14.17,0.039472606,7864,-0.08897936344146729,5620.551821470261,-0.10048645,348,0.052490043699999996,80.47648675927208,0,12.940916,3.3495483
-0.037681095,14.17,0.0975658,7864,-0.03785276412963867,5621.319273233414,-0.0994161,348,0.052490043699999996,80.47648675927208,0,6.8812885,3.31387
-0.01917653,14.17,0.039367244,7864,-0.0636141300201416,5622.017809391022,-0.09813584,348,0.052490043699999996,80.47648675927208,0,5.610633,3.2711947
-0.026165895,14.17,0.032402974,7864,-0.06436777114868164,5622.791795253754,-0.0942968,348,0.052490043699999996,80.47648675927208,0,7.8328686,3.1432266
-0.0353683,14.17,0.040942598,7864,-0.03663158416748047,5623.52109336853,-0.094489984,348,0.052490043699999996,80.47648675927208,0,6.2529593,3.1496663
-0.033349976,14.17,0.06231937,7864,-0.04082798957824707,5624.236143112183,-0.09889539,348,0.052490043699999996,80.47648675927208,0,5.2768946,3.296513
-0.03744757,14.17,0.042903073,7864,-0.041808128356933594,5624.897674322128,-0.09948393,348,0.052490043699999996,80.47648675927208,0,4.497038,3.316131
-0.04155401,14.17,0.042390935,7864,-0.042191505432128906,5625.59142780304,-0.09968846,348,0.052490043699999996,80.47648675927208,0,3.8179839,3.322949
-0.034370907,14.17,0.025761617,7864,-0.04272890090942383,5626.253649711609,-0.09918995,348,0.052490043699999996,80.47648675927208,0,3.2255046,3.3063319
-0.02472616,14.17,0.04387383,7864,-0.04347074031829834,5626.906160831451,-0.10135684,348,0.052490043699999996,80.47648675927208,0,2.7287703,3.3785615
-0.016339341,14.17,0.051047977,7864,-0.044066667556762695,5627.603467702866,-0.10219494,348,0.052490043699999996,80.47648675927208,0,2.3002577,3.4064982
-0.056348786,61.15,0.15065531,12781,-0.06884491443634033,5829.5743618011475,-0.12062472,358,0.05416052915,33.0078844360128,10,548.5436,4.0208244
-0.08527349,62.09,0.105020955,12929,0.4401739835739136,5970.170179367065,-0.120029666,361,0.05491643256,32.173579020014955,3,83.97232,4.000989
-0.09633122,64.36,0.092617035,13302,0.3259257674217224,6166.221163511276,-0.122818924,369,0.05366044044,28.25957545390773,8,140.53722,4.0939646
-0.094712555,65.74,0.087036856,13549,0.495979368686676,6274.567397356033,-0.12067333,377,0.05071408533,27.678516471856334,8,62.411324,4.0224447
-0.06948872,67.23,0.09899688,13797,0.6849064528942108,6375.057267665863,-0.11810618,384,0.04989258350999999,26.722855762146928,7,99.971054,3.9368727
-0.09693732,67.94,0.086306155,14062,0.3617018461227417,6517.159475326538,-0.11149832,396,0.05128286645999999,25.847741043441374,12,217.65665,3.716611
-0.075527295,69.11,0.09575739,14326,0.6998526155948639,6672.905642271042,-0.105567604,412,0.05468839589,22.2932018001738,16,125.199936,3.51892
-0.08028689,70.07,0.100197405,14579,0.8135111480951309,6792.144394874573,-0.09977501,426,0.05711240104000001,20.39888253043414,14,55.971916,3.3258336
-0.06995777,70.03,0.07103656,14848,0.9478003047406673,6941.721428155899,-0.09539389,446,0.05963982507,20.818441125919033,20,22.264797,3.1797962
-0.072112694,18.0,0.08765841,15102,0.8579957485198975,7105.666795969009,-0.09372593,469,0.0576980509,73.69404405233135,23,54.394405,3.1241975
-0.063670725,12.77,0.05617387,15359,0.9370910823345184,7318.1175100803375,-0.0872467,497,0.05548658531000001,77.90374628357479,28,55.746918,2.9082232
-0.064274766,9.76,0.06357164,15611,0.9621271453797817,7532.801741600037,-0.08516503,530,0.04743874629000001,83.5695146589434,33,36.32386,2.8388343
-0.05923013,8.48,0.042390328,15872,0.9777599703520536,7725.0506319999695,-0.08542884,560,0.04387681563999999,85.22796493802504,30,21.09322,2.8476276
-0.045513943,7.68,0.048585057,16127,0.9650117047131062,8002.723697423935,-0.08192454,597,0.041329836009999996,89.19593335531039,37,41.211628,2.7308183
-0.050754823,7.69,0.0654266,16380,0.9796912111341953,8233.278877735138,-0.08164462,630,0.04147957008999999,89.38036723356383,33,19.505453,2.721487
-0.043662913,7.39,0.042539395,16634,0.975129121914506,8466.91418170929,-0.08069153,665,0.04234529823,90.15607742742063,35,25.613602,2.6897178
-0.03683737,7.54,0.04614079,16892,0.9706144165247679,8715.068316459656,-0.076653294,698,0.03668861521,90.75046671291143,33,35.731384,2.5551097
-0.034238406,7.74,0.06598726,17150,0.982492221519351,8928.1533036232,-0.08325156,729,0.03251921006,91.27047197139049,31,14.831621,2.775052
-0.046911873,7.44,0.041880183,17406,0.980768971145153,9217.103102207184,-0.07712957,768,0.032548656520000004,90.68506947846215,39,19.612907,2.5709858
-0.048419002,7.21,0.078721635,17661,0.9786837454885244,9470.46460533142,-0.07585957,806,0.03366593965,90.9999449856669,38,22.381487,2.5286524
-0.050752334,6.57,0.059468023,17915,0.9913298804312944,9729.743500947952,-0.0742455,845,0.03457908858,91.54921007272144,39,12.017095,2.47485
-0.03899954,6.96,0.050177403,18176,0.9902922613546252,9968.588197231293,-0.07354197,881,0.033566371100000006,92.16617460960114,36,9.117671,2.451399
-0.05177845,6.73,0.057022437,18430,0.9884351156651974,10229.225503444672,-0.070631415,921,0.030764157900000005,91.82531921003618,40,14.790878,2.3543806
-0.05118036,7.6,0.05936756,18650,0.7411594688892365,10415.971308469772,-0.0610799,941,0.030397445799999992,91.28574545680513,20,68.8948,2.0359967
-0.06838213,8.01,0.05318315,18943,0.9746573809534311,10677.510477781296,-0.07546152,976,0.02871131171,89.36024519509547,35,17.22462,2.5153842
-0.0479434,9.37,0.053243898,19197,0.7865117341279984,10820.72816324234,-0.05371104,995,0.028252758989999998,88.08193044542428,19,49.472984,1.7903681
-0.049346082,10.28,0.054599147,19406,0.8282041549682617,10959.334571361542,-0.054971416,1012,0.027665554429999996,88.03075490821294,17,58.27872,1.8323805
-0.035557814,10.17,0.044306524,19706,0.9567514769732952,11188.991127490997,-0.06742141,1042,0.02945720333,88.98033981768694,30,34.450184,2.2473803
-0.048622463,10.07,0.028233424,19956,0.9662736505270004,11445.229111909866,-0.074522614,1077,0.03175313491,88.94864454400238,35,23.738522,2.4840875
-0.041694533,7.16,0.045894425,20222,0.9903297442942858,11717.914573431015,-0.0700269,1116,0.032700675139999996,91.7832672386178,39,12.021433,2.33423
-0.090973094,7.14,0.62127817,20401,0.9063426479697227,11905.250891208649,-0.05894056,1140,0.02918062344,92.58555875705719,24,16.827427,1.9646853
-0.049257006,7.86,0.05608957,20712,0.8852812722325325,12159.660993099213,-0.06958252,1172,0.032774830479999996,90.59046913573981,32,79.92721,2.3194175
-0.038203668,8.44,0.22937031,20988,0.8802503794431686,12435.267132997513,-0.0712505,1203,0.04193561828000001,89.16096026768017,31,129.11836,2.3750167
-0.047414415,8.66,0.030448,21243,0.9800557345151901,12710.14662194252,-0.06983737,1237,0.04325809441,88.49016439645604,34,11.238199,2.3279126
-0.059812065,8.53,0.11395316,21461,0.7666408568620682,12829.173840999603,-0.04221256,1257,0.04504781642999999,88.12360169744788,20,31.976429,1.4070854
-0.032124557,7.95,0.090444915,21755,0.9531612433493137,13111.67477440834,-0.06855678,1299,0.03139127603,89.22470583067587,42,35.671387,2.285226
-0.0433238,7.72,0.031852096,22015,0.9914705604314804,13378.905626535416,-0.067414284,1337,0.032874109150000004,88.09769083868468,38,6.7572026,2.247143
-0.050398603,6.72,0.038794845,22269,0.9947466407902539,13640.569423913956,-0.061556023,1375,0.032005535710000005,91.78042926306341,38,5.301098,2.0518675
-0.02678731,6.25,0.05145215,22526,0.97661760635674,13939.52918124199,-0.06442151,1419,0.03915413478,90.74589739930448,44,23.837475,2.147384
-0.027008586,6.27,0.032561507,22784,0.8865601941943169,14250.606554985046,-0.069820136,1457,0.04485484221000001,86.60115071527997,38,60.497803,2.327338
-0.03337302,6.57,0.09922515,23035,0.8687687367200851,14559.811560869217,-0.0770004,1494,0.05134185358,84.21778915856112,37,110.93826,2.5666802
-0.072534144,8.02,0.09203638,23295,0.9454318694770336,14724.013521432877,-0.07490989,1513,0.05192701879,82.3716507956049,19,15.986908,2.4969964
-0.069561206,8.08,0.1185973,23543,0.9896633727476001,15015.541170835495,-0.07420185,1548,0.043016748829999986,86.82316253623638,35,7.838127,2.473395
-0.04639898,8.47,0.041175827,23801,0.9705651495605707,15281.342384338379,-0.07780138,1581,0.03975478163,87.28608518424582,33,23.689724,2.5933793
-0.052164048,8.23,0.03766394,24061,0.9926497200503945,15539.664152622223,-0.07501288,1608,0.031997295120000005,90.31944031636091,27,6.420942,2.5004292
-0.049976237,8.85,0.057206023,24320,0.9705337695777416,15782.711586475372,-0.0745942,1634,0.03147897855,91.18956468898404,26,16.841835,2.4864736
-0.035971306,9.12,0.07005273,24570,0.9538470506668091,16032.857305049896,-0.06860166,1663,0.032041106619999996,88.07203963426173,29,19.61089,2.286722
-0.027168563,9.88,0.048370056,24831,0.9462464414536953,16220.28083205223,-0.05214621,1685,0.030083345089999994,89.2366247719977,22,36.358788,1.738207
-0.033658873,9.07,0.02920075,25085,0.9653159119188786,16512.350422143936,-0.07301862,1720,0.03239051908999999,88.33855946701175,35,24.694023,2.4339542
-0.028779663,8.33,0.026942927,25342,0.9881585333496332,16817.723165273666,-0.06863277,1755,0.029560544650000003,91.55056037887424,35,6.705742,2.2877588
-0.032325372,7.22,0.034423053,25598,0.9839769769459963,17129.70602083206,-0.06886453,1792,0.031686414139999994,91.38351128095611,37,15.038063,2.2954843
-0.08656432,7.38,0.1021543,25792,0.9550608657300472,17343.288423776627,-0.07021235,1817,0.031202538310000003,90.64809964647864,25,22.347889,2.3404117
-0.04259848,7.92,0.05287503,26105,0.9884605407714844,17648.094120264053,-0.062133636,1851,0.03463935737,89.73629508312519,34,7.9422617,2.0711212
-0.031487264,7.87,0.04218054,26365,0.9705572258681059,17965.6855301857,-0.06654321,1888,0.036539231650000004,87.90346789148738,37,13.282389,2.2181067
-0.045249097,6.9,0.039156146,26618,0.9584863893687725,18275.82308602333,-0.06804888,1927,0.03497467943000001,89.58551241026858,39,39.834854,2.2682962
-0.03842725,7.07,0.02430518,26877,0.9870566027238965,18567.212205648422,-0.06504813,1962,0.031169452490000006,89.80963346868774,35,12.907948,2.168271
-0.026670508,7.02,0.12823161,27134,0.9871398480609059,18873.33579516411,-0.061718363,1999,0.030000396000000006,91.66293502947266,37,9.772477,2.0572789
-0.041703276,6.94,0.033589773,27390,0.9904126022011042,19162.390123844147,-0.05736976,2037,0.03207008234,90.54975569345541,38,10.130066,1.9123254
-0.04424053,7.03,0.09108596,27644,0.9734472706913948,19387.956468105316,-0.052315623,2072,0.03111022427,90.45025633219434,35,25.851719,1.7438543
-0.03033547,6.48,0.06993452,27902,0.9711001049727201,19706.21079158783,-0.056335002,2115,0.02819496453,91.34224467535674,43,34.83408,1.8778334
-0.037340984,6.09,0.019440591,28155,0.9771893098950386,20007.086992025375,-0.05807115,2154,0.029295893610000002,91.53216042779106,39,20.152653,1.935705
-0.03601463,6.29,0.019799706,28407,0.9865771103650331,20297.344673871994,-0.057361156,2195,0.028265323369999998,89.23291726362712,41,17.065786,1.9120387
-0.065894075,6.86,0.13405934,28671,0.9479574412107468,20531.290544986725,-0.06315943,2227,0.027056358920000002,89.37909656536955,32,30.909925,2.1053143
-0.07097094,7.28,0.08548451,28925,0.96120860055089,20767.223257303238,-0.055122897,2260,0.025331954560000005,90.82149222683886,33,24.962206,1.83743
-0.036524955,6.8,0.041830853,29180,0.8545496761798859,21083.942694187164,-0.06598902,2300,0.034511962019999995,90.49827776275873,40,152.07895,2.1996338
-0.052365653,7.09,0.046749853,29433,0.9710122812539339,21356.137313365936,-0.06664437,2337,0.03361000097,91.18384536631056,37,30.63684,2.221479
-0.037631977,6.48,0.017651077,29694,0.9809272345155478,21632.396606445312,-0.062857576,2376,0.03335163573,91.75417430953225,39,14.33524,2.0952528
-0.038169373,6.58,0.03054452,29949,0.9877160945907235,21916.36745786667,-0.061528675,2415,0.02414506763,93.73352588325217,39,14.33543,2.0509558
-0.03919269,6.67,0.03281527,30206,0.9874005792662501,22215.196405649185,-0.0614719,2451,0.023974728219999998,93.86208939562,36,14.998908,2.0490634
-0.046673246,7.14,0.04407512,30463,0.9714642129838467,22487.096601724625,-0.06122643,2484,0.027199656439999997,92.345159921054,33,16.391878,2.0408812
-0.03754999,7.37,0.032544367,30718,0.9907898046076298,22784.88070344925,-0.05915042,2520,0.0279015097,91.63970288816019,36,11.119045,1.9716806
-0.028910164,7.13,0.027500601,30972,0.9907747562974691,23092.78170156479,-0.05812212,2557,0.027287523129999998,91.37425533430154,37,11.177013,1.9374039
-0.030429823,7.0,0.019826336,31231,0.9906169259920716,23372.5291659832,-0.05336761,2594,0.02558848584,91.96602212852747,37,10.176586,1.7789204
-0.023815464,6.56,0.014467409,31486,0.987678469158709,23681.515060901642,-0.05581888,2636,0.025193154119999995,92.98093867719473,42,13.8889885,1.8606294
-0.016449843,6.41,0.014022779,31742,0.9894825778901577,23998.452179908752,-0.05831541,2675,0.02296788792,92.54180601056026,39,8.699713,1.9438471
-0.030332139,6.36,0.023385687,31998,0.9922734047286212,24303.404099941254,-0.0553594,2715,0.021845433679999998,93.1031962386862,40,6.0493913,1.8453134
-0.059542008,7.1,0.07232513,32244,0.9781452864408493,24531.60599541664,-0.055507187,2745,0.021051355749999997,91.7460911369317,30,16.152525,1.8502396
-0.040412307,7.31,0.06670992,32505,0.9958287514746189,24805.181491851807,-0.052928854,2780,0.020452676280000005,93.2276992757745,35,4.904646,1.7642951
-0.023592783,7.25,0.029428296,32767,0.9727266803383827,25117.905353307724,-0.05478032,2820,0.02177170366,91.1849365035901,40,21.796988,1.8260107
-0.030964268,7.21,0.027332777,33019,0.991641391068697,25374.431102514267,-0.051844567,2852,0.02219298767,90.5214486087603,32,8.86553,1.7281523
-0.042158898,7.2,0.02078619,33262,0.9747235868126154,25629.35338497162,-0.056577563,2885,0.024784703380000002,87.60058735815747,33,17.138754,1.8859186
-0.025359746,7.68,0.017822806,33535,0.9898692173883319,25904.54389810562,-0.056864638,2920,0.022274688679999998,88.78123509104734,35,6.331308,1.895488
-0.020289464,7.52,0.038625818,33790,0.9920287802815437,26200.35384631157,-0.058145307,2954,0.022728212869999997,90.56118184380539,34,8.741905,1.9381769
-0.027131118,7.82,0.023774095,34044,0.9949944601394236,26510.026803016663,-0.05873097,2985,0.02017553211,92.01995246491825,31,5.099099,1.9576991
-0.031813163,7.82,0.05889997,34296,0.9933812534436584,26809.084599733353,-0.061962105,3017,0.02063747983,92.44111363733492,32,7.352721,2.0654035
-0.031185247,7.92,0.026011335,34560,0.982875406742096,27096.097187042236,-0.057799734,3051,0.02207079405,93.09009176598217,34,17.838682,1.9266578
-0.022558909,7.37,0.03494619,34809,0.9911355441436172,27409.811175107956,-0.058139022,3089,0.02315210545,92.79774195201335,38,7.6786675,1.9379675
-0.029403139,7.62,0.034830213,35058,0.9898566752672195,27680.141471385956,-0.05934035,3117,0.021970671629999997,92.34593296380969,28,8.269475,1.9780116
-0.026808951,8.25,0.05639563,35328,0.9700831491500139,27909.73258805275,-0.056183744,3143,0.020854266400000005,91.50563224063664,26,18.775305,1.8727915
-0.035402406,8.51,0.016588489,35581,0.9753893967717886,28171.42044353485,-0.056345083,3176,0.02306446293,89.92744563076603,33,17.40928,1.8781695
-0.029537937,8.45,0.026370864,35834,0.9921129168942571,28449.76212835312,-0.058511995,3208,0.024464610990000003,91.44773044007786,32,8.43821,1.9504
-0.024947904,7.35,0.02809218,36092,0.989770594984293,28779.945774316788,-0.058275707,3247,0.024894639169999996,92.09398046835166,39,12.921431,1.9425237
-0.02985807,7.45,0.016520415,36347,0.9894882580265403,29087.145285129547,-0.06002393,3279,0.02337742044,93.27745202554983,32,11.69413,2.0007977
-0.024298882,7.45,0.01867712,36606,0.9960176986642182,29433.46739435196,-0.061224468,3312,0.022754259470000003,93.31074137623057,33,4.323428,2.0408154
-0.025121776,7.82,0.013607172,36859,0.9951616111211479,29734.808966636658,-0.058955822,3345,0.019999755589999998,94.430670159847,33,4.9872475,1.9651942
-0.02591385,7.75,0.03160298,37117,0.9881180981174111,30017.00196671486,-0.055003297,3378,0.020667892889999998,92.86081786787832,33,11.303234,1.8334432
-0.02559812,7.67,0.024594143,37373,0.9835506267845631,30293.10035252571,-0.054907497,3412,0.02137025594,91.1079768195953,34,15.869637,1.8302499
-0.0155012235,7.4,0.022517946,37632,0.9930533803999424,30588.0838162899,-0.054897882,3448,0.022708291320000004,90.49643675726709,36,8.131788,1.8299295
-0.028107438,7.39,0.021834675,37885,0.9901020145043731,30846.441366672516,-0.055616543,3480,0.02326227168,89.89130209785317,32,10.668831,1.8538847
-0.01614219,7.53,0.020119049,38144,0.9753610007464886,31164.540751457214,-0.062849514,3515,0.022813412910000008,90.76983172975862,35,8.666472,2.0949838
-0.01472699,7.81,0.017921077,38391,0.9945833226665854,31475.209542274475,-0.05808102,3545,0.022174671059999998,90.9959497655564,30,5.5308456,1.936034
-0.03410228,8.07,0.021607567,38653,0.9838140700012445,31737.950142383575,-0.05876819,3575,0.01994847809,93.28545307823761,30,10.372612,1.9589397
-0.02418626,8.29,0.023966942,38905,0.9212210029363632,32018.357811927795,-0.06145877,3606,0.02043236083,93.7446742152016,31,20.93414,2.0486257
-0.027335748,8.41,0.018346809,39161,0.9953321777284145,32290.54910302162,-0.059232887,3637,0.02070991077,93.3369900646616,31,5.060953,1.9744296
-0.019932598,8.16,0.028564032,39415,0.9958053608424962,32611.773813962936,-0.06338066,3668,0.020075749150000002,93.82071513416024,31,4.2914386,2.1126888
-0.019478291,8.28,0.02434402,39676,0.9930508257821202,32899.92233657837,-0.059342697,3699,0.02015008893,93.06913716198206,31,7.485379,1.9780899
-0.030631049,8.42,0.015628641,39936,0.994802123401314,33162.920248031616,-0.060070705,3729,0.019128808230000002,93.78601065705763,30,5.156037,2.002357
-0.025704592,8.19,0.013365753,40192,0.990685423836112,33476.60227680206,-0.05664431,3763,0.019362039669999997,91.8870162000635,34,8.054607,1.8881437
-0.027690584,8.33,0.018828675,40443,0.9936968302354217,33789.39880180359,-0.05918799,3792,0.019554659859999997,92.46379741096665,29,4.556919,1.972933
-0.020742847,8.1,0.009527454,40699,0.9929145816713572,34110.795053720474,-0.058323096,3824,0.01933769586,90.4426184558286,32,5.007369,1.9441032
-0.019956158,7.66,0.020904869,40958,0.9922111206687987,34429.42458367348,-0.055281278,3863,0.02023453339,92.06623084894281,39,10.054257,1.8427091
-0.029891957,7.53,0.035816323,41210,0.9937007841654122,34698.892847299576,-0.058051445,3894,0.021394426,92.50235082285813,31,7.018313,1.9350483
-0.02305552,7.39,0.03640963,41468,0.9918952491134405,34985.14611983299,-0.053420488,3928,0.021990860039999997,94.1056140797519,34,8.782816,1.7806829
-0.022468846,7.49,0.01894366,41723,0.9953066646121442,35281.0457804203,-0.058315866,3965,0.021363176189999996,93.35134454935336,37,5.116687,1.9438621
-0.009343341,7.62,0.015110444,41982,0.9676572568714619,35550.10719180107,-0.05963881,3995,0.020793443110000004,93.39749785393647,30,35.676327,1.9879603
-0.04925261,8.45,0.08946241,42240,0.9647817052900791,35761.636781454086,-0.059721828,4018,0.019878599099999995,93.51241407933213,23,40.516235,1.9907277
-0.017994432,8.62,0.012864951,42491,0.9911030931398273,36021.588183403015,-0.05627101,4051,0.02037469082,93.6603603271828,33,11.426369,1.8757005
-0.026536888,8.47,0.027375631,42752,0.9930694466456771,36321.32543468475,-0.058596373,4086,0.020858076259999997,94.2266608723251,35,8.73028,1.9532125
-0.017914379,7.53,0.019242514,43001,0.9902838198468089,36621.0953066349,-0.055251323,4119,0.02253769487,94.2999689351067,33,10.746565,1.8417108
-0.03512746,7.95,0.14040259,43247,0.9799887593835592,36862.73987841606,-0.055663098,4147,0.022866833079999996,93.99735944710919,28,15.083776,1.8554366
-0.02104311,8.01,0.0110329725,43468,0.9551172628998756,37096.07872915268,-0.04477243,4174,0.02361514611,92.8408250303906,27,24.589622,1.4924145
-0.022038829,8.7,0.015819568,43774,0.9824849087744951,37386.51924061775,-0.054893218,4207,0.023985849689999995,92.04773439975446,33,17.143196,1.8297739
-0.022928271,8.0,0.012508551,44022,0.9953526239842176,37691.9652094841,-0.052270073,4243,0.02227939037,93.93239625717337,36,4.4918346,1.7423358
-0.015330894,7.25,0.01099181,44282,0.9716266170144081,38014.69967389107,-0.056541324,4279,0.01985688051,95.45819782076337,36,33.269253,1.884711
-0.023207018,7.25,0.018089067,44539,0.9947914206422865,38303.711305618286,-0.054797426,4313,0.01991204957,95.02286055741818,34,3.9957004,1.826581
-0.011510236,7.21,0.01565385,44796,0.9920269204303622,38596.21530795097,-0.053268913,4350,0.02137833586,93.99567842937333,37,7.6648064,1.7756305
-0.022415994,7.15,0.023795385,45054,0.9923797408118844,38898.23119354248,-0.0548907,4386,0.021330890569999997,94.07495869622142,36,7.2812157,1.82969
-0.019114014,7.03,0.009339236,45306,0.9959284593351185,39206.6511759758,-0.054018214,4423,0.021102427890000004,94.45730374428527,37,4.989505,1.8006072
-0.018508041,6.72,0.008542918,45566,0.9947413904592395,39514.735454797745,-0.05308879,4462,0.0194657791,95.94954265594706,39,6.9527826,1.7696264
-0.020183187,7.05,0.03447812,45816,0.9943893956951797,39782.86895298958,-0.051126145,4495,0.01953581456,94.59429103033524,33,6.338323,1.7042049
-0.01846885,6.88,0.010416045,46078,0.9935638443566859,40099.72694373131,-0.052739423,4535,0.02101929513,94.3881236375938,40,8.11087,1.7579808
-0.00926207,6.69,0.017019553,46330,0.9957485403865576,40445.202931404114,-0.05016971,4574,0.022572125960000005,94.49262636154201,39,5.6358,1.6723237
