#{"env_id": "HalideHarris-v3", "t_start": 1533496927.6385033}
r,l,t,best_exec,best_schedule
95.327024,7,2768.196438,0.011063418,"Ix.compute_at(shifted, x); shifted.tile(x, y, xi, yi, 256, 32); gray.compute_at(shifted, x); shifted.compute_root(); shifted.parallel(y); "
80.279301,14,2782.90255,0.077509158,n/a
79.926371,23,2791.952515,0.02693897,n/a
87.42827,11,2800.500566,0.043458949,n/a
67.335039,18,2809.77989,0.130044679,n/a
63.303232,16,2823.18626,0.176546124,n/a
53.269921,16,2832.978802,0.236283539,n/a
66.680657,8,2840.483746,0.193889251,n/a
68.27917,17,2849.840908,0.13041414,n/a
73.721635,29,2861.557987,0.034905905,n/a
75.08583,17,2874.190547,0.098627626,n/a
59.555271,18,2886.005742,0.188105415,n/a
67.842747,21,2900.989878,0.1266872,n/a
40.052685,15,2912.931291,0.111710016,n/a
76.597998,11,2924.566791,0.12169271,n/a
70.276844,25,2945.741875,0.084138422,n/a
54.558929,20,2955.881658,0.194694242,n/a
79.007699,8,2964.848336,0.118983356,n/a
49.086612,40,3029.279323,0.138300548,n/a
85.271655,15,3037.376113,0.037881633,n/a
66.81151,12,3047.415801,0.173184873,n/a
74.802527,28,3056.254249,0.021144938,n/a
82.136127,20,3071.498007,0.025551852,n/a
71.350261,24,3086.90441,0.077039894,n/a
82.615154,18,3099.008014,0.048836099,n/a
90.060505,9,3108.088082,0.03927797,n/a
18.957596,73,3135.23864,0.119314684,n/a
89.117937,15,3148.473454,0.019059127,n/a
65.044346,42,3164.890234,0.019545782,n/a
68.75284,33,3174.102819,0.028086533,n/a
92.669963,10,3182.077532,0.022021585,n/a
76.772949,26,3192.129539,0.027953554,n/a
56.116784,15,3215.311157,0.237296237,n/a
85.966898,17,3225.858983,0.033283981,n/a
91.077364,10,3235.21229,0.025940449,n/a
87.07778,15,3244.758522,0.032550717,n/a
84.838604,18,3253.710108,0.020906359,n/a
61.608982,23,3264.305023,0.14145912,n/a
88.612436,14,3273.418153,0.022402011,n/a
73.273947,31,3283.214746,0.018027432,n/a
41.948959,8,3291.887214,0.173095336,n/a
86.682612,17,3300.770306,0.015324924,n/a
54.796879,14,3313.510314,0.246024792,n/a
71.406546,32,3325.622822,0.023763566,n/a
69.865215,37,3342.327916,0.014117368,n/a
87.02867,15,3352.654421,0.03287548,n/a
62.419448,38,3362.814339,0.036904274,n/a
67.339168,16,3374.293019,0.149856416,n/a
79.183103,20,3386.882345,0.045080244,n/a
87.557877,15,3395.745737,0.02276281,n/a
74.344921,16,3405.768779,0.103527272,n/a
29.349218,29,3418.329586,0.028182006,n/a
68.007252,36,3427.121232,0.033017118,n/a
93.690142,12,3437.828795,0.015275127,n/a
79.849345,24,3448.132038,0.020835331,n/a
80.813507,18,3459.378882,0.054137401,n/a
77.837692,24,3472.208729,0.034138419,n/a
86.792761,14,3479.920796,0.027822533,n/a
88.942114,16,3491.014723,0.020221845,n/a
82.885851,21,3500.722531,0.013980898,n/a
87.675465,17,3511.288561,0.021985198,n/a
82.850341,15,3520.663109,0.047280803,n/a
94.599998,7,3529.452595,0.029097276,n/a
62.288457,15,3541.722762,0.029283612,n/a
79.322809,16,3554.553882,0.070608421,n/a
65.24861,36,3565.357094,0.038034026,n/a
79.961106,6,3572.821747,0.125904489,n/a
78.606993,20,3582.55717,0.055503077,n/a
2.25993,47,3600.486499,0.06661727,n/a
77.06412,24,3620.486373,0.045867076,n/a
85.951006,15,3632.022233,0.040002084,n/a
57.95728,41,3651.767207,0.059799643,n/a
86.823188,11,3661.196438,0.047460365,n/a
95.42394,7,3670.63977,0.023648538,n/a
85.44056,22,3681.934973,0.016925616,n/a
80.485501,23,3692.297917,0.023241433,n/a
79.613449,8,3700.657413,0.121590532,n/a
62.687268,11,3712.9918,0.213684576,n/a
91.477038,8,3721.492811,0.03652343,n/a
-112.46771,224,3780.123558,0.089062164,n/a
80.767224,13,3790.640067,0.087508544,n/a
85.66984,17,3799.940043,0.028635415,n/a
80.574609,21,3814.066981,0.029265174,n/a
89.367005,11,3820.487353,0.024025053,n/a
