#{"t_start": 1533002301.2543972, "env_id": "HalideBlur-v3"}
r,l,t,best_exec,best_schedule
0.0,1,3.146761,0.092267389,"blur_y.split(y, yi, 512); "
7.655692,13,7.582663,0.082936524,"blur_y.tile(x, y, xi, yi, 512, 64); blur_y.compute_root(); blur_y.vectorize(x, 16); blur_y.unroll(xi, 3); "
0.0,1,9.972625,0.012399552,"blur_y.parallel(y); blur_y.tile(x, y, xi, yi, 8, 256); "
-168.096319,240,93.299962,0.043438066,n/a
55.268636,19,97.01098,0.028706723,n/a
-8.0,10,98.993734,0.100792985,n/a
-4.0,5,100.056048,0.096252184,n/a
68.816423,17,109.019722,0.010819044,"blur_y.vectorize(x, 16); blur_y.tile(x, y, xi, yi, 32, 64); blur_y.unroll(xi, 3); blur_y.unroll(xi, 2); blur_y.parallel(y); "
44.252058,50,113.173628,0.011841101,n/a
-44.904255,145,135.096877,0.007966935,"blur_y.tile(x, y, xi, yi, 32, 64); blur_y.vectorize(x, 16); blur_y.unroll(x, 4); blur_y.unroll(x, 3); blur_y.parallel(y); blur_y.compute_root(); blur_y.bound(y, 0, 2568); blur_y.unroll(xi, 2); blur_x.compute_at(blur_y, x); "
9.718787,42,145.654293,0.006843887,"blur_y.unroll(x, 2); blur_y.tile(x, y, xi, yi, 256, 16); blur_y.bound(y, 0, 2568); blur_y.vectorize(x, 4); blur_y.unroll(xi, 4); blur_y.unroll(x, 4); blur_y.parallel(y); blur_x.compute_at(blur_y, x); "
-75.0,83,234.409637,0.047718359,n/a
84.924666,2,236.424855,0.015194879,n/a
90.402084,4,238.715929,0.006241785,"blur_y.tile(x, y, xi, yi, 512, 32); blur_y.parallel(y); blur_y.unroll(xi, 3); "
26.044255,8,240.636711,0.069502554,n/a
-70.0,78,248.516738,0.012019406,n/a
-74.776487,143,319.998201,0.044123628,n/a
32.081917,66,329.183706,0.009996732,n/a
37.361047,27,339.044605,0.040961214,n/a
33.625984,15,347.906893,0.055441757,n/a
16.745686,54,362.131512,0.032121542,n/a
17.583338,45,379.534281,0.039403055,n/a
58.162359,27,386.263965,0.02100288,n/a
69.569205,31,390.766004,0.004465931,"blur_y.split(y, yi, 512); blur_y.parallel(y); blur_x.compute_at(blur_y, x); blur_y.unroll(x, 4); blur_x.compute_at(blur_y, yi); "
54.818339,45,442.179242,0.004805779,n/a
54.604158,20,449.35087,0.031644806,n/a
37.712708,68,460.912439,0.00432129,"blur_y.split(y, yi, 256); blur_y.bound(x, 0, 3848); blur_y.parallel(y); blur_y.unroll(x, 4); blur_y.vectorize(x, 16); blur_y.compute_root(); blur_x.compute_at(blur_y, yi); blur_y.unroll(x, 2); blur_x.vectorize(x, 4); blur_x.unroll(x, 4); blur_x.unroll(x, 3); "
46.2595,27,467.118916,0.031992197,n/a
0.0,1,468.098875,0.099226585,n/a
52.111354,48,521.1449,0.006943272,n/a
26.518322,55,529.166146,0.023667884,n/a
-36.593054,139,566.188671,0.005136756,n/a
-65.60433,170,611.789239,0.009680491,n/a
76.723905,21,617.986943,0.009349653,n/a
84.702336,8,621.022855,0.003177709,"blur_y.tile(x, y, xi, yi, 64, 8); blur_y.parallel(y); blur_y.unroll(xi, 3); blur_x.compute_at(blur_y, x); "
32.74299,63,631.524853,0.006810852,n/a
10.18359,55,642.938514,0.032259898,n/a
84.138606,19,652.569051,0.005907874,n/a
75.970484,21,656.056901,0.003452394,n/a
78.287198,21,664.017743,0.007773963,n/a
58.286062,36,672.642998,0.012814758,n/a
54.1326,41,683.01163,0.004918153,n/a
73.673361,26,691.363159,0.007384738,n/a
-16.113965,23,701.69624,0.046375869,n/a
84.950431,7,704.87977,0.007624992,n/a
96.096881,4,708.465385,0.00292614,"blur_y.tile(x, y, xi, yi, 512, 16); blur_y.parallel(y); blur_y.unroll(x, 2); blur_x.compute_at(blur_y, x); "
92.008118,9,713.324593,0.003015607,n/a
84.56505,10,720.443859,0.011034992,n/a
55.683548,36,725.632599,0.004334281,n/a
-5471.16199,5575,762.073756,0.00887543,n/a
19.033895,90,803.558137,0.002989626,n/a
-63.403682,173,821.302835,0.003430673,n/a
43.309829,49,824.496403,0.012790802,n/a
-14.672849,113,839.448352,0.012773343,n/a
