#{"t_start": 1533146192.8327382, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
-147.838677,185,18218.152264,0.26116289,n/a
-72.610512,125,18443.56331,0.298902186,n/a
-209.629836,239,18923.596702,0.302156929,n/a
-114.996324,146,19226.803829,0.271396733,n/a
-76.0,127,19521.917169,0.319304082,n/a
-42.307943,81,19655.353558,0.297936071,n/a
-321.091699,422,20465.568642,0.176831216,n/a
-182.334518,281,21151.545992,0.141561927,n/a
-78.0,118,21363.440625,0.319304082,n/a
-257.0,295,21954.211676,0.317375345,n/a
-222.551748,257,22500.398959,0.299244547,n/a
-46.360654,81,22642.621169,0.310876544,n/a
-63.214192,103,22849.320335,0.316794964,n/a
-43.545255,101,22984.798762,0.241219082,n/a
-27.95585,77,23107.561935,0.259321734,n/a
-42.97711,75,23235.491385,0.316037954,n/a
-57.0,88,23355.622663,0.319304082,n/a
-46.960038,76,23477.77864,0.318273295,n/a
-35.450595,66,23602.566389,0.316164158,n/a
-16.181492,35,23667.13597,0.31320603,n/a
-22.713694,52,23785.141358,0.315196856,n/a
-21.0,41,23858.595302,0.319304082,n/a
-40.0,69,24000.44224,0.319304082,n/a
-52.0,83,24157.958177,0.319304082,n/a
-32.17831,62,24273.176064,0.312462081,n/a
-14.0,34,24350.827365,0.315377465,n/a
-17.0,34,24408.837216,0.319304082,n/a
-48.0,77,24520.621482,0.319304082,n/a
-35.0,61,24645.103107,0.245178245,n/a
-32.932774,61,24759.871637,0.315896386,n/a
-12.0,39,24879.041249,0.319304082,n/a
-35.407592,64,24998.427694,0.316214443,n/a
-34.0,66,25137.647039,0.319304082,n/a
-41.425278,68,25264.661596,0.314275929,n/a
-22.784489,55,25375.618593,0.299457703,n/a
-21.0,51,25518.681474,0.319304082,n/a
-34.0,65,25639.84257,0.319304082,n/a
3.779206,51,25766.444826,0.222064202,n/a
-25.944136,54,25893.217033,0.317567408,n/a
-26.081778,59,25994.568704,0.290206527,n/a
-22.74961,52,26105.784781,0.315311535,n/a
-28.184926,54,26209.528557,0.311580823,n/a
-12.0,30,26276.03404,0.319304082,n/a
-23.175926,53,26386.585316,0.313479738,n/a
-12.0,37,26501.134159,0.319304082,n/a
-13.557925,34,26574.241589,0.31789252,n/a
-30.391735,58,26724.726436,0.316012183,n/a
-5.0,16,26762.839558,0.319304082,n/a
-15.357188,42,26859.985533,0.298633716,n/a
-25.0,51,26967.834709,0.313477992,n/a
-25.0,46,27045.084652,0.319304082,n/a
19.029034,38,27119.779397,0.201068865,n/a
-21.34368,46,27209.474106,0.317208424,n/a
-4.401278,55,27294.069366,0.231180236,n/a
11.026201,25,27346.685604,0.247795757,n/a
-18.419481,38,27413.030555,0.313295915,n/a
-4.924266,17,27446.146556,0.315869218,n/a
8.409833,29,27519.818701,0.261934706,n/a
-18.0,39,27603.717334,0.314316576,n/a
12.77136,15,27633.209676,0.259366362,n/a
-3.0,16,27682.892255,0.315619186,n/a
-13.584282,35,27755.201543,0.316539624,n/a
4.703865,19,27792.397587,0.278740124,n/a
-9.427946,23,27835.840348,0.312006087,n/a
-4.0,23,27915.758158,0.319304082,n/a
-5.0,16,27952.919232,0.319304082,n/a
26.198206,10,27984.257513,0.2324591,n/a
-12.0,30,28055.529019,0.319304082,n/a
3.090564,33,28120.578552,0.259645587,n/a
-2.0,11,28147.617352,0.188819193,n/a
8.2343,25,28183.805013,0.251502094,n/a
-6.0,22,28241.042058,0.316501141,n/a
-18.0,42,28341.508577,0.314259726,n/a
-7.588088,21,28391.130011,0.31798883,n/a
-19.700843,40,28463.209181,0.316186367,n/a
-3.0,11,28489.745625,0.315888564,n/a
-15.0,33,28556.480652,0.319304082,n/a
