EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,EpRewMean,EpLenMean,loss_pol_surr,loss_ent,EpisodesSoFar,EpExecMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen
50,0.6876824796199799,10090.225179433823,0.44455665,73.665263615135,5.16,-0.04905154,2.6383576,927,0.02903248659,9208,328.32474,-0.07915073
21,0.45197510719299316,10253.092121124268,0.04021814,69.6161103914161,7.08,-0.010149908,1.1763691,948,0.038686980360000005,9465,165.65898,-0.035291072
0,-0.00030672550201416016,10253.791178226471,0.029424638,69.6161103914161,7.08,0.0064480742,0.68730986,948,0.038686980360000005,9465,14.640648,-0.020619296
27,0.7299109399318695,10438.56589269638,0.06765797,65.26234128466768,10.57,-0.056288835,1.6664863,975,0.05495212763000001,9984,225.27184,-0.049994588
82,0.9056130051612854,10942.765117645264,0.13263538,78.49103467571089,3.71,-0.05764915,2.2590342,1057,0.03888384266000001,10239,280.90466,-0.067771025
69,0.8206627070903778,11502.231069803238,0.02768519,72.5692091924324,3.46,-0.035534143,2.3860023,1126,0.05033532195999999,10493,250.57414,-0.07158007
58,0.8838881552219391,11998.235548496246,0.10233751,74.51359071649952,4.21,-0.05862797,2.9402072,1184,0.06064022519999999,10750,140.67834,-0.088206224
44,0.9168188199400902,12430.537183523178,0.04884823,76.13015638682423,5.07,-0.046642005,3.0496068,1228,0.03041205309,11007,82.82584,-0.0914882
50,0.9374803379178047,12875.307479143143,0.054659516,77.48353794447863,5.46,-0.03965097,3.1904416,1278,0.019411429350000002,11264,82.891205,-0.09571325
35,0.9457929618656635,13287.964318752289,0.09590541,82.96238762859024,6.11,-0.046000905,2.6748562,1313,0.01323865837,11516,61.858425,-0.08024569
42,0.5081293880939484,13643.689576148987,0.186106,82.73976038102313,6.46,-0.08321726,2.7985373,1355,0.026408705319999996,11772,166.1993,-0.083956115
69,0.8810902610421181,14212.931469678879,0.08588472,75.03320322225235,4.7,-0.040628847,2.7532282,1424,0.041897437459999985,12030,195.31992,-0.082596846
43,0.7626724690198898,14562.936030864716,0.041064885,70.05618792755655,4.59,-0.036578193,3.090733,1467,0.036763231480000005,12288,207.38548,-0.092722
50,0.9424511753022671,14987.437947750092,0.059038237,72.84849565042346,5.4,-0.039304957,3.0454063,1517,0.03174921406,12544,82.34654,-0.09136218
48,0.8722642362117767,15504.978036642075,0.037812147,80.6436189822746,5.25,-0.05392831,3.0555673,1565,0.026487802759999998,12800,184.33237,-0.09166701
53,0.925039254128933,16028.82752776146,0.053527433,79.66827995695577,5.05,-0.048745666,3.0098906,1618,0.02799308215,13052,97.44998,-0.09029671
41,0.8512343168258667,16462.238496541977,0.03657557,77.49523789259929,5.53,-0.047861725,3.00186,1659,0.027658092570000004,13312,123.83142,-0.09005579
46,0.9037224650382996,16936.7844786644,0.021136617,81.56529221147021,5.66,-0.04267372,2.9074755,1705,0.033455322030000005,13556,134.00908,-0.08722426
52,0.8336450308561325,17386.259940624237,0.042955104,75.02064489911662,5.29,-0.03515274,2.9974453,1757,0.045148545059999996,13823,197.56012,-0.08992335
14,0.4089444875717163,17618.952069997787,0.07087388,76.60064475754717,5.4,-0.06438454,3.6798291,1771,0.04702078597,13905,207.9963,-0.11039487
0,-0.013767838478088379,17662.130686998367,0.102739826,76.60064475754717,5.4,-0.040751744,4.0611115,1771,0.04702078597,13905,93.39543,-0.12183334
0,-0.031426429748535156,17672.081154346466,0.12263934,76.60064475754717,5.4,-0.047752153,4.0058823,1771,0.04702078597,13905,63.13031,-0.12017646
0,-0.04624295234680176,17673.407543182373,0.11888583,76.60064475754717,5.4,-0.047060322,3.946623,1771,0.04702078597,13905,34.97207,-0.11839869
0,-0.07030677795410156,17706.293364286423,0.07190815,76.60064475754717,5.4,-0.031104492,3.8183932,1771,0.04702078597,13905,67.39153,-0.1145518
27,0.7843441069126129,17928.26321864128,0.050347548,59.01843726425309,18.28,-0.0642029,3.4359283,1798,0.047537602409999984,15359,358.716,-0.103077844
40,0.727235347032547,18317.12041568756,0.06897406,61.50751155608955,18.86,-0.044947818,3.039117,1838,0.05451508951,15615,349.8935,-0.09117352
45,0.813265323638916,18825.2008998394,0.05498512,76.13499640010616,5.62,-0.051388074,3.0625286,1883,0.036825044509999995,15866,129.21835,-0.09187586
27,0.8477898985147476,19162.36181330681,0.04288274,80.96668141473234,6.71,-0.049200766,3.1537828,1910,0.032213288379999996,16113,81.87388,-0.09461348
35,0.9147020503878593,19561.089336395264,0.054527603,79.92435935314376,7.41,-0.056408346,2.8633652,1945,0.02738727179,16380,78.84536,-0.085900955
42,0.7235205769538879,19948.671397686005,0.0583944,74.3487410559989,7.26,-0.08176829,2.5592296,1987,0.026127645149999993,16637,46.181458,-0.076776884
59,0.8942636325955391,20432.624579906464,0.03697641,70.17299735141063,5.09,-0.039935116,2.6044047,2046,0.020251022179999998,16894,159.64236,-0.078132145
53,0.8950971513986588,20932.67390537262,0.02668672,77.82225869196219,4.48,-0.054805227,2.7382655,2099,0.029455933610000005,17151,152.34845,-0.08214796
49,0.9167647138237953,21417.213814496994,0.036989626,73.76063472416689,4.88,-0.039318014,2.7166438,2148,0.030383501969999994,17406,65.68381,-0.08149931
47,0.9149667173624039,21863.090701580048,0.036665518,71.64678576454978,5.18,-0.048765376,2.6831875,2195,0.022596171659999994,17651,76.893585,-0.080495626
64,0.9214842543005943,22368.830540418625,0.04262981,78.29244335213802,4.46,-0.03362822,2.618737,2259,0.03263730399,17920,128.29437,-0.0785621
53,0.9734597709029913,22824.60760951042,0.04113905,77.64088459277217,4.18,-0.04642227,2.4306035,2312,0.025099762280000004,18172,32.34578,-0.0729181
63,0.9326042458415031,23363.38517522812,0.035105497,83.1726976809659,4.44,-0.027517475,2.3442233,2375,0.02207396271,18429,100.43213,-0.0703267
52,0.8863019868731499,23811.697212696075,0.074269235,81.41867281282146,3.96,-0.01673188,2.6330225,2427,0.029973752929999996,18625,114.4953,-0.078990676
64,0.8971417993307114,24275.124116420746,0.038768616,83.51415070361664,4.44,-0.045573466,2.4514453,2491,0.018580584169999997,18944,100.66191,-0.073543355
73,0.9569578878581524,24889.507937669754,0.032708585,79.87251146530701,3.33,-0.039875694,2.4695525,2564,0.021762933720000002,19200,71.690254,-0.07408658
66,0.9489732906222343,25464.199392318726,0.047181025,76.66789497386092,3.65,-0.046950508,2.6788566,2630,0.02156186763,19453,55.45158,-0.0803657
58,0.9656139835715294,26023.08561682701,0.037039842,81.1207336152594,4.15,-0.034042746,2.7843304,2688,0.01701869913,19712,63.111473,-0.083529904
48,0.9607323743402958,26578.318358421326,0.029581897,84.00931026734692,4.81,-0.033148274,2.7248154,2736,0.028150377220000005,19965,47.864677,-0.08174446
61,0.9639187529683113,27195.981352329254,0.01876017,76.9363720077202,4.65,-0.026441794,2.472303,2797,0.029719754860000003,20221,48.936676,-0.074169084
71,0.958767157047987,27837.486117362976,0.02875919,78.21118239353419,3.75,-0.04613032,2.5729954,2868,0.025683364500000007,20478,70.6265,-0.07718986
58,0.9237948060035706,28407.143622159958,0.025708245,82.1080817985401,4.04,-0.030665746,2.4441035,2926,0.020145465379999998,20732,75.67621,-0.0733231
62,0.8964863866567612,29008.61127257347,0.014861766,80.41150654278621,4.35,-0.021017723,2.4460604,2988,0.02324784169,20988,17.053434,-0.07338181
57,0.9219773784279823,29574.518337011337,0.049201682,80.68735654366627,4.1,-0.032574512,2.5846095,3045,0.022014562050000006,21243,99.93453,-0.07753828
58,0.9302527531981468,30132.504154205322,0.020742573,78.86195389060583,4.3,-0.033404455,2.6393607,3103,0.026713353029999998,21485,93.42407,-0.07918082
56,0.9273070022463799,30658.818030118942,0.021496974,77.90335497558988,4.65,-0.029723024,2.7788188,3159,0.025788780830000007,21760,95.90632,-0.08336456
55,0.9194849207997322,31239.068246126175,0.018569114,77.70821015412969,4.51,-0.027231649,2.7749696,3214,0.020281822820000003,22015,105.52979,-0.083249085
51,0.9352308586239815,31825.6419403553,0.036138907,82.57547009886079,4.84,-0.03796619,2.7958431,3265,0.021069787580000002,22262,70.96388,-0.08387529
40,0.9696362745016813,32397.389435768127,0.03148948,78.42854979189485,5.53,-0.037647076,2.894448,3305,0.013375923679999999,22527,27.07484,-0.08683344
26,0.6417075097560883,32701.625121355057,0.038362235,75.26468195645133,6.74,-0.060072027,2.2387776,3331,0.016197246840000002,22782,124.17566,-0.06716333
52,0.9337956011295319,33279.028703689575,0.046687223,75.22969779796746,6.66,-0.028989205,2.6694617,3383,0.0159891708,23040,93.786865,-0.08008385
42,0.9013070315122604,33787.44740128517,0.016623512,78.02599372916147,5.59,-0.021344401,2.8118477,3425,0.012387793180000002,23292,96.636475,-0.08435543
39,0.7331784665584564,34242.22531604767,0.025342368,73.61694237012748,5.91,-0.049276453,2.6759512,3464,0.025215342699999997,23552,218.40369,-0.08027853
43,0.8890456780791283,34740.08746933937,0.026687179,75.91040867376176,6.0,-0.043609608,2.7186108,3507,0.028977335099999998,23753,102.64226,-0.08155832
51,0.9561001807451248,35317.429302453995,0.01377188,78.195223111541,5.37,-0.029149836,2.6846218,3558,0.019944739530000002,24058,53.77829,-0.08053865
43,0.926805891096592,35847.219383239746,0.015054875,82.85640086817753,5.57,-0.030410597,2.6142864,3601,0.014394198420000002,24280,80.494965,-0.078428596
60,0.9654709622263908,36496.739854335785,0.015277468,78.87714180511324,4.96,-0.030448012,2.663556,3661,0.015995367080000003,24572,52.826656,-0.07990667
57,0.9777691140770912,37054.11973071098,0.023491163,79.52946535858426,4.38,-0.034476735,2.6899743,3718,0.02155426324,24825,29.019,-0.080699235
44,0.9435281492769718,37571.23355555534,0.016823847,86.76192591624046,5.03,-0.040752552,2.703834,3762,0.02869007291,25081,40.51484,-0.08111502
50,0.8242877274751663,38083.03959321976,0.018198736,77.4588255204699,5.47,-0.034796003,2.4578037,3812,0.03681307934,25344,65.21021,-0.07373411
74,0.9329986348748207,38772.19177651405,0.018610312,75.23532296017429,3.64,-0.016296726,2.4074268,3886,0.022015534150000005,25598,127.69122,-0.0722228
67,0.9732130281627178,39370.37161874771,0.010333767,81.21883427912142,3.65,-0.025921883,2.4583724,3953,0.014905906720000002,25856,38.956425,-0.07375117
55,0.9834800995886326,39960.987582206726,0.031795755,82.13869995343633,4.28,-0.03461062,2.2903118,4008,0.01744927275,26109,22.772747,-0.06870936
37,0.8019386231899261,40289.72440743446,0.029445242,79.31620393990686,5.48,-0.023006067,2.3448296,4045,0.02269883065,26368,245.61674,-0.07034489
81,0.9821521900594234,40988.915348768234,0.009344969,76.6394627243963,3.14,-0.02377668,2.0569289,4126,0.026036704079999997,26623,38.193386,-0.06170787
65,0.9357035756111145,41596.84126806259,0.03695999,75.71867644970752,3.74,-0.019882545,2.507532,4191,0.04208891993999999,26878,74.56918,-0.07522595
77,0.994008342269808,42290.59679937363,0.009737287,82.45354637830522,3.58,-0.02353158,2.0890386,4268,0.01874104867,27136,11.083399,-0.062671155
49,0.9054833054542542,42754.00919318199,0.020374626,81.07344400816602,3.87,-0.019103872,2.272016,4317,0.03320396052999999,27349,97.21246,-0.068160474
0,-0.014002680778503418,42756.70672535896,0.0070900777,81.07344400816602,3.87,-0.0032741409,1.2725009,4317,0.03320396052999999,27349,34.71946,-0.038175024
64,0.9752918463200331,43428.04452037811,0.06836847,69.8057000361473,7.05,-0.0201872,2.40682,4381,0.02306128731,27902,33.483345,-0.072204605
60,0.8948269262909889,43910.90791344643,0.00875948,70.59066889242222,3.63,-0.006724395,1.9247694,4441,0.010777399060000002,28108,131.26962,-0.05774308
58,0.8900173977017403,44482.34442138672,0.009047815,78.36719575653746,4.52,-0.007714741,2.1767933,4499,0.019341944240000002,28416,154.41664,-0.0653038
43,0.929301992058754,44894.89270853996,0.006747148,83.32046411190674,3.88,-0.018518904,1.7312682,4542,0.010812425929999998,28588,84.78087,-0.051938046
11,0.8139503300189972,44993.18603491783,0.03488296,76.34339647629768,4.87,-0.028862119,1.1914563,4553,0.01860270566,28742,63.923904,-0.035743687
26,0.8728507161140442,45193.37364125252,0.024586614,72.82695418417377,8.45,-0.03958442,1.4541975,4579,0.01970145853,29183,137.28453,-0.04362592
59,0.8132870197296143,45655.02004289627,0.011266275,67.96152179709097,8.62,-0.0010304442,1.6187954,4638,0.0251248242,29439,332.81335,-0.048563864
4,0.7439377903938293,45694.782254219055,0.030826,67.18739354282769,9.49,-0.040760804,1.689306,4642,0.02666652235,29537,138.65819,-0.05067918
57,0.8952008485794067,46166.24628329277,0.014288509,73.0506250544299,7.09,-0.025669456,1.6181448,4699,0.02861639673,29950,172.32071,-0.048544344
68,0.9615551605820656,46684.92942380905,0.009244866,79.93617866746541,3.62,-0.022095695,1.7040846,4767,0.017515077909999996,30207,69.113266,-0.051122535
103,0.9686709046363831,47376.06386780739,0.0164714,78.45110422845106,2.42,-0.010314666,1.6135774,4870,0.01116160026,30464,64.25717,-0.048407316
80,0.9572963155806065,48005.026332855225,0.009016254,79.76145030276649,2.7,-0.0067368113,1.8041601,4950,0.015011684780000001,30689,86.72779,-0.054124802
55,0.842034175992012,48465.46802973747,0.020614296,80.79980097973126,4.11,-0.024416527,1.9478942,5005,0.02140232286,30973,247.19,-0.058436826
72,0.9255255088210106,49123.13289260864,0.012180164,79.35615284429166,3.72,-0.0147612,2.0577083,5077,0.027281043940000003,31231,119.05181,-0.06173125
66,0.9263208210468292,49815.41005349159,0.009390399,78.15190231314132,3.86,-0.013839483,2.3262272,5143,0.022110952850000004,31488,98.10257,-0.06978681
63,0.9348781481385231,50466.19655442238,0.014615822,79.0082717056602,4.09,-0.02198788,2.1441398,5206,0.02230959399,31741,60.3546,-0.0643242
51,0.8723701536655426,50949.09452152252,0.010365357,79.0603632986995,4.63,-0.01273253,2.0396218,5257,0.026924071110000006,31999,173.8614,-0.06118866
57,0.8955488577485085,51499.07354140282,0.00363289,80.28181682671395,4.81,-0.010345064,2.102198,5314,0.0284638521,32254,154.70267,-0.06306593
61,0.9711038395762444,52111.38737630844,0.008149618,84.27099855409897,4.25,-0.013851477,2.3792548,5375,0.01703141227,32512,43.05275,-0.07137765
11,0.9014449492096901,52229.295231580734,0.01806711,80.34915138241047,6.32,-0.036141705,1.4421895,5386,0.017984743019999996,32759,134.37169,-0.043265685
44,0.8843887373805046,52676.0781519413,0.008760937,77.40931804642233,6.04,-0.023291536,1.9121139,5430,0.018739417169999998,32936,95.53246,-0.05736342
58,0.9474842064082623,53236.79128575325,0.009528175,74.67642185800719,4.88,-0.013234396,1.9540153,5488,0.026736117020000002,33259,73.15173,-0.058620453
65,0.967515267431736,53843.22874379158,0.0057268133,74.42088449660153,4.27,-0.007869564,2.0294886,5553,0.015952879890000004,33533,53.226784,-0.060884655
79,0.9469769299030304,54559.69215989113,0.006890041,66.61207717867306,3.26,-0.008072423,2.0661826,5632,0.031404705920000005,33790,92.11645,-0.06198548
67,0.9200432077050209,55191.0838701725,0.008959461,70.05814699380875,3.66,-0.015435144,2.277667,5699,0.03860581226,34047,131.09665,-0.068330005
70,0.848173126578331,55865.17199134827,0.011215146,78.20807303623616,3.69,-0.020163428,2.1690192,5769,0.02048574197,34303,248.35313,-0.06507057
59,0.7827198356389999,56518.32979440689,0.009234751,73.63032534655532,3.95,-0.019923333,2.2074273,5828,0.016526547880000002,34543,300.57147,-0.06622282
40,0.8449249565601349,57022.83200597763,0.0041432464,77.67124686879085,5.11,-0.00802847,2.19697,5868,0.018642335760000003,34812,183.67188,-0.065909095
55,0.7884710878133774,57580.6035387516,0.008197317,73.31610677152442,5.41,-0.020099428,2.3130894,5923,0.01904584515,35069,124.235466,-0.06939267
36,0.7700584977865219,57953.22166633606,0.01765255,73.89889267579629,5.29,-0.021049425,1.8866463,5959,0.02133741172,35300,154.18164,-0.056599386
53,0.92112235724926,58539.35078406334,0.00601302,72.11912187858185,5.64,-0.008779081,2.4224725,6012,0.019830700529999995,35584,97.299545,-0.07267418
51,0.9122467562556267,59076.756640434265,0.0038423561,75.58998765339294,4.65,-0.017031133,2.4116669,6063,0.013079606640000001,35830,106.86141,-0.07235
62,0.7917606085538864,59746.44828701019,0.006752273,67.90739434624189,4.42,-0.017003246,2.3813932,6125,0.025759817610000003,36093,291.13474,-0.0714418
47,0.9023682028055191,60332.759452819824,0.005806774,74.17743799611885,4.64,-0.0071788663,2.3475962,6172,0.024175141980000002,36350,124.16554,-0.07042788
52,0.9583614580333233,60969.04016971588,0.0060643246,79.36075228685152,5.15,-0.010468088,2.6159368,6224,0.0141121444,36606,52.889046,-0.07847809
59,0.954951822757721,61643.44509243965,0.0037962182,82.04997929333943,4.56,-0.005331496,2.493865,6283,0.01297777385,36857,67.16617,-0.074815944
27,0.7170151174068451,61949.23192811012,0.0037295334,82.25027352000104,5.82,-0.009476259,1.6771733,6310,0.017656166320000003,37119,262.42993,-0.050315198
52,0.9043846949934959,62583.891453027725,0.006140421,85.77218232245667,6.1,-0.011169582,2.59142,6362,0.01864246703,37374,150.0567,-0.07774259
52,0.9725820738822222,63204.964188575745,0.0061002355,86.35816902916955,4.92,-0.011467729,2.6797075,6414,0.014021891290000001,37631,37.775845,-0.08039122
53,0.9307290837168694,63798.73100042343,0.0034001044,80.72363353175062,4.84,-0.0056728497,2.3800225,6467,0.013367205400000002,37888,84.89703,-0.07140067
36,0.7784686386585236,64215.97309565544,0.0069190627,77.13274798113585,5.69,-0.0042312676,2.0686455,6503,0.01927623128,38137,235.57735,-0.06205936
61,0.8535810559988022,64861.889365673065,0.005211889,80.87568359809252,5.22,-0.0113333315,2.3937745,6564,0.0217715996,38399,176.30125,-0.07181323
58,0.9039691761136055,65481.09317135811,0.0050692204,80.9427454725191,4.39,-0.009245124,2.676979,6622,0.018741289649999996,38653,135.65678,-0.08030936
38,0.8137788474559784,65892.43590807915,0.0015842225,75.40311664848707,4.63,-0.0026960168,2.1676564,6660,0.02751500162,38846,189.52435,-0.06502969
45,0.9321116283535957,66477.8067817688,0.0045105917,73.09726790781662,5.77,-0.016434675,2.6122475,6705,0.03097558551,39164,84.25058,-0.07836742
33,0.8811943978071213,66899.54193282127,0.008904919,75.87654466715311,5.75,-0.018180057,2.0091588,6738,0.02660951921,39321,133.07849,-0.060274765
15,0.7650375217199326,67048.24359822273,0.008566724,71.04086168490282,8.62,-0.019228224,1.4018828,6753,0.027985458870000004,39679,264.8529,-0.042056486
20,0.5844855308532715,67268.9522562027,0.006037186,73.13400852719603,9.04,-0.008457033,1.6553769,6773,0.02435575155,39916,272.63162,-0.04966131
34,0.8716676235198975,67667.6234998703,0.0056506465,73.21024623365112,10.12,-0.023565635,1.9848036,6807,0.02687598199,40189,105.1549,-0.05954411
26,0.6308874189853668,67961.16561889648,0.003143509,70.92612059169137,11.41,-0.00851197,1.9034969,6833,0.031935567410000004,40447,270.28568,-0.057104904
46,0.917259119451046,68425.1717543602,0.0075883665,71.8955587457281,6.36,-0.026627975,2.2705579,6879,0.02763292599,40701,85.55297,-0.06811673
53,0.8458405286073685,68948.08203315735,0.0037543818,77.0595953586132,5.2,-0.0041923104,2.37081,6932,0.022067142759999995,40960,251.04214,-0.0711243
47,0.8120023161172867,69436.51022791862,0.0027510724,77.15455811028652,5.12,-0.003842866,2.3630157,6979,0.03182816538,41213,254.69606,-0.07089047
63,0.9396504200994968,70095.87896203995,0.0015379605,73.20393525344315,4.69,-0.0073870197,2.49765,7042,0.026850028130000002,41471,100.38759,-0.07492949
56,0.8577090203762054,70691.54877114296,0.002087853,73.80649468438249,4.33,-0.005248244,2.480211,7098,0.015113163420000002,41727,214.6188,-0.074406326
57,0.8420917093753815,71351.24703526497,0.003060474,77.88469655814806,4.41,-0.013994837,2.6045663,7155,0.026636037270000003,41980,239.41673,-0.078136995
65,0.8971649929881096,71966.05241322517,0.0031952187,78.76820104206769,4.16,-0.012022205,2.5583634,7220,0.027601487550000005,42240,176.20888,-0.0767509
60,0.9164006412029266,72637.69528985023,0.00315283,79.01006699093678,4.08,-0.009214003,2.6142383,7280,0.021243723749999995,42493,125.27832,-0.07842715
51,0.8786697313189507,73157.15795063972,0.0020644634,71.40486251594268,4.67,-0.002776565,2.6005602,7331,0.01788665166,42748,151.21594,-0.0780168
49,0.8272243142127991,73695.63063669205,0.0012657074,69.61665564383966,5.15,-0.0051846597,2.708657,7380,0.018293716709999998,43008,218.21269,-0.081259705
34,0.8082025498151779,74120.84162831306,0.00217307,70.39598159572361,5.85,-0.0088613825,2.4420886,7414,0.02261001625,43261,181.10355,-0.07326266
43,0.9477815963327885,74627.70059418678,0.0034668143,73.9684379375381,6.65,-0.009071626,2.611159,7457,0.02891759977,43518,59.653423,-0.07833477
64,0.8930212035775185,75220.86511158943,0.0057482393,77.18031541486957,4.8,-0.005794693,2.6200845,7521,0.023918589770000002,43775,178.53333,-0.07860253
53,0.9361018016934395,75823.53116679192,0.0030317185,77.41635528465503,4.43,-0.010845378,2.81237,7574,0.017143424480000002,44031,90.18466,-0.0843711
58,0.9498057514429092,76433.4543941021,0.0023820512,79.28802189730496,4.63,-0.009146668,2.7627816,7632,0.022460723560000003,44284,75.54854,-0.08288345
50,0.9084272012114525,77066.63115024567,0.0012398518,78.74966696906083,4.76,-0.009436248,2.8019948,7682,0.012879887870000002,44544,117.78897,-0.08405985
34,0.8843773454427719,77455.66906738281,0.0022606323,74.73185107354183,5.9,-0.009248422,2.33085,7716,0.01617153621,44797,119.081985,-0.069925494
53,0.9149699956178665,78070.41592359543,0.0014061087,76.43530197674394,5.79,-0.005270022,2.6649263,7769,0.017895707309999998,45054,117.240295,-0.079947785
62,0.9336073398590088,78719.64082074165,0.0024434766,83.74062351406974,4.47,-0.009492524,2.616199,7831,0.02018204486,45311,109.965225,-0.07848597
57,0.8365853130817413,79286.36517643929,0.0022161584,81.58348481183295,4.36,-0.00939215,2.5842314,7888,0.022847605739999995,45566,260.4121,-0.07752694
57,0.9158759489655495,79854.24019503593,0.0016983603,77.27747629500257,4.52,-0.007271044,2.7122564,7945,0.02576488812,45823,119.83995,-0.081367694
57,0.9634289927780628,80483.37873315811,0.0022416194,78.14794493876182,4.62,-0.004624404,2.7309203,8002,0.018147641590000006,46077,51.563656,-0.081927605
