#{"t_start": 1533146192.3943937, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
-0.574518,9,23.249037,0.310538163,"interpolated[7].tile(x, y, xi, yi, 512, 128); interpolated[2].split(y, yi, 512); downsampled[7].parallel(c); downsampled[4].vectorize(x, 4); interpolated[5].split(y, yi, 16); interpolated[7].unroll(xi, 2); interpolated[1].parallel(c); "
-176.970989,232,412.878937,0.31760652,n/a
29.658953,1,418.613816,0.222943294,"downsampled[3].tile(x, y, xi, yi, 128, 32); normalize.vectorize(x, 8); "
-238.300522,294,1045.267172,0.246014664,n/a
-413.0,469,1792.166303,0.315750139,n/a
-262.0,301,2276.413168,0.316784208,n/a
-224.507096,290,2811.459451,0.316688735,n/a
-90.0,131,3160.395708,0.31825744,n/a
-78.891095,128,3352.954015,0.301085284,n/a
-171.684214,209,3739.670661,0.256186279,n/a
-249.162482,303,4168.276478,0.232845043,n/a
0.155572,61,4281.552584,0.209184282,"interpolated[5].tile(x, y, xi, yi, 8, 8); interpolated[2].tile(x, y, xi, yi, 16, 128); downsampled[4].tile(x, y, xi, yi, 8, 16); interpolated[4].tile(x, y, xi, yi, 8, 16); downsampled[2].tile(x, y, xi, yi, 16, 8); downsampled[6].tile(x, y, xi, yi, 16, 256); downsampled[1].tile(x, y, xi, yi, 32, 256); downsampled[8].tile(x, y, xi, yi, 16, 32); interpolated[8].tile(x, y, xi, yi, 32, 32); downsampled[3].unroll(x, 4); downsampled[7].tile(x, y, xi, yi, 16, 128); downsampled[7].parallel(c); interpolated[1].tile(x, y, xi, yi, 32, 32); downsampled[4].vectorize(xi, 8); interpolated[6].split(y, yi, 8); downsampled[5].unroll(x, 4); downsampled[8].vectorize(xi, 4); downsampled[1].parallel(c); normalize.tile(x, y, xi, yi, 16, 64); downsampled[6].vectorize(xi, 8); interpolated[3].tile(x, y, xi, yi, 256, 32); interpolated[5].unroll(x, 3); interpolated[5].parallel(y); interpolated[8].vectorize(x, 8); downsampled[3].split(y, yi, 8); downsampled[1].unroll(c, 2); interpolated[3].vectorize(x, 16); normalize.parallel(c); "
-322.0,369,4922.515017,0.31825744,n/a
-258.813961,365,5542.961922,0.215822976,n/a
-236.106149,296,6100.158298,0.231161798,n/a
-140.602397,226,6412.544105,0.227879956,n/a
-118.171596,204,6944.784342,0.255152069,n/a
12.485009,44,7026.277455,0.208506333,"interpolated[4].tile(x, y, xi, yi, 512, 8); downsampled[4].unroll(x, 4); downsampled[5].parallel(c); interpolated[3].tile(x, y, xi, yi, 16, 8); downsampled[1].tile(x, y, xi, yi, 512, 64); downsampled[5].split(y, yi, 32); interpolated[2].split(y, yi, 16); downsampled[8].parallel(c); downsampled[3].tile(x, y, xi, yi, 256, 16); interpolated[5].tile(x, y, xi, yi, 128, 16); interpolated[6].tile(x, y, xi, yi, 32, 32); interpolated[1].tile(x, y, xi, yi, 256, 32); downsampled[7].tile(x, y, xi, yi, 256, 16); interpolated[7].tile(x, y, xi, yi, 128, 512); downsampled[1].unroll(c, 4); normalize.vectorize(x, 4); interpolated[4].parallel(c); downsampled[8].unroll(x, 4); normalize.tile(x, y, xi, yi, 16, 128); normalize.parallel(c); downsampled[2].tile(x, y, xi, yi, 256, 512); interpolated[8].parallel(c); interpolated[2].parallel(c); "
-68.05975,138,7235.482032,0.237610034,n/a
-35.293332,95,7348.062872,0.220531186,n/a
-57.238463,134,7601.519353,0.226721708,n/a
33.62493,3,7607.262649,0.208061025,"interpolated[3].tile(x, y, xi, yi, 8, 16); normalize.parallel(c); "
-89.525371,164,7778.751551,0.21808709,n/a
-110.251322,171,8045.088701,0.255405802,n/a
-76.260203,151,8186.513324,0.214060601,n/a
-52.027675,121,8380.304185,0.232416008,n/a
-24.645373,92,8515.396036,0.208194073,n/a
-88.589062,166,8769.538307,0.221472367,n/a
-79.835738,160,9007.34891,0.209527134,n/a
-26.501743,94,9145.622665,0.210376333,n/a
-35.768586,99,9279.859847,0.227863613,n/a
-90.489528,160,9467.846143,0.214790443,n/a
33.582459,10,9491.693645,0.201831043,"downsampled[6].tile(x, y, xi, yi, 32, 8); interpolated[6].tile(x, y, xi, yi, 16, 256); downsampled[7].tile(x, y, xi, yi, 256, 8); normalize.parallel(c); interpolated[1].split(y, yi, 64); normalize.unroll(x, 3); downsampled[3].tile(x, y, xi, yi, 256, 128); interpolated[1].unroll(x, 2); "
33.270008,1,9497.105091,0.188214367,"interpolated[1].vectorize(x, 8); normalize.parallel(c); "
-234.242237,299,10003.303493,0.236281443,n/a
-12.270722,81,10117.913317,0.206225037,n/a
-41.258972,90,10287.166922,0.276794486,n/a
-18.588111,86,10397.989694,0.21738316,n/a
-29.875919,96,10559.771707,0.219202736,n/a
-24.973405,92,10673.826582,0.213147845,n/a
51.760921,8,10694.553529,0.150341884,"interpolated[4].tile(x, y, xi, yi, 512, 32); downsampled[7].tile(x, y, xi, yi, 256, 16); downsampled[3].tile(x, y, xi, yi, 64, 256); downsampled[1].split(y, yi, 64); normalize.parallel(c); interpolated[2].tile(x, y, xi, yi, 256, 512); downsampled[1].parallel(c); "
-53.051836,121,10836.156446,0.213397457,n/a
-36.604548,107,10975.058419,0.208791355,n/a
-13.068588,82,11097.599696,0.206540371,n/a
-33.97072,104,11244.276166,0.209328225,n/a
40.922874,30,11292.195494,0.140278733,"interpolated[5].tile(x, y, xi, yi, 16, 16); interpolated[1].split(y, yi, 64); normalize.parallel(c); downsampled[5].tile(x, y, xi, yi, 32, 256); normalize.parallel(y); interpolated[2].tile(x, y, xi, yi, 32, 64); interpolated[8].tile(x, y, xi, yi, 8, 8); downsampled[7].tile(x, y, xi, yi, 64, 128); interpolated[6].split(y, yi, 8); downsampled[1].tile(x, y, xi, yi, 8, 256); interpolated[7].tile(x, y, xi, yi, 8, 16); interpolated[3].tile(x, y, xi, yi, 64, 512); downsampled[5].unroll(x, 2); interpolated[5].unroll(x, 3); interpolated[3].unroll(x, 2); downsampled[1].parallel(c); "
-41.169819,114,11441.440873,0.20639545,n/a
-32.802739,103,11617.034841,0.208206504,n/a
-3.51385,74,11743.611374,0.208502701,n/a
-54.422419,115,11881.349585,0.230497258,n/a
-28.480304,111,12003.234363,0.159814387,n/a
-54.340221,74,12152.498343,0.224195899,n/a
-19.507121,99,12275.926806,0.173472967,n/a
-69.317777,108,12435.331923,0.315906793,n/a
-30.219122,95,12549.54896,0.213350734,n/a
-9.363102,73,12701.517928,0.221922285,n/a
-13.621424,82,12833.255849,0.208845063,n/a
10.153654,77,12962.426531,0.145909407,n/a
-4.910856,88,13083.187102,0.162027587,n/a
18.715268,62,13175.762755,0.144122029,n/a
2.859768,83,13304.071671,0.156392444,n/a
-0.391412,73,13423.642909,0.195382737,n/a
2.73017,61,13536.02622,0.209531184,n/a
10.044728,49,13608.474592,0.200359836,n/a
16.827649,47,13692.138979,0.191502984,n/a
-7.301972,72,13825.656847,0.213844791,n/a
-7.852666,101,13982.113621,0.145929521,n/a
-3.1374,67,14097.139635,0.213669769,n/a
4.121039,51,14174.015347,0.216029845,n/a
27.710566,29,14243.322994,0.204605907,n/a
-7.559049,77,14394.669417,0.204107589,n/a
-39.0,71,14537.212652,0.31825744,n/a
34.372416,32,14605.33838,0.177038924,n/a
-83.156755,133,14915.046879,0.204183646,n/a
-2.054513,59,15023.592224,0.232272693,n/a
-160.076218,243,15607.461659,0.156188716,n/a
16.157942,40,15681.63357,0.209547247,n/a
14.072972,45,15768.900991,0.209817673,n/a
22.555342,31,15827.507603,0.208282492,n/a
17.391253,36,15892.709568,0.211987293,n/a
6.483795,47,15971.038708,0.211692771,n/a
12.70162,42,16065.360275,0.217186976,n/a
6.998469,51,16135.027366,0.185427141,n/a
19.994731,34,16188.256552,0.203701532,n/a
23.446108,45,16269.020522,0.176804396,n/a
7.23333,50,16355.931327,0.215672468,n/a
33.946166,36,16434.522219,0.165665201,n/a
20.515841,40,16513.680743,0.208408207,n/a
13.992054,40,16583.335891,0.209935984,n/a
14.048181,37,16658.74312,0.225809442,n/a
18.257323,35,16722.99331,0.212413534,n/a
13.506493,45,16805.468619,0.208437958,n/a
1.41428,54,16871.288118,0.208731432,n/a
5.954001,50,16942.746309,0.209568269,n/a
27.900271,50,17008.442565,0.140350669,n/a
19.464396,33,17068.238967,0.209050047,n/a
25.147672,28,17128.780128,0.209579934,n/a
32.905678,32,17206.360521,0.17534178,n/a
42.292551,28,17275.643151,0.15806179,n/a
-18.264231,42,17362.753735,0.314764957,n/a
-20.472562,42,17434.12946,0.310099141,n/a
-25.0,52,17540.710944,0.31825744,n/a
18.411076,35,17600.539862,0.208723889,n/a
